Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	2	1	1	2	0	0
0.0188	3	3	1	3	0	0
0.02526	4	5	1	4	0	0
0.03172	4	6	1	4	0	0.384817
0.03196	4	7	1	4	0	0.2634
0.05171	5	8	1	5	0	-0.15442
0.05182	5	9	1	5	0	-0.438124
0.05874	5	10	1	5	0	-0.318127
0.05884	7	11	2	5	2	1.1732
0.06744	7	12	2	5	2	2
0.083	7	13	1	7	0	0.820492
0.08729	7	14	1	7	0	0.678776
0.09367	8	15	1	8	0	0.231187
0.09516	8	16	1	8	0	-0.0522862
0.10217	8	17	1	8	0	-0.0930198
0.10225	8	18	1	8	0	-0.131208
0.1028	8	19	1	8	0	-0.131208
0.10369	8	20	1	8	0	-0.131208
0.10514	8	21	1	8	0	-0.131208
0.10836	8	22	1	8	0	-0.131208
0.11006	8	23	1	8	0	-0.131208
0.11052	8	24	1	8	0	-0.131208
0.11248	8	25	1	8	0	-0.131208
0.11874	8	26	1	8	0	-0.525815
0.12022	8	27	1	8	0	-0.920422
0.12682	8	28	1	8	0	0
