Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	123	490	14	62	21	0
0.00622	129	528	12	75	21	0
0.00627	170	1420	6	144	11	0
0.0125	174	1505	6	148	11	0
0.01252	176	2055	3	156	11	0
0.01258	177	2069	3	157	11	0
0.01268	179	2189	3	158	11	0
0.0127	179	2464	3	158	11	0
0.01272	179	2466	3	158	11	0
0.0188	182	2531	2	172	10	0
0.01886	182	2537	2	172	10	0
0.01892	182	2554	2	172	10	0
0.01894	183	2819	2	173	10	0
0.01896	183	3046	2	173	10	0
0.01898	183	3086	2	173	10	0.0206889
0.01909	183	3092	2	173	10	0.0122693
0.01928	183	3131	2	173	10	0.00517475
0.0193	183	3240	2	173	10	0.00327388
0.01932	183	3249	2	173	10	0.00160647
0.01934	183	3251	2	173	10	0.000318338
0.02515	183	3263	2	173	10	-0.000897605
0.02527	185	3365	2	175	10	-0.00222052
0.02529	185	3370	2	175	10	-0.0035111
0.02531	185	3389	2	175	10	-0.00477052
0.02533	185	3401	2	175	10	-0.00485018
0.02537	185	3530	2	175	10	-0.00492966
0.02539	185	3560	2	175	10	-0.00500895
0.02541	185	3561	2	175	10	-0.00504731
0.02543	185	3575	2	175	10	-0.0050856
0.02549	185	3576	2	175	10	-0.00512384
0.02553	185	3599	2	175	10	-0.00516201
0.02555	186	3645	2	176	10	-0.00528379
0.02557	186	3716	2	176	10	-0.00540528
0.02561	186	3726	2	176	10	-0.0055265
0.02564	186	3730	2	176	10	-0.00564744
0.02579	186	3731	2	176	10	-0.00576811
0.02607	186	3733	2	176	10	-0.00580827
0.0261	186	3758	2	176	10	-0.0058484
0.02613	186	3759	2	176	10	-0.0058885
0.03165	186	3767	2	176	10	-0.00592857
0.03167	186	3780	2	176	10	-0.00596861
0.03173	186	3801	2	176	10	-0.00600862
0.03175	186	3824	2	176	10	-0.00604859
0.03177	186	3825	2	176	10	-0.00608854
0.03186	186	3828	2	176	10	-0.00612846
0.03191	186	3847	2	176	10	-0.00616835
0.03193	186	3860	2	176	10	-0.00616835
0.03195	186	3888	2	176	10	-0.00616835
0.03197	186	3924	2	176	10	-0.00616835
0.03199	186	3992	2	176	10	-0.00616835
0.03201	186	3995	2	176	10	-0.00616835
0.03204	186	3996	2	176	10	-0.00612563
0.03213	186	4003	2	176	10	-0.00599746
0.03234	186	4007	2	176	10	-0.0058693
0.03236	186	4033	2	176	10	-0.00574114
0.03239	186	4036	2	176	10	-0.00561298
0.03244	186	4037	2	176	10	-0.00548482
0.03248	186	4040	2	176	10	-0.00535666
0.03311	186	4048	2	176	10	-0.0052285
0.03313	186	4049	2	176	10	-0.00510034
0.03811	186	4053	2	176	10	-0.00497218
0.03816	186	4071	2	176	10	-0.00484402
0.03818	186	4079	2	176	10	-0.00471586
0.03833	186	4090	2	176	10	-0.0045877
0.03836	186	4096	2	176	10	-0.00445954
0.03838	187	4112	2	177	10	-0.00441463
0.0384	189	4179	2	179	10	-0.00453606
0.03842	189	4186	2	179	10	-0.00465721
0.03856	189	4204	2	179	10	-0.00477809
0.03859	189	4214	2	179	10	-0.00489869
0.03861	189	4221	2	179	10	-0.00501902
0.03863	189	4225	2	179	10	-0.00513908
0.03865	189	4226	2	179	10	-0.00525887
0.03876	189	4244	2	179	10	-0.00537838
0.03878	189	4268	2	179	10	-0.00549763
0.0388	189	4276	2	179	10	-0.00561661
0.03886	189	4277	2	179	10	-0.00573533
0.03888	189	4280	2	179	10	-0.00585378
0.0389	189	4284	2	179	10	-0.00597196
0.03892	189	4285	2	179	10	-0.00608988
0.03896	189	4286	2	179	10	-0.00616835
0.03902	189	4287	2	179	10	-0.00616835
0.03937	189	4290	2	179	10	0.0657008
0.04034	189	4291	2	179	10	0.13757
0.04465	189	4297	2	179	10	0.209439
0.04467	189	4303	2	179	10	0.281308
0.04483	189	4305	2	179	10	0.353177
0.04485	189	4316	2	179	10	0.425047
0.04487	189	4326	2	179	10	0.496916
0.04489	189	4335	2	179	10	0.568785
0.04502	189	4339	2	179	10	0.640654
0.04504	189	4349	2	179	10	0.712523
0.04506	189	4356	2	179	10	0.784392
0.04521	189	4391	2	179	10	0.856262
0.04523	189	4454	2	179	10	0.928131
0.04525	189	4504	2	179	10	1
0.04527	189	4514	1	189	0	0.567412
0.04532	189	4516	1	189	0	0.37722
0.04534	189	4521	1	189	0	0.270277
0.04536	189	4528	1	189	0	0.201739
0.04538	189	4532	1	189	0	0.154067
0.04549	189	4533	1	189	0	0.118991
0.04576	189	4535	1	189	0	0.0921015
0.04579	189	4539	1	189	0	0.0708321
0.04581	189	4540	1	189	0	0.0535875
0.04583	189	4542	1	189	0	0.039324
0.04594	189	4543	1	189	0	0.0273301
0.04597	189	4546	1	189	0	0.0171039
0.05122	189	4554	1	189	0	0.0082816
0.05138	189	4578	1	189	0	0.000592572
0.0514	189	4583	1	189	0	-0.00616835
0.05142	189	4591	1	189	0	-0.00616835
0.05145	189	4592	1	189	0	-0.00616835
0.05155	189	4594	1	189	0	-0.00616835
0.05157	189	4596	1	189	0	-0.00616835
0.05159	189	4597	1	189	0	-0.00616835
0.05172	189	4607	1	189	0	-0.00616835
0.05175	189	4618	1	189	0	-0.00616835
0.05177	189	4625	1	189	0	-0.00616835
0.0518	189	4639	1	189	0	-0.00616835
0.05182	189	4645	1	189	0	-0.00616835
0.05185	189	4650	1	189	0	-0.00616835
0.05187	189	4652	1	189	0	-0.00616835
0.05189	189	4669	1	189	0	-0.00616835
0.05191	189	4680	1	189	0	-0.00616835
0.05193	189	4683	1	189	0	-0.00616835
0.05207	189	4684	1	189	0	-0.00616835
0.05213	189	4688	1	189	0	-0.00616835
0.05215	189	4689	1	189	0	-0.00616835
0.05218	189	4691	1	189	0	-0.00616835
0.05221	189	4693	1	189	0	-0.00616835
0.05225	189	4701	1	189	0	-0.00616835
0.05229	189	4767	1	189	0	-0.00616835
0.05231	189	4772	1	189	0	-0.00616835
0.05235	189	4783	1	189	0	-0.00616835
0.05244	189	4790	1	189	0	-0.00616835
0.05249	189	4791	1	189	0	-0.00616835
0.05251	189	4792	1	189	0	-0.00616835
0.05309	189	4795	1	189	0	-0.00616835
0.05326	189	4796	1	189	0	-0.00616835
0.05332	189	4797	1	189	0	-0.00616835
0.05799	189	4798	1	189	0	-0.00616835
0.05801	189	4805	1	189	0	-0.00616835
0.05803	189	4808	1	189	0	-0.00616835
0.05805	189	4813	1	189	0	-0.00616835
0.05812	189	4818	1	189	0	-0.00616835
0.05814	189	4825	1	189	0	-0.00616835
0.05817	189	4837	1	189	0	-0.00616835
0.05831	189	4847	1	189	0	-0.00616835
0.05835	189	4882	1	189	0	-0.00616835
0.05837	189	4915	1	189	0	-0.00616835
