Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	2	1	1	2	0	0
0.00317	2	2	1	2	0	0
0.0064	3	3	1	3	0	0
0.0096	3	4	1	3	0	0.142362
0.01851	4	5	1	4	0	-0.0235501
0.02376	4	6	1	4	0	-0.142059
0.02916	4	7	1	4	0	-0.214987
0.04717	7	8	2	5	2	0.793815
0.0486	7	9	2	5	2	0.791558
0.05308	7	10	2	5	2	0.788712
0.05827	7	11	2	5	2	1.10833
0.06219	8	12	2	5	3	1.51363
0.06346	8	13	2	5	3	2
0.06492	8	14	1	8	0	0.415448
0.06604	8	15	1	8	0	0.163486
0.06695	8	16	1	8	0	0.00711301
0.06811	8	17	1	8	0	-0.0873624
0.06998	8	18	1	8	0	-0.0873624
0.0702	8	19	1	8	0	-0.0873624
0.07159	8	20	1	8	0	-0.0873624
0.07244	8	21	1	8	0	-0.0873624
0.07484	8	22	1	8	0	-0.0873624
0.07529	8	23	1	8	0	-0.0873624
0.07806	8	24	1	8	0	-0.0873624
0.07808	8	25	1	8	0	-0.0873624
0.07843	8	26	1	8	0	-0.214987
0.07973	8	27	1	8	0	-0.342612
0.08349	8	28	1	8	0	0
