Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	52	124	8	32	6	0
0.00155	91	367	9	54	14	0
0.00309	104	549	8	80	8	0
0.00311	107	642	8	83	8	0
0.00464	117	916	6	93	8	0
0.00466	118	975	6	94	8	0
0.00619	133	1177	6	104	9	0
0.00621	135	1293	6	105	9	0
0.00623	135	1313	6	105	9	0
0.00625	135	1318	6	105	9	0
0.00774	143	1504	7	110	9	0
0.00776	146	1598	7	112	10	0
0.00778	146	1643	7	112	10	0
0.0078	146	1647	7	112	10	0
0.00782	146	1649	6	114	10	0
0.00851	146	1650	6	114	10	0
0.00929	148	1709	6	116	10	0
0.00931	148	1812	6	116	10	0
0.00933	149	1867	6	117	10	0
0.00935	149	1889	6	117	10	0
0.00937	149	1893	6	117	10	0
0.00943	149	1894	6	117	10	0
0.01006	149	1895	6	117	10	0
0.01085	149	1922	6	117	10	0
0.01087	152	2043	7	118	10	0
0.01089	152	2103	6	118	11	0
0.01091	152	2151	6	118	11	0
0.01093	152	2160	6	118	11	0
0.01095	152	2161	6	118	11	0
0.01101	152	2162	6	118	11	-0.00294662
0.01242	152	2194	6	118	11	-0.00431719
0.01244	152	2281	5	120	11	-0.00753869
0.01246	152	2339	5	120	11	-0.00745032
0.01248	152	2375	5	120	11	-0.00726195
0.0125	152	2384	5	120	11	-0.00673749
0.01252	152	2386	5	120	11	-0.00617675
0.01254	152	2391	5	120	11	-0.00566666
0.01319	152	2392	5	120	11	-0.00512386
0.01398	153	2405	5	121	11	-0.00462976
0.014	153	2458	5	121	11	-0.00413369
0.01402	155	2509	5	123	11	-0.00358157
0.01404	155	2556	5	123	11	-0.00331748
0.01406	155	2570	5	123	11	-0.00305335
0.01408	155	2578	5	123	11	-0.0027892
0.0141	155	2581	5	123	11	-0.00246766
0.01555	155	2588	5	123	11	-0.00214569
0.01557	155	2614	5	123	11	-0.00176541
0.01559	155	2657	5	123	11	-0.00138417
0.01561	157	2697	6	123	11	0.000654615
0.01563	157	2712	6	123	11	0.00106736
0.01565	157	2727	6	123	11	0.00148139
0.01568	157	2730	6	123	11	0.00189672
0.0157	157	2732	6	123	11	0.00231334
0.01634	157	2733	6	123	11	0.00273126
0.01713	158	2740	6	124	11	0.00312697
0.01715	158	2761	6	124	11	0.00319807
0.01717	158	2790	6	124	11	0.00326893
0.01719	158	2813	6	124	11	0.00360107
0.01721	158	2832	6	124	11	0.00393213
0.01723	158	2843	6	124	11	0.0042621
0.01726	158	2852	5	133	11	0.00248151
0.01731	158	2853	5	133	11	0.00241004
0.01869	158	2854	5	133	11	0.00233907
0.01871	158	2858	5	133	11	0.0022686
0.01873	158	2868	5	133	11	0.00219861
0.01875	158	2885	5	133	11	0.00212912
0.01877	158	2904	5	133	11	0.00211094
0.01879	158	2925	5	133	11	0.00209289
0.01881	158	2931	5	133	11	0.0021016
0.01883	158	2935	5	133	11	0.00211025
0.01887	158	2941	5	133	11	0.00217181
0.0189	158	2942	5	133	11	0.00223305
0.01894	158	2943	5	133	11	0.00229397
0.02028	158	2945	5	133	11	0.00235458
0.02031	158	2947	5	133	11	0.00241487
0.02033	158	2956	5	133	11	0.00247484
0.02035	158	2974	5	133	11	0.00253451
0.02037	158	2987	5	133	11	0.00259387
0.02039	158	2999	5	133	11	0.00265292
0.02041	158	3008	5	133	11	0.00271167
0.02043	158	3010	5	133	11	0.00277012
0.02045	158	3013	5	133	11	0.00282827
0.02051	158	3015	5	133	11	0.00288613
0.02187	158	3016	5	133	11	0.00294369
0.02189	158	3019	5	133	11	0.00302673
0.02191	158	3030	5	133	11	0.0031094
0.02193	158	3038	4	143	11	0.00269534
0.02195	158	3044	4	143	11	0.0023561
0.02197	158	3053	4	143	11	0.00202008
0.02199	158	3065	4	143	11	0.00168723
0.02201	159	3076	4	144	11	0.00153205
0.02205	159	3077	4	144	11	0.00137771
0.02208	159	3081	4	144	11	0.00122421
0.02211	159	3082	4	144	11	0.00107153
0.02348	159	3083	4	144	11	0.000919684
0.02351	159	3091	3	146	11	0.000670295
0.02353	159	3098	3	146	11	0.000425607
0.02355	159	3103	3	146	11	0.000182462
0.02357	159	3109	3	146	11	-3.60561e-05
0.02359	159	3123	3	146	11	-0.000253205
0.02361	159	3128	3	146	11	-0.000468998
0.02363	159	3129	3	146	11	-0.000683448
0.02365	159	3130	3	146	11	-0.000896566
0.02368	159	3134	3	146	11	-0.00110837
0.02372	159	3136	3	146	11	-0.00131886
0.02509	159	3137	3	146	11	-0.00150546
0.02511	159	3140	3	146	11	-0.00169091
0.02513	159	3143	3	146	11	-0.00187523
0.02515	159	3147	3	146	11	-0.00205843
0.02517	159	3150	3	146	11	-0.00224051
0.0252	159	3154	3	146	11	-0.00242149
0.02522	159	3160	3	146	11	-0.00260138
0.02525	159	3166	3	146	11	-0.00278019
0.02527	159	3167	3	146	11	-0.00295792
0.02536	159	3168	3	146	11	-0.00313459
0.02668	160	3173	2	149	11	-0.00341982
0.0267	160	3177	2	149	11	-0.00348517
0.02672	160	3183	2	149	11	-0.00355034
0.02674	160	3187	2	149	11	-0.00361532
0.02676	160	3190	2	149	11	-0.00368013
0.02678	160	3196	2	149	11	-0.00372312
0.0268	160	3199	2	149	11	-0.00376601
0.02682	160	3200	2	149	11	-0.00380881
0.02684	160	3202	2	149	11	-0.0038515
0.02688	160	3207	2	149	11	-0.0038941
0.02692	160	3208	2	149	11	-0.00389363
0.02826	160	3209	2	149	11	-0.00389316
0.02829	161	3210	2	150	11	-0.00393577
0.02831	161	3212	2	150	11	-0.00397831
0.02834	161	3215	2	150	11	-0.00402077
0.02836	161	3219	2	150	11	-0.00406315
0.02838	161	3220	2	150	11	-0.00410545
0.02841	161	3222	2	150	11	-0.00414768
0.02843	161	3224	2	150	11	-0.00418984
0.02845	162	3232	2	151	11	0.030972
0.02851	162	3233	2	151	11	0.0660549
0.0299	162	3237	2	151	11	0.101295
0.02992	162	3238	2	151	11	0.136456
0.02995	162	3243	2	151	11	0.171538
0.02998	162	3245	2	151	11	0.206542
0.03	162	3252	2	151	11	0.241468
0.03002	162	3254	2	151	11	0.276316
0.03004	162	3258	2	151	11	0.311086
0.03006	162	3262	2	151	11	0.345779
0.03008	163	3265	2	152	11	0.380267
0.0301	163	3267	2	152	11	0.415005
0.03014	163	3268	2	152	11	0.449697
0.03017	163	3269	2	152	11	0.484343
0.03019	163	3272	2	152	11	0.518942
0.03023	163	3273	2	152	11	0.553496
0.03143	163	3274	2	152	11	0.588004
0.03146	163	3275	2	152	11	0.622466
0.03151	163	3276	2	152	11	0.656883
0.03154	163	3279	2	152	11	0.691253
0.03156	163	3282	2	152	11	0.725579
0.0316	163	3286	2	152	11	0.759858
0.03162	163	3288	2	152	11	0.794093
0.03167	163	3289	2	152	11	0.828486
0.03169	163	3291	2	152	11	0.862849
0.03172	163	3292	2	152	11	0.897182
0.03186	163	3294	2	152	11	0.931485
0.03191	163	3295	2	152	11	0.965758
0.03222	163	3296	2	152	11	1
0.0331	163	3298	1	163	0	0.708575
0.03314	163	3301	1	163	0	0.539471
0.03318	164	3304	1	164	0	0.428255
0.0332	164	3306	1	164	0	0.350047
0.03323	164	3309	1	164	0	0.292052
0.03325	164	3313	1	164	0	0.24733
0.03328	164	3316	1	164	0	0.211792
0.0333	164	3318	1	164	0	0.182873
0.03333	164	3321	1	164	0	0.158881
0.03335	164	3325	1	164	0	0.138656
0.03341	164	3326	1	164	0	0.121375
0.03471	164	3327	1	164	0	0.106448
0.03474	164	3330	1	164	0	0.0934162
0.03477	164	3331	1	164	0	0.0819409
0.0348	164	3333	1	164	0	0.0717588
0.03482	164	3335	1	164	0	0.0626631
0.03484	164	3338	1	164	0	0.0544885
0.03487	164	3339	1	164	0	0.047102
