Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	109	454	18	37	17	0
0.00533	113	509	16	38	21	0
0.00536	136	966	12	61	28	0
0.00538	143	1248	7	86	31	0
0.01069	146	1334	7	88	32	0
0.01072	160	1809	8	95	35	0
0.01074	160	1815	7	97	35	0
0.0108	165	2067	7	99	38	0
0.0109	165	2106	7	99	38	0
0.01092	168	2123	8	100	38	0
0.01094	168	2125	8	100	38	0
0.01608	168	2164	8	100	38	0
0.0161	168	2194	8	100	38	0
0.01612	168	2195	8	100	38	0
0.01616	171	2590	7	105	38	0
0.01618	172	2591	7	105	39	0
0.01625	173	2679	7	106	39	0
0.01627	173	2699	7	106	39	-0.00566198
0.01629	174	2708	7	106	40	-0.00585712
0.01631	175	2712	7	106	41	-0.00625939
0.01634	175	2828	7	106	41	-0.00632537
0.01663	175	2830	7	106	41	-0.005863
0.01665	175	2831	7	106	41	-0.00541897
0.01667	175	2836	7	106	41	-0.00500473
0.01672	175	2838	7	106	41	-0.00453498
0.02151	175	2841	7	106	41	-0.00421833
0.02156	176	2903	7	107	41	-0.00394727
0.02158	176	2904	7	107	41	-0.00369256
0.02165	176	2934	7	107	41	-0.00343761
0.02167	176	2949	7	107	41	-0.00318243
0.02169	176	3022	7	107	41	-0.00292702
0.02171	177	3196	5	119	42	-0.00309828
0.02173	178	3282	5	120	42	-0.00318539
0.02175	179	3283	5	121	42	-0.00336282
0.02195	180	3285	5	122	42	-0.00355906
0.02197	180	3303	5	122	42	-0.00375379
0.02199	180	3318	5	122	42	-0.00400993
0.02201	180	3338	5	122	42	-0.00432243
0.02204	180	3339	5	122	42	-0.00463086
0.02206	180	3361	5	122	42	-0.0049353
0.02208	180	3364	5	122	42	-0.00523583
0.02272	180	3366	5	122	42	-0.00553252
0.02701	180	3367	5	122	42	-0.00582545
0.02712	180	3389	5	122	42	-0.00611469
0.02714	182	3436	5	123	43	-0.00630463
0.02716	182	3441	5	123	43	-0.0064927
0.02718	182	3444	5	123	43	-0.00663893
0.02723	182	3461	5	123	43	-0.00678374
0.02725	182	3500	5	123	43	-0.00692715
0.02727	182	3526	5	123	43	0.00260795
0.02737	183	3585	5	124	43	0.012114
