Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	46	87	7	32	4	0
0.00175	62	133	10	36	4	0
0.00307	68	146	10	42	4	0
0.00309	71	152	10	45	4	0
0.0032	71	167	10	45	4	0
0.00323	71	169	10	45	4	0
0.0035	98	298	9	54	14	0
0.00352	99	311	9	54	14	0
0.00524	114	445	11	58	20	0
0.00526	121	485	10	69	20	0
0.00528	122	548	9	72	20	0
0.0053	123	555	8	72	26	0
0.00534	123	556	8	72	26	0
0.00538	124	558	8	72	26	0
0.0059	125	559	8	73	26	0
0.00593	125	561	8	73	26	0
0.00615	125	567	8	73	26	0
0.00617	126	578	7	76	26	0
0.0062	128	580	7	78	26	0
0.00641	128	585	7	78	26	0
0.00643	128	597	7	78	26	0
0.00646	128	599	7	78	26	0
0.0065	128	603	7	78	26	0
0.00655	131	622	7	81	26	0
0.00657	131	625	7	81	26	0
0.00663	131	626	7	81	26	0
0.00668	131	627	7	81	26	0
0.00699	135	731	7	81	27	0
0.00701	136	850	7	82	27	0
0.00703	139	882	7	83	29	0
0.00705	140	950	6	84	29	0.208853
0.00707	141	952	6	85	29	0.235874
0.00709	141	961	6	85	29	0.268578
0.00716	141	962	6	85	29	0.310716
0.00719	141	963	6	85	29	0.362238
0.00875	147	1043	6	86	33	0.424624
0.00877	149	1189	6	87	34	0.498979
0.00879	151	1295	6	89	34	0.526108
0.00881	152	1327	5	124	10	0.465031
0.00883	152	1359	5	124	10	0.408674
0.00885	152	1364	5	124	10	0.363908
0.00887	153	1366	5	125	10	0.325451
0.00889	153	1370	5	125	10	0.289127
0.00893	153	1383	5	125	10	0.257592
0.00895	153	1385	5	125	10	0.229959
0.00897	153	1386	5	125	10	0.205635
0.00923	153	1387	5	125	10	0.183979
0.00925	153	1390	5	125	10	0.164576
0.00932	153	1395	5	125	10	0.147285
0.00961	153	1396	5	125	10	0.131723
0.00964	153	1400	5	125	10	0.117537
0.00972	153	1405	5	125	10	0.104552
0.01051	156	1471	5	127	11	0.0944888
0.01053	157	1543	5	128	11	0.084969
0.01055	159	1675	5	130	11	0.0759066
0.01057	159	1722	5	130	11	0.0674531
0.01059	159	1785	5	130	11	0.0595491
0.01061	159	1805	5	130	11	0.0521427
0.01063	159	1809	5	130	11	0.0450961
0.01065	159	1829	5	130	11	0.0384999
0.01068	159	1830	5	130	11	0.0321618
0.0107	159	1831	5	130	11	0.0262108
0.01077	159	1832	5	130	11	0.0206126
0.01079	159	1833	5	130	11	0.0153162
0.01139	159	1834	5	130	11	0.0102979
0.01188	159	1843	5	130	11	0.00553624
0.01197	159	1850	5	130	11	0.000844208
0.01208	159	1851	5	130	11	-0.00363476
0.01227	160	1871	5	131	11	-0.00795127
0.01229	162	1938	5	133	11	-0.00776311
0.01231	165	2031	6	134	11	-0.00759223
0.01233	165	2122	6	134	11	-0.00748994
0.01235	165	2136	6	134	11	-0.00734054
0.01237	165	2157	6	134	11	-0.00719089
0.01239	165	2188	6	134	11	-0.00695336
0.01241	165	2191	6	134	11	-0.00671542
