Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	2	1	1	2	0	0
0.02367	2	2	1	2	0	0
0.02736	3	3	1	3	0	0
0.03819	4	4	1	4	0	0.449432
0.03879	4	5	1	4	0	0.412605
0.04001	4	6	1	4	0	0.385598
0.04182	5	7	1	5	0	0.2875
0.04862	6	8	1	6	0	0.140761
0.05021	6	9	1	6	0	0.0219725
0.05096	6	10	1	6	0	-0.247885
0.05103	6	11	1	6	0	-0.448233
0.05107	6	12	1	6	0	-0.612805
0.05623	8	13	2	6	2	0.771196
0.06193	8	14	2	6	2	1.2832
0.06244	8	15	2	6	2	2
0.06332	8	16	1	8	0	0.752174
0.06359	8	17	1	8	0	0.329743
0.0652	8	18	1	8	0	0.0637685
0.06964	8	19	1	8	0	-0.119089
0.06975	8	20	1	8	0	-0.119089
0.07001	8	21	1	8	0	-0.0779462
0.07395	8	22	1	8	0	-0.0368032
0.07549	8	23	1	8	0	0.00433979
0.07559	9	24	1	9	0	-0.0293227
0.07759	9	25	1	9	0	-0.0610049
0.07829	9	26	1	9	0	-0.0908768
0.07922	9	27	1	9	0	-0.119089
0.08221	9	28	1	9	0	-0.119089
0.08341	9	29	1	9	0	-0.119089
0.08408	9	30	1	9	0	-0.119089
0.08485	9	31	1	9	0	-0.119089
0.08512	9	32	1	9	0	-0.119089
0.0867	9	33	1	9	0	-0.119089
0.09785	9	34	1	9	0	-0.448233
0.10332	9	35	1	9	0	-0.777377
0.10718	9	36	1	9	0	0
