Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	2	1	1	2	0	0
0.01152	2	2	1	2	0	0
0.01333	3	3	1	3	0	0
0.01363	3	4	1	3	0	0.620107
0.02105	4	5	1	4	0	0.410814
0.02523	4	6	1	4	0	0.261319
0.02621	4	7	1	4	0	0.261319
0.02648	5	8	1	5	0	0.0502671
0.03263	5	9	1	5	0	0.0619922
0.03294	5	10	1	5	0	-0.210771
0.03627	5	11	1	5	0	-0.456257
0.04405	6	12	1	6	0	-0.336661
0.05061	8	14	2	6	2	1.26132
0.05397	8	15	2	6	2	2
0.05421	8	16	1	8	0	0.620107
0.05447	8	17	1	8	0	0.424404
0.0574	8	18	1	8	0	0.0619922
0.05992	8	19	1	8	0	-0.187166
0.06014	8	20	1	8	0	-0.187166
0.06218	8	21	1	8	0	-0.187166
0.06453	8	22	1	8	0	-0.187166
0.06788	8	23	1	8	0	-0.187166
0.06815	8	24	1	8	0	-0.187166
0.06979	8	25	1	8	0	-0.187166
0.07094	8	26	1	8	0	-0.635651
0.07542	8	27	1	8	0	-1.08414
0.07569	8	28	1	8	0	0
