Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	2	1	1	2	0	0
0.03439	4	2	2	2	2	0
0.0349	4	3	2	2	2	0
0.03801	5	4	2	3	2	1.5083
0.0387	5	5	2	3	2	2
0.0398	5	6	1	5	0	0.48959
0.03987	6	7	1	6	0	0.222036
0.04179	7	8	1	7	0	0.0653029
0.04394	7	9	1	7	0	-0.0224674
0.04445	7	10	1	7	0	-0.0455182
0.04588	7	11	1	7	0	-0.0425781
0.04756	7	12	1	7	0	-0.0293474
0.04911	7	13	1	7	0	-0.0161167
0.0508	8	14	1	8	0	-0.0142918
0.05356	8	15	1	8	0	-0.0125885
0.05424	8	16	1	8	0	-0.0109952
0.05474	9	17	1	9	0	-0.0305502
0.05564	9	18	1	9	0	-0.039465
0.05632	9	19	1	9	0	-0.0372858
0.0567	9	20	1	9	0	-0.0352277
0.05737	9	21	1	9	0	-0.0249372
0.05744	10	22	1	10	0	-0.0332808
0.06055	10	23	1	10	0	-0.0411854
0.06064	10	24	1	10	0	-0.0486846
0.06292	10	25	1	10	0	-0.0558088
0.06315	10	26	1	10	0	-0.0558088
0.06564	10	27	1	10	0	-0.0465473
0.06791	10	28	1	10	0	-0.0372858
0.06802	10	29	1	10	0	-0.0280243
0.06889	11	30	1	11	0	-0.0354787
0.07052	11	31	1	11	0	-0.0425781
0.07135	11	32	1	11	0	-0.0493473
0.07182	11	33	1	11	0	-0.0558088
0.07362	11	35	1	11	0	-0.0558088
0.07382	11	36	1	11	0	-0.0558088
0.07402	11	37	1	11	0	-0.0558088
0.0755	11	38	1	11	0	-0.0558088
0.07582	11	39	1	11	0	-0.0558088
0.07605	11	40	1	11	0	-0.0558088
0.07662	11	41	1	11	0	-0.0558088
0.07855	11	42	1	11	0	-0.0558088
0.0799	11	43	1	11	0	-0.0558088
0.08059	11	44	1	11	0	-0.0558088
0.08132	11	45	1	11	0	-0.0558088
0.08238	11	46	1	11	0	-0.0558088
0.08305	11	47	1	11	0	-0.0558088
0.08437	11	48	1	11	0	-0.0558088
0.08518	11	49	1	11	0	-0.0558088
0.08789	11	50	1	11	0	-0.0558088
0.09211	11	51	1	11	0	-0.0558088
0.09615	11	52	1	11	0	-0.0558088
0.09775	11	53	1	11	0	-0.148424
0.10474	11	54	1	11	0	-0.241038
0.11683	11	55	1	11	0	0
