Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	2	1	1	2	0	0
0.00055	4	2	2	2	2	0
0.00108	7	7	2	5	2	0
0.00161	7	9	2	5	2	0.350993
0.00214	8	10	2	6	2	0.370478
0.00267	8	12	2	6	2	0.307721
0.0032	14	19	3	10	2	1.17741
0.00373	19	27	3	14	3	1.12545
0.00375	19	28	3	14	3	1.10232
0.00427	21	41	3	16	3	1.04392
0.0048	22	48	3	17	3	1.06631
0.00482	22	49	3	17	3	1.09726
0.00533	22	53	3	17	3	1.12545
0.00535	26	62	3	21	3	1.1338
0.00587	26	73	2	23	3	0.14094
0.00589	26	76	2	23	3	0.146996
0.0064	30	89	2	27	3	0.106334
0.00642	33	104	2	30	3	0.0613113
0.00644	33	105	2	30	3	0.0326018
0.00694	34	123	2	31	3	-0.00186146
0.00696	34	130	2	31	3	-0.0173982
0.00747	34	136	2	31	3	-0.0211245
0.00749	34	146	2	31	3	-0.015093
0.00751	34	147	2	31	3	-0.00539535
0.00801	34	154	2	31	3	0.00915113
0.00803	38	175	3	33	3	1.01092
0.00805	38	176	3	33	3	1.01271
0.00855	39	183	3	34	3	1.0107
0.00857	40	201	3	35	3	1.00074
0.00859	40	202	3	35	3	0.998175
0.00873	41	204	3	36	3	0.988019
0.00875	41	205	3	36	3	0.981486
0.00908	41	207	3	36	3	0.978288
0.0091	41	234	3	36	3	0.975134
0.00912	41	237	3	36	3	0.975134
0.00914	41	238	3	36	3	0.975134
0.00936	41	241	3	36	3	0.975134
0.00963	41	253	3	36	3	0.975134
0.00965	41	273	3	36	3	0.975134
0.00967	41	278	3	36	3	0.975134
0.00999	41	281	3	36	3	0.975134
0.01015	41	282	3	36	3	0.975134
0.01017	41	298	3	36	3	0.975134
0.01019	41	310	3	36	3	0.975134
0.01021	41	315	3	36	3	0.975134
0.01061	41	318	3	36	3	0.975134
0.01069	41	319	3	36	3	0.975134
0.01071	41	334	3	36	3	0.975134
0.01073	41	346	3	36	3	0.983485
0.01075	41	350	3	36	3	0.991836
0.01124	41	358	3	36	3	1.00436
0.01126	41	376	2	38	3	0.00197752
0.01128	41	390	2	38	3	0.353025
0.0113	42	392	2	39	3	0.682977
0.01178	42	397	2	39	3	1.00007
0.0118	42	409	1	42	0	0.463343
0.01182	42	426	1	42	0	0.212903
0.01184	42	429	1	42	0	0.0692157
0.01187	42	433	1	42	0	-0.0248655
0.01189	42	434	1	42	0	-0.0248655
0.01191	42	435	1	42	0	-0.0212866
0.01232	42	438	1	42	0	-0.0177077
0.01235	42	453	1	42	0	-0.0141288
0.01237	43	463	1	43	0	-0.0168606
0.01239	43	464	1	43	0	-0.0195603
0.0125	43	465	1	43	0	-0.0222284
0.01254	43	466	1	43	0	-0.0248655
0.01287	43	477	1	43	0	-0.0248655
0.01289	43	501	1	43	0	-0.0248655
0.01291	43	508	1	43	0	-0.0248655
0.01293	43	511	1	43	0	-0.0248655
0.01295	43	512	1	43	0	-0.0248655
0.01314	43	513	1	43	0	-0.0248655
0.01316	43	514	1	43	0	-0.0248655
0.0134	43	516	1	43	0	-0.0248655
0.01342	43	521	1	43	0	-0.0248655
0.01344	43	537	1	43	0	-0.0248655
0.01346	43	544	1	43	0	-0.0248655
0.01348	43	546	1	43	0	-0.0213698
0.01377	43	550	1	43	0	-0.0178742
0.01394	43	551	1	43	0	-0.0143785
0.01396	44	561	1	44	0	-0.0170457
0.01398	44	577	1	44	0	-0.0196823
0.014	44	584	1	44	0	-0.0222887
0.01402	44	587	1	44	0	-0.0248655
0.0144	44	589	1	44	0	-0.0248655
0.01443	44	590	1	44	0	-0.0248655
0.0145	44	593	1	44	0	-0.0248655
0.01452	44	602	1	44	0	-0.0248655
0.01454	44	614	1	44	0	-0.0248655
0.01456	44	618	1	44	0	-0.0248655
0.01503	44	620	1	44	0	-0.0214493
0.01505	44	624	1	44	0	-0.0180331
0.01507	44	640	1	44	0	-0.0146168
0.01509	45	653	1	45	0	-0.0172224
0.01511	45	655	1	45	0	-0.0197988
0.01559	45	662	1	45	0	-0.0223463
0.01561	45	671	1	45	0	-0.0248655
0.01563	45	681	1	45	0	-0.0248655
0.01565	45	684	1	45	0	-0.0248655
0.01567	45	685	1	45	0	-0.0248655
0.01613	45	692	1	45	0	-0.0248655
0.01615	45	698	1	45	0	-0.0248655
0.01617	45	706	1	45	0	-0.0248655
0.01619	45	714	1	45	0	-0.0248655
0.01621	45	715	1	45	0	-0.0248655
0.01631	45	718	1	45	0	-0.0248655
0.01667	45	720	1	45	0	-0.0248655
0.01669	45	725	1	45	0	-0.0248655
0.01671	45	732	1	45	0	-0.0248655
0.01673	45	740	1	45	0	-0.0248655
0.01675	45	742	1	45	0	-0.0248655
0.01677	45	743	1	45	0	-0.0248655
0.01699	45	744	1	45	0	-0.0248655
0.01722	45	749	1	45	0	-0.0248655
0.01724	45	757	1	45	0	-0.0248655
0.01726	45	764	1	45	0	-0.0248655
0.01728	45	770	1	45	0	-0.0248655
0.0173	45	772	1	45	0	-0.0248655
0.01733	45	773	1	45	0	-0.0248655
0.01777	45	775	1	45	0	-0.0248655
0.01779	45	782	1	45	0	-0.0248655
0.01781	45	791	1	45	0	-0.0248655
0.01783	45	796	1	45	0	-0.0248655
0.01785	45	799	1	45	0	-0.0248655
