Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	2	1	1	2	0	0
0.0353	2	2	1	2	0	0
0.04076	3	3	1	3	0	0
0.04113	3	4	1	3	0	0.0855266
0.04264	4	5	1	4	0	0.193112
0.04384	7	6	2	5	2	1.53738
0.04413	7	7	2	5	2	2
0.04731	7	8	1	7	0	0.529315
0.04902	7	9	1	7	0	0.306359
0.05012	7	10	1	7	0	0.0786595
0.05137	7	11	1	7	0	-0.075851
0.05282	7	12	1	7	0	-0.0374278
0.05574	7	13	1	7	0	0.000995488
0.05632	7	14	1	7	0	0.0394187
0.05649	8	15	1	8	0	0.00762019
0.05736	8	16	1	8	0	0.0138032
0.05806	8	17	1	8	0	0.0195874
0.05826	8	18	1	8	0	0.02501
0.05848	9	19	1	9	0	0.030104
0.05855	9	20	1	9	0	0.0348984
0.06064	9	21	1	9	0	0.0394187
0.06219	10	22	1	10	0	-0.0104276
0.0627	10	24	1	10	0	-0.0333832
0.06428	10	25	1	10	0	-0.0551616
0.06802	10	26	1	10	0	-0.075851
0.07195	10	27	1	10	0	-0.0489547
0.07325	10	28	1	10	0	-0.0220585
0.07473	10	29	1	10	0	0.00483781
0.07477	11	30	1	11	0	-0.0168104
0.0748	11	31	1	11	0	-0.0374278
0.07537	11	32	1	11	0	-0.0570862
0.07689	11	33	1	11	0	-0.075851
0.07698	11	34	1	11	0	-0.075851
0.07722	11	35	1	11	0	-0.075851
0.07833	11	36	1	11	0	-0.075851
0.079	11	37	1	11	0	-0.075851
0.07972	11	38	1	11	0	-0.075851
0.08027	11	39	1	11	0	-0.075851
0.08146	11	40	1	11	0	-0.075851
0.08266	11	41	1	11	0	-0.075851
0.08293	11	42	1	11	0	-0.075851
0.08393	11	43	1	11	0	-0.075851
0.08437	11	44	1	11	0	-0.075851
0.085	11	45	1	11	0	-0.075851
0.08521	11	46	1	11	0	-0.075851
0.08644	11	47	1	11	0	-0.075851
0.0865	11	48	1	11	0	-0.075851
0.0874	11	49	1	11	0	-0.075851
0.08916	11	50	1	11	0	-0.075851
0.09237	11	51	1	11	0	-0.075851
0.09801	11	52	1	11	0	-0.075851
0.09804	11	53	1	11	0	-0.344814
0.11026	11	54	1	11	0	-0.613777
0.11866	11	55	1	11	0	0
