Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	6	4	3	2	2	0
0.0013	7	6	3	3	2	0
0.00258	9	9	3	5	2	0
0.00386	18	19	5	8	3	1.33895
0.00388	19	23	4	11	3	0.163156
0.00515	23	32	5	12	3	1.13073
0.00517	24	35	5	12	4	1.36528
0.00644	26	47	5	14	4	1.59199
0.00646	29	57	4	20	3	0.58003
0.00773	33	70	3	27	3	0.360263
0.00775	34	81	2	31	3	0.164231
0.00777	35	85	2	32	3	0.437166
0.00781	35	86	2	32	3	0.70455
0.00903	35	102	2	32	3	1
0.00905	36	119	1	36	0	0.451186
0.00907	36	122	1	36	0	0.205492
0.00909	36	124	1	36	0	0.0743072
0.00913	36	125	1	36	0	-0.0107201
0.01033	36	135	1	36	0	-0.00280441
0.01035	38	149	1	38	0	-0.00898518
0.01037	38	158	1	38	0	-0.011148
0.0104	38	162	1	38	0	-0.0132532
0.01042	38	163	1	38	0	-0.0153029
0.01163	39	168	1	39	0	-0.0144452
0.01165	39	195	1	39	0	-0.00989772
0.01167	39	215	1	39	0	-0.00540894
0.01169	40	218	1	40	0	-0.00749334
0.01171	41	220	1	41	0	-0.0131098
0.01173	41	222	1	41	0	-0.0185867
0.01293	41	229	1	41	0	-0.0239292
0.01295	41	253	1	41	0	-0.0230764
0.01297	41	276	1	41	0	-0.0196012
0.01299	41	279	1	41	0	-0.016126
0.01301	42	282	1	42	0	-0.0913166
0.01423	42	287	1	42	0	-0.165601
0.01425	42	311	1	42	0	-0.238996
0.01427	44	335	2	42	2	-0.209744
0.01429	44	347	2	42	2	-0.169035
0.01432	44	350	2	42	2	-0.112041
0.01437	44	353	2	42	2	-0.0265514
0.01555	44	356	2	42	2	-0.0265514
0.01557	44	376	2	42	2	-0.0265514
0.01559	44	394	2	42	2	-0.0265514
0.01561	44	400	2	42	2	-0.0265514
0.01563	44	405	2	42	2	-0.0265514
0.01565	44	413	2	42	2	-0.0265514
0.01567	44	414	2	42	2	0.129501
0.01686	44	420	2	42	2	0.285554
0.01688	44	442	2	42	2	0.441607
0.0169	44	452	1	44	0	0.249093
0.01692	44	469	1	44	0	0.1247
0.01694	44	477	1	44	0	0.0377055
0.01696	44	480	1	44	0	-0.0265516
0.017	44	483	1	44	0	-0.0265516
0.01703	44	484	1	44	0	-0.0265516
0.01818	44	495	1	44	0	-0.0233133
0.0182	44	509	1	44	0	-0.0200751
0.01822	44	528	1	44	0	-0.0168368
0.01824	45	537	1	45	0	-0.0193067
0.01826	45	543	1	45	0	-0.0217488
0.01828	45	552	1	45	0	-0.0241636
0.01833	45	553	1	45	0	-0.0265516
0.01839	45	554	1	45	0	-0.0265516
0.0195	45	563	1	45	0	-0.0265516
0.01952	45	577	1	45	0	-0.0265516
0.01954	45	593	1	45	0	-0.0265516
0.01956	45	605	1	45	0	-0.0265516
0.0196	45	608	1	45	0	-0.0265516
0.01962	45	612	1	45	0	-0.0265516
0.01964	45	617	1	45	0	-0.0265516
0.01966	45	619	1	45	0	-0.0265516
0.01971	45	622	1	45	0	-0.0265516
0.02082	45	624	1	45	0	-0.0265516
0.02084	45	637	1	45	0	-0.0233853
0.02086	45	647	1	45	0	-0.020219
0.02088	45	657	1	45	0	-0.0170527
0.0209	46	664	1	46	0	-0.0194668
0.02092	46	670	1	46	0	-0.0218543
0.02095	46	675	1	46	0	-0.0242158
0.02097	46	682	1	46	0	-0.0265516
0.02102	46	690	1	46	0	-0.0265516
0.02108	46	691	1	46	0	-0.0265516
0.02215	46	694	1	46	0	-0.0265516
0.02217	46	703	1	46	0	-0.0265516
0.02219	46	711	1	46	0	-0.0265516
0.02221	46	723	1	46	0	-0.0265516
0.02223	46	731	1	46	0	-0.0265516
0.02225	46	735	1	46	0	-0.0265516
0.02227	46	741	1	46	0	-0.0265516
0.02229	46	743	1	46	0	-0.0265516
0.02231	46	746	1	46	0	-0.0265516
0.02233	46	747	1	46	0	-0.0265516
0.02236	46	748	1	46	0	-0.0265516
0.02238	46	750	1	46	0	-0.0265516
0.02245	46	751	1	46	0	-0.0265516
0.02346	46	753	1	46	0	-0.0265516
0.02348	46	755	1	46	0	-0.0265516
0.0235	46	757	1	46	0	-0.0265516
0.02352	46	761	1	46	0	-0.0265516
0.02354	46	764	1	46	0	-0.0265516
0.02356	46	769	1	46	0	-0.0265516
0.02359	46	774	1	46	0	-0.0265516
0.02361	46	781	1	46	0	-0.0265516
0.02364	46	787	1	46	0	-0.0265516
0.02367	46	792	1	46	0	-0.0265516
0.02369	46	794	1	46	0	-0.0265516
0.02373	46	797	1	46	0	-0.0265516
0.02482	46	800	1	46	0	-0.0265516
0.02485	46	807	1	46	0	-0.0265516
0.02487	46	809	1	46	0	-0.0265516
0.02489	46	812	1	46	0	-0.0265516
0.02491	46	818	1	46	0	-0.0265516
0.02493	46	826	1	46	0	-0.0265516
0.02496	46	827	1	46	0	-0.0265516
0.02498	46	828	1	46	0	-0.0265516
0.025	46	833	1	46	0	-0.0265516
0.02504	46	837	1	46	0	-0.0265516
0.02507	46	838	1	46	0	-0.0265516
0.02512	46	839	1	46	0	-0.0265516
0.02616	46	841	1	46	0	-0.0265516
0.0262	46	844	1	46	0	-0.0265516
0.02622	46	846	1	46	0	-0.0265516
0.02624	46	850	1	46	0	-0.0265516
0.02626	46	853	1	46	0	-0.0265516
0.02628	46	854	1	46	0	-0.0265516
0.0263	46	859	1	46	0	-0.0265516
0.02632	46	860	1	46	0	-0.0265516
0.02635	46	865	1	46	0	-0.0265516
0.02638	46	869	1	46	0	-0.0265516
0.02751	46	870	1	46	0	-0.0265516
0.02754	46	871	1	46	0	-0.0265516
0.02758	46	878	1	46	0	-0.0265516
0.0276	46	883	1	46	0	-0.0265516
0.02762	46	888	1	46	0	-0.0265516
0.02767	46	892	1	46	0	-0.0265516
0.02773	46	898	1	46	0	-0.0265516
0.02889	46	900	1	46	0	-0.0265516
0.02891	46	904	1	46	0	-0.0265516
0.02894	46	906	1	46	0	-0.0265516
0.02896	46	910	1	46	0	-0.0265516
0.02899	46	914	1	46	0	-0.0265516
0.02901	46	919	1	46	0	-0.0265516
0.02905	46	921	1	46	0	-0.0265516
0.03022	46	922	1	46	0	-0.0265516
0.03025	46	925	1	46	0	-0.0265516
0.0303	46	927	1	46	0	-0.0265516
0.03032	46	932	1	46	0	-0.0265516
0.03034	46	936	1	46	0	-0.0265516
0.03036	46	938	1	46	0	-0.0265516
0.03038	46	942	1	46	0	-0.0265516
0.03044	46	944	1	46	0	-0.0265516
0.03162	46	946	1	46	0	-0.0265516
0.03164	46	949	1	46	0	-0.0265516
0.03167	46	951	1	46	0	-0.0265516
0.0317	46	953	1	46	0	-0.0265516
0.03173	46	954	1	46	0	-0.0265516
0.03176	46	958	1	46	0	-0.0265516
0.03178	46	959	1	46	0	-0.0265516
0.0318	46	961	1	46	0	-0.0265516
0.03183	46	963	1	46	0	-0.0265516
0.03295	46	964	1	46	0	-0.0265516
0.03297	46	966	1	46	0	-0.0265516
0.03299	46	968	1	46	0	-0.0265516
0.03303	46	972	1	46	0	-0.0265516
0.03305	46	973	1	46	0	-0.0265516
0.03309	46	975	1	46	0	-0.0265516
0.03313	46	976	1	46	0	-0.0265516
0.03316	46	980	1	46	0	-0.0265516
0.03324	46	983	1	46	0	-0.0265516
0.0343	46	985	1	46	0	-0.0265516
0.03433	46	988	1	46	0	-0.0265516
0.03436	46	990	1	46	0	-0.0265516
0.0344	46	991	1	46	0	-0.0265516
0.03449	46	993	1	46	0	-0.0265516
0.03457	46	994	1	46	0	-0.0265516
0.03475	46	995	1	46	0	-0.0265516
0.03567	46	997	1	46	0	-0.0265516
0.03569	46	999	1	46	0	-0.0265516
0.03572	46	1000	1	46	0	-0.0265516
0.03575	46	1003	1	46	0	-0.0265516
0.03582	46	1005	1	46	0	-0.0265516
0.03589	46	1008	1	46	0	-0.0265516
0.03709	46	1011	1	46	0	-0.0265516
0.03722	46	1014	1	46	0	-0.0265516
0.03724	46	1015	1	46	0	-0.0265516
0.0374	46	1016	1	46	0	-0.0265516
0.03845	46	1017	1	46	0	-0.0265516
0.03849	46	1018	1	46	0	-0.0265516
0.03856	46	1021	1	46	0	-0.0265516
0.03865	46	1022	1	46	0	-0.0265516
0.03873	46	1023	1	46	0	-0.0265516
0.03981	46	1024	1	46	0	-0.0265516
0.0399	46	1025	1	46	0	-0.0265516
0.03993	46	1027	1	46	0	-0.0265516
0.0412	46	1028	1	46	0	-0.0265516
0.04124	46	1029	1	46	0	-0.0265516
0.04141	46	1030	1	46	0	-0.0265516
0.04395	46	1031	1	46	0	-0.0265516
0.04413	46	1032	1	46	0	-0.0234541
0.04417	46	1033	1	46	0	-0.0203567
0.04551	46	1036	1	46	0	-0.0172592
0.19309	47	1037	1	47	0	-0.01962
0.19848	47	1038	1	47	0	-0.0219554
0.20028	47	1039	1	47	0	-0.0242658
0.20033	47	1040	1	47	0	-0.0265516
0.20191	47	1041	1	47	0	-0.0265516
0.20209	47	1042	1	47	0	-0.0265516
0.20214	47	1043	1	47	0	-0.0265516
0.20216	47	1045	1	47	0	-0.0265516
0.20222	47	1046	1	47	0	-0.0265516
0.20376	47	1047	1	47	0	-0.0265516
0.20389	47	1048	1	47	0	-0.0265516
0.20397	47	1049	1	47	0	-0.0265516
0.20408	47	1050	1	47	0	-0.0265516
0.20427	47	1051	1	47	0	-0.0265516
0.20539	47	1052	1	47	0	-0.0265516
0.20541	47	1053	1	47	0	-0.0265516
0.20547	47	1054	1	47	0	-0.0265516
0.2055	47	1056	1	47	0	-0.0265516
0.20553	47	1057	1	47	0	-0.0265516
0.20573	47	1058	1	47	0	-0.0265516
0.20577	47	1059	1	47	0	-0.0265516
0.20689	47	1060	1	47	0	-0.0265516
0.20721	47	1061	1	47	0	-0.0265516
0.20732	47	1062	1	47	0	-0.0265516
0.20734	47	1063	1	47	0	-0.0265516
0.20741	47	1064	1	47	0	-0.0265516
0.20755	47	1065	1	47	0	-0.0265516
0.20761	47	1066	1	47	0	-0.0265516
0.20884	47	1067	1	47	0	-0.0265516
0.20931	47	1068	1	47	0	-0.0265516
0.21113	47	1070	1	47	0	-0.0265516
0.21248	47	1071	1	47	0	-0.0265516
0.21265	47	1072	1	47	0	-0.0265516
0.21283	47	1073	1	47	0	-0.0265516
0.21301	47	1074	1	47	0	-0.0265516
0.21456	47	1075	1	47	0	-0.0265516
0.21646	47	1076	1	47	0	-0.0265516
0.21672	47	1077	1	47	0	-0.0265516
0.21813	47	1078	1	47	0	-0.0265516
0.21841	47	1079	1	47	0	-0.169035
0.2198	47	1080	1	47	0	-0.311518
0.22016	47	1081	1	47	0	0
