Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	2	1	1	2	0	0
0.01297	2	2	1	2	0	0
0.01668	3	3	1	3	0	0
0.0183	4	4	1	4	0	0.533312
0.01837	4	5	1	4	0	0.492284
0.01846	4	6	1	4	0	0.462198
0.01853	5	7	1	5	0	0.352911
0.02582	6	8	1	6	0	0.266633
0.02959	6	10	1	6	0	0.196788
0.02983	6	11	1	6	0	0.139091
0.03029	7	12	1	7	0	0.0906249
0.03185	7	13	1	7	0	0.0973944
0.03379	7	14	1	7	0	-0.113631
0.03636	8	15	1	8	0	-0.390869
0.0365	8	17	1	8	0	-0.613407
0.03707	10	18	2	8	2	0.777722
0.03841	10	19	2	8	2	1.26663
0.03991	10	20	2	8	2	2
0.04029	10	21	1	10	0	0.799991
0.04183	10	22	1	10	0	0.3714
0.04346	10	23	1	10	0	0.094076
0.04646	10	24	1	10	0	-0.100051
0.04701	10	25	1	10	0	-0.100051
0.04742	10	26	1	10	0	-0.100051
0.04746	10	27	1	10	0	-0.100051
0.04783	10	28	1	10	0	-0.100051
0.04817	10	29	1	10	0	-0.100051
0.04833	10	30	1	10	0	-0.0633822
0.05248	10	31	1	10	0	-0.0267139
0.05286	10	32	1	10	0	0.0099545
0.05332	11	33	1	11	0	-0.0195591
0.05334	11	34	1	11	0	-0.0476672
0.05416	11	35	1	11	0	-0.074468
0.05448	11	36	1	11	0	-0.100051
0.05692	11	37	1	11	0	-0.100051
0.05698	11	38	1	11	0	-0.100051
0.05814	11	39	1	11	0	-0.100051
0.05874	11	40	1	11	0	-0.100051
0.06057	11	41	1	11	0	-0.100051
0.06287	11	42	1	11	0	-0.100051
0.06322	11	43	1	11	0	-0.100051
0.06366	11	44	1	11	0	-0.100051
0.0741	11	45	1	11	0	-0.100051
0.07507	11	46	1	11	0	-0.100051
0.07509	11	47	1	11	0	-0.100051
0.0764	11	48	1	11	0	-0.100051
0.08134	11	49	1	11	0	-0.100051
0.08645	11	50	1	11	0	-0.100051
0.0877	11	51	1	11	0	-0.100051
0.08963	11	52	1	11	0	-0.100051
0.09074	11	53	1	11	0	-0.466734
0.09738	11	54	1	11	0	-0.833418
0.10482	11	55	1	11	0	0
