Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	2	1	1	2	0	0
0.01233	2	2	1	2	0	0
0.01326	3	3	1	3	0	0
0.01469	3	4	1	3	0	0.524431
0.02123	4	5	1	4	0	0.339488
0.02452	4	6	1	4	0	-0.0756915
0.02802	4	7	1	4	0	-0.321025
0.04516	5	8	1	5	0	-0.258859
0.05027	7	9	2	5	2	1.30966
0.05496	7	10	2	5	2	2
0.05671	7	11	1	7	0	0.58038
0.05685	7	12	1	7	0	0.374251
0.05727	7	13	1	7	0	0.0387438
0.05833	7	14	1	7	0	-0.188922
0.05879	7	15	1	7	0	-0.188922
0.06444	7	16	1	7	0	-0.188922
0.06496	7	17	1	7	0	-0.188922
0.06827	7	18	1	7	0	-0.188922
0.0701	7	19	1	7	0	-0.58523
0.07084	7	20	1	7	0	-0.981537
0.07296	7	21	1	7	0	0
