Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	5	3	2	3	2	0
0.00093	9	5	4	3	2	0
0.00186	13	7	6	3	2	0
0.00198	13	8	6	3	2	0
0.00278	14	9	6	3	3	0
0.00296	17	10	7	3	3	0
0.00371	18	12	7	4	3	0
0.00385	21	17	6	8	4	0
0.00394	22	18	6	8	4	0
0.00463	25	21	6	8	7	0
0.00466	28	23	7	8	8	0
0.00493	30	25	7	8	8	0
0.00555	33	29	7	11	8	0
0.00557	37	31	8	13	8	0
0.00561	39	32	9	13	8	0
0.0059	39	33	9	13	8	0
0.00647	41	38	8	16	8	0
0.00649	43	42	8	16	8	0
0.00651	43	44	8	16	8	0
0.00654	44	45	8	17	8	0
0.00657	44	46	8	17	8	0
0.00689	47	49	8	17	9	0
0.00691	47	50	8	17	9	0
0.0074	48	52	8	18	9	0
0.00742	50	55	8	19	9	0
0.00744	51	57	8	20	9	0
0.0075	52	58	8	21	9	0
0.00769	53	59	8	21	9	0
0.00774	54	60	8	22	9	0
0.00788	54	62	8	22	9	0
0.0079	56	64	8	22	9	0.118928
0.00834	58	68	8	24	9	0.111982
0.00836	60	71	8	25	9	0.104814
0.00838	63	74	9	26	9	0.213009
0.0084	66	77	9	28	9	0.204526
0.00843	67	78	9	29	9	0.193806
0.00864	67	79	8	29	9	0.0682888
0.00869	68	80	8	29	9	0.0601484
0.00887	69	83	8	29	10	0.0562689
0.00889	70	84	8	29	10	0.0524911
0.00926	70	88	8	29	10	0.0460381
0.00928	72	92	8	31	10	0.0383449
0.0093	73	95	8	32	10	0.0305513
0.00932	77	99	9	34	10	0.138703
0.00942	79	100	10	34	10	0.813595
0.00978	79	101	10	34	10	0.807635
0.00988	80	103	10	34	11	0.803342
0.00991	82	105	10	34	13	0.802072
0.01019	82	108	10	34	13	0.801073
0.01021	82	111	10	34	13	0.800089
0.01023	84	114	10	36	13	0.798713
0.01027	86	117	10	37	13	0.797024
0.0103	86	118	10	37	13	0.794876
0.01032	87	120	10	38	13	0.792454
0.01046	88	121	10	38	13	0.790306
0.01057	88	122	10	38	13	0.788107
0.01066	88	123	10	38	13	0.785628
0.01087	90	126	10	38	15	0.784705
0.01089	91	127	10	38	16	0.784413
0.01092	92	128	10	38	16	0.784518
0.01113	93	129	10	39	16	0.784376
0.01115	93	134	9	39	16	0.103106
0.01117	95	136	9	41	16	0.102977
0.01119	99	140	10	43	16	0.783685
0.01121	100	144	10	44	16	0.783224
0.01124	101	145	10	45	16	0.782926
0.01126	101	146	10	45	16	0.782832
0.01142	101	147	10	45	16	0.782738
0.01153	103	149	10	45	17	0.78331
0.0116	103	150	10	45	17	0.783051
0.01164	103	151	10	45	17	0.782582
0.01185	104	153	10	45	17	0.781741
0.0119	104	154	10	45	17	0.781274
0.01207	104	160	10	45	17	0.781077
0.01209	105	164	10	46	17	0.781017
0.01211	106	168	10	46	17	0.780957
0.01213	106	170	10	46	17	0.780982
0.01215	109	176	10	48	18	0.780567
0.01217	109	178	9	50	18	0.0977139
0.01219	109	179	9	50	18	0.0959946
0.01222	109	180	9	50	18	0.0943684
0.01239	111	181	10	50	18	0.774163
0.01249	111	182	10	50	18	0.772973
0.01261	111	184	10	50	18	0.771781
0.01274	112	185	10	50	18	0.770728
0.01285	114	187	10	50	19	0.77027
0.01287	116	191	10	50	21	0.770841
0.01289	119	192	11	50	22	0.96398
0.01291	120	195	11	50	22	0.964099
0.01301	122	203	11	52	22	0.963623
0.01304	122	205	11	52	22	0.962971
0.01306	122	208	11	52	22	0.962518
0.01308	123	212	11	53	22	0.961956
0.01315	123	213	11	53	22	0.961709
0.01318	123	215	11	53	22	0.961695
0.0132	123	216	11	53	22	0.961798
0.0135	123	217	11	53	22	0.961843
0.0137	123	218	11	53	22	0.96189
0.0138	124	219	11	53	22	0.961936
0.01388	125	220	11	53	23	0.962116
0.0139	126	221	11	53	24	0.962712
0.01393	128	223	11	53	26	0.965718
0.01395	128	225	11	53	26	0.968771
0.01397	129	230	11	54	26	0.971551
0.01399	129	232	11	54	26	0.97376
0.01401	129	234	11	54	26	0.975779
0.01403	130	237	11	55	26	0.977721
0.01405	130	240	11	55	26	0.979693
0.01407	131	242	11	56	26	0.98142
0.01412	131	243	11	56	26	0.983432
0.01414	132	245	11	57	26	0.985287
0.01448	132	246	11	57	26	0.987172
0.01457	132	249	11	57	26	0.989088
0.01472	132	250	10	57	26	0.798739
0.01484	134	252	10	57	26	0.800719
0.01486	134	258	9	57	26	0.121604
0.01488	135	264	9	57	26	0.123257
0.0149	136	268	9	57	27	0.124691
0.01492	136	273	9	57	27	0.12584
0.01494	138	278	9	58	27	0.126791
0.01496	139	282	9	58	28	0.128318
0.01498	140	284	9	59	28	0.129485
0.015	141	287	9	60	28	0.130461
0.01502	142	288	9	61	28	0.131372
0.01504	142	289	9	61	28	0.131966
0.01547	143	291	9	61	28	0.132564
0.01552	144	292	9	61	29	0.133596
0.01555	144	293	9	61	29	0.134637
0.01557	144	294	9	61	29	0.135688
0.01572	144	295	9	61	29	0.136749
0.01582	144	301	9	61	29	0.1375
0.01584	145	306	8	81	29	0.0184773
0.01586	145	310	8	81	29	0.014556
0.01588	147	314	8	82	30	0.0110529
0.0159	150	320	8	82	33	0.00908377
0.01592	152	332	8	82	35	0.0079103
0.01594	153	334	8	83	35	0.00659126
0.01596	153	336	8	83	35	0.00538555
0.01598	153	337	8	83	35	0.0041887
0.016	153	338	8	83	35	0.00323905
0.01603	153	340	8	83	35	0.00229529
0.01642	153	343	8	83	35	0.0013066
0.01645	153	344	8	83	35	0.000322925
0.01655	153	345	8	83	35	-0.000589079
0.01671	153	346	8	83	35	-0.00149647
0.01674	154	351	8	83	35	-0.00239928
0.01678	154	355	8	83	35	-0.00329755
0.0168	154	357	8	83	35	-0.0041913
0.01682	154	362	8	83	35	-0.0052778
0.01684	154	369	8	83	35	-0.00635643
0.01686	156	373	8	84	36	-0.00714876
0.01688	157	381	8	84	37	-0.00773975
0.0169	157	384	8	84	37	-0.00824333
0.01692	157	385	8	84	37	-0.00866082
0.01695	157	387	7	84	39	-0.018489
0.01698	157	388	7	84	39	-0.018116
0.01701	157	390	7	84	39	-0.0177427
0.01707	157	391	7	84	39	-0.0175471
0.01738	157	392	7	84	39	-0.0173517
0.01752	157	395	7	84	39	-0.0171567
0.01754	157	396	7	84	39	-0.0169619
0.01768	158	397	7	85	39	-0.0168945
0.0177	158	400	7	85	39	-0.0153247
0.01772	158	403	7	85	39	-0.013728
0.01774	158	411	7	85	39	-0.0122527
0.01776	158	413	7	85	39	-0.0113815
0.01778	158	416	7	85	39	-0.0110038
0.01781	158	421	7	85	39	-0.0105518
0.01783	158	426	7	85	39	-0.0100974
0.01785	160	429	7	87	39	-0.00991003
0.01787	160	433	7	87	39	-0.00965771
0.01789	161	437	7	87	40	-0.00910954
0.01791	161	441	7	87	40	-0.00855827
0.01793	162	446	7	88	40	-0.00813724
0.01795	162	447	7	88	40	-0.00771412
0.01798	162	448	7	88	40	-0.0072889
0.01804	162	449	7	88	40	-0.00686156
0.01834	162	451	7	88	40	-0.00643208
0.01844	162	452	7	88	40	-0.00600044
0.0185	162	454	7	88	40	-0.00556664
0.01852	162	457	7	88	40	-0.00513066
0.01862	163	460	7	89	40	-0.00493302
0.01864	163	463	7	89	40	-0.00490599
0.01867	163	469	7	89	40	-0.00487893
0.01869	164	473	7	90	40	-0.00513059
0.01872	165	479	7	91	40	-0.00583404
0.01874	165	483	7	91	40	-0.00653499
