Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	50	47	3	46	2	0
0.00024	52	48	4	46	2	0
0.00112	52	49	4	46	2	0
0.00157	53	50	4	46	3	0
0.00189	57	52	6	46	3	0
0.00201	59	53	7	46	3	0
0.00212	59	54	7	46	3	0
0.00256	61	55	8	46	3	0
0.00268	63	57	9	46	3	0
0.00296	64	58	9	46	3	0
0.00301	65	59	9	46	3	0
0.00308	66	60	9	46	3	0
0.00337	67	62	9	46	4	0
0.00339	69	64	9	48	4	0
0.00341	77	73	8	59	4	0
0.00344	79	75	8	61	4	0
0.00346	80	76	8	61	4	0
0.00359	81	77	8	62	4	0
0.00362	81	78	7	66	4	0
0.00374	86	83	7	71	4	0
0.00376	89	86	7	74	4	0
0.00379	90	88	7	75	4	0
0.00387	92	90	7	77	4	0
0.0039	93	91	7	78	4	0
0.00392	94	92	7	79	4	0
0.00401	94	95	6	79	6	0
0.00403	95	96	6	80	6	0
0.00408	96	97	6	81	6	0
0.00418	96	98	6	81	6	0
0.0042	96	99	6	81	6	0
0.00424	97	100	6	81	6	-0.0157489
0.00434	97	103	6	81	6	-0.0139456
0.00438	97	104	6	81	6	-0.0120436
0.00456	97	105	6	81	6	-0.0100652
0.00462	98	106	6	82	6	-0.00970092
0.00477	98	107	6	82	6	-0.00996316
0.0048	98	108	6	82	6	-0.0102273
0.00484	98	109	6	82	6	-0.0104933
0.00488	99	110	6	83	6	-0.0108345
0.00513	101	111	7	83	6	0.0251521
0.00517	101	112	7	83	6	0.024853
0.00522	101	113	7	83	6	0.0245519
0.00525	101	114	7	83	6	0.0242489
0.00537	104	118	7	86	6	0.0229327
0.0055	105	120	6	90	6	-0.0148848
0.00554	106	122	6	91	6	-0.0158382
0.00557	106	123	6	91	6	-0.0162993
0.00568	106	124	6	91	6	-0.016645
0.0057	107	125	6	91	6	-0.0168957
0.00575	108	126	6	92	6	-0.0170226
0.00588	108	128	6	92	6	-0.0169045
0.0059	109	130	6	93	6	-0.0167084
0.00592	109	131	6	93	6	-0.0164597
0.006	109	132	6	93	6	-0.0161059
0.00604	110	134	6	93	7	-0.0147017
0.0061	121	151	5	107	7	-0.0157241
0.00612	122	155	5	107	7	-0.016509
0.00614	123	156	5	107	8	-0.0163903
0.00621	126	160	6	108	8	-0.0146415
0.00625	129	166	7	109	8	0.0217532
0.00627	129	167	7	109	8	0.0218421
0.0063	129	168	7	109	8	0.0219311
0.00634	130	172	7	110	8	0.0219633
0.00643	130	174	7	110	8	0.0219955
0.00645	130	175	7	110	8	0.0220276
0.00648	130	176	6	110	10	-0.012982
0.0065	131	177	6	110	10	-0.0115476
0.00655	131	178	6	110	10	-0.0100956
0.00657	131	181	6	110	10	-0.00852647
0.00659	132	184	6	110	10	-0.00689885
0.00662	134	186	6	112	10	-0.00532273
0.00664	134	187	6	112	10	-0.00372708
0.00667	134	188	6	112	10	-0.00211155
0.00669	134	191	6	112	10	-0.000450133
0.00672	134	192	6	112	10	0.00144045
0.00675	136	197	6	114	10	0.00343317
0.00679	145	225	4	131	10	0.00292115
0.00681	148	231	3	136	10	0.0038994
0.00684	148	233	2	138	10	0.00477945
0.00689	148	235	2	138	10	0.00566556
0.00691	148	236	2	138	10	0.00660537
0.00699	148	237	2	138	10	0.00755233
0.00701	148	238	2	138	10	0.00855542
0.00704	148	241	2	138	10	0.00956703
0.0071	148	242	2	138	10	0.0105873
0.00712	149	245	2	139	10	0.0108873
0.00715	149	246	2	139	10	0.011793
0.00717	149	248	2	139	10	0.0127051
0.00719	150	250	2	140	10	0.0130002
0.00724	150	251	2	140	10	0.0133329
0.00726	151	255	2	141	10	0.0136725
0.0073	151	256	2	141	10	0.0140114
0.00732	151	257	2	141	10	0.0143494
0.00735	151	259	2	141	10	0.0147255
0.00738	151	260	2	141	10	0.0151009
0.0074	151	262	2	141	10	0.0155026
0.00745	155	271	2	145	10	0.0148182
0.00747	155	274	2	145	10	0.0141455
0.0075	159	282	2	149	10	0.01326
0.00753	159	283	2	149	10	0.0123912
0.00756	160	286	2	150	10	0.011484
0.0076	160	288	2	150	10	0.0106507
0.00763	160	290	2	150	10	0.00983234
0.00765	161	293	2	151	10	0.00897589
0.00767	164	299	2	154	10	0.0079794
0.00769	164	300	2	154	10	0.00700198
0.00771	165	304	2	155	10	0.00604492
0.00774	167	306	2	157	10	0.005443
0.00778	167	312	2	157	10	0.00499983
0.0078	167	317	2	157	10	0.00461155
0.00782	167	321	2	157	10	0.00422654
0.00789	167	324	2	157	10	0.00386848
0.00792	167	327	2	157	10	0.0035134
0.00794	167	331	2	157	10	0.00316128
0.00796	167	332	2	157	10	0.00281208
0.00798	167	333	2	157	10	0.00246575
0.008	167	335	2	157	10	0.00214639
0.00802	167	338	2	157	10	0.00185266
0.00804	168	341	2	158	10	0.00151433
0.00812	168	342	2	158	10	0.00120238
0.00814	169	347	2	159	10	0.00084647
0.00816	169	351	2	159	10	0.000516732
0.00821	169	353	2	159	10	0.0001895
0.00824	169	356	2	159	10	-0.000135254
0.00826	169	358	2	159	10	-0.000457559
0.00828	170	360	2	160	10	-0.000822567
0.0083	170	361	2	160	10	-0.00118469
0.00832	170	362	2	160	10	-0.00143221
0.00834	170	365	2	160	10	-0.0016782
0.00836	170	368	2	160	10	-0.00181182
0.00838	170	369	2	160	10	-0.00192273
0.00842	170	371	2	160	10	-0.00201108
0.00844	170	372	2	160	10	-0.00209907
0.00848	170	375	2	160	10	-0.00218671
0.0085	170	377	2	160	10	-0.00225211
0.00852	170	382	2	160	10	-0.00225176
0.0086	170	384	2	160	10	-0.00225141
0.00862	170	385	2	160	10	-0.00222926
0.00864	171	386	2	161	10	-0.00220721
0.00866	171	388	2	161	10	-0.00218519
0.00868	171	391	2	161	10	-0.00216321
0.00871	172	394	2	162	10	-0.00218479
0.00873	172	399	2	162	10	-0.00220633
0.00879	172	401	2	162	10	-0.00222783
0.00882	172	404	2	162	10	-0.00222757
0.00885	172	408	2	162	10	-0.0022273
0.00887	172	410	2	162	10	-0.00222704
0.00889	173	414	2	163	10	-0.00227002
0.00892	173	415	2	163	10	-0.0023129
0.00895	173	417	2	163	10	-0.00233415
0.00897	173	418	2	163	10	-0.00235536
0.00901	173	421	2	163	10	-0.00235505
0.00904	173	422	2	163	10	-0.00235474
0.00906	173	423	2	163	10	-0.00235443
0.00908	173	427	2	163	10	-0.00233261
0.00911	173	428	2	163	10	-0.00231083
0.00913	173	429	2	163	10	-0.00226766
0.00915	174	434	2	164	10	-0.00226742
0.00917	174	445	2	164	10	-0.00226718
0.00919	175	449	2	165	10	-0.00230973
0.00921	176	452	2	166	10	-0.00239491
0.00924	176	455	2	166	10	-0.00247989
0.00926	176	457	2	166	10	-0.00256467
0.00928	176	459	2	166	10	-0.00264925
0.0093	176	460	2	166	10	-0.00273362
0.00932	176	463	2	166	10	-0.0028178
0.00934	176	468	2	166	10	-0.00290177
0.00938	176	474	2	166	10	-0.00298555
0.0094	176	477	2	166	10	-0.00302673
0.00942	176	485	2	166	10	-0.00302569
0.00946	176	487	2	166	10	-0.00302465
0.00948	176	491	2	166	10	-0.00302361
