Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	2	1	1	2	0	0
0.01297	2	2	1	2	0	0
0.01498	3	3	1	3	0	0
0.01921	4	4	1	4	0	0.295365
0.02166	4	5	1	4	0	0.205027
0.02209	4	6	1	4	0	0.13878
0.0257	5	7	1	5	0	0.0881196
0.02795	5	8	1	5	0	-0.0526026
0.02962	5	9	1	5	0	-0.178512
0.03515	6	10	1	6	0	-0.353346
0.03681	8	11	2	6	2	0.685506
0.03931	8	12	2	6	2	0.733499
0.04049	8	13	2	6	2	0.794292
0.04165	8	14	2	6	2	1.28232
0.04252	8	15	2	6	2	1.64116
0.0491	8	16	2	6	2	2
0.04942	8	17	1	8	0	0.4934
0.04995	8	18	1	8	0	0.217072
0.05012	8	19	1	8	0	0.0430885
0.05113	8	20	1	8	0	-0.0765254
0.0521	8	21	1	8	0	-0.0496123
0.05257	8	22	1	8	0	-0.0226992
0.05272	8	23	1	8	0	0.00421398
0.05301	9	24	1	9	0	-0.0178059
0.05339	9	25	1	9	0	-0.0132004
0.05451	9	26	1	9	0	-0.00885812
0.05538	9	27	1	9	0	-0.00475707
0.05724	10	28	1	10	0	-0.0241539
0.05774	10	29	1	10	0	-0.0425299
0.05864	10	30	1	10	0	-0.0599635
0.05874	10	31	1	10	0	-0.0765254
0.06012	10	32	1	10	0	-0.0765254
0.06281	10	33	1	10	0	-0.0765254
0.06551	10	34	1	10	0	-0.0765254
0.06596	10	35	1	10	0	-0.0765254
0.06647	10	36	1	10	0	-0.0765254
0.06996	10	37	1	10	0	-0.0765254
0.07026	10	38	1	10	0	-0.0765254
0.07546	10	39	1	10	0	-0.0765254
0.07712	10	40	1	10	0	-0.0765254
0.08076	10	41	1	10	0	-0.0765254
0.08214	10	42	1	10	0	-0.0765254
0.08392	10	43	1	10	0	-0.291831
0.08671	10	44	1	10	0	-0.507136
0.08682	10	45	1	10	0	0
