Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	4	3	2	2	2	0
0.00095	7	5	3	3	2	0
0.00189	7	6	3	3	2	0
0.00282	10	7	4	3	3	0
0.0047	10	9	4	3	3	0
0.00659	11	10	4	4	3	0
0.00664	12	11	4	4	4	0
0.00753	12	12	4	4	4	0.797861
0.00759	12	14	4	4	4	0.890684
0.00848	13	16	3	9	2	0.58732
0.00853	14	17	3	10	2	0.377603
0.00856	16	18	4	10	2	0.231026
0.00943	16	23	4	10	2	0.133049
0.00946	17	25	4	11	2	0.055277
0.00951	17	26	4	11	2	-0.00538527
0.01039	18	29	4	11	3	-0.0214615
0.01041	19	31	4	12	3	-0.0404088
0.01134	20	32	4	13	3	-0.0392763
0.01227	20	34	4	13	3	-0.0346453
0.01232	20	36	4	13	3	-0.029846
0.01235	20	37	4	13	3	-0.0218607
0.01237	20	38	4	13	3	-0.000155932
0.01239	20	39	4	13	3	0.0262698
0.01245	20	40	4	13	3	0.0357323
0.01322	20	41	4	13	3	0.0481367
0.01327	20	43	4	13	3	0.063756
0.0142	20	45	4	13	3	0.0793752
0.01513	21	47	4	14	3	0.0881518
0.01516	22	51	3	17	3	0.0790144
0.0153	23	52	3	18	3	0.0652621
0.01609	23	57	3	18	3	0.0526653
0.01613	23	58	3	18	3	0.0410845
0.01615	23	60	3	18	3	0.0304013
0.01621	25	62	4	18	3	0.0238453
0.01624	27	64	5	18	3	0.142586
0.01628	28	65	5	19	3	0.133886
0.0163	28	68	5	19	3	0.131908
0.01703	28	69	5	19	3	0.134255
0.01705	28	70	5	19	3	0.136569
0.01707	28	75	5	19	3	0.141033
0.0171	31	79	6	20	3	1.0189
0.01713	31	81	6	20	3	1.02323
0.01716	31	82	6	20	3	1.02745
0.0172	31	83	6	20	3	1.02119
0.01722	32	85	6	21	3	1.01096
0.01725	32	86	6	21	3	1.00099
0.0173	33	87	6	22	3	0.988984
0.01738	33	88	5	24	3	0.0968216
0.018	33	92	5	24	3	0.0806315
0.01802	33	95	5	24	3	0.0651774
0.01804	34	98	5	24	4	0.0693148
0.01806	34	99	5	24	4	0.0735484
0.01808	34	100	5	24	4	0.0793658
0.01811	35	101	5	25	4	0.0827703
0.01818	35	102	5	25	4	0.0878533
0.01821	35	103	5	25	4	0.0965054
0.01826	35	104	5	25	4	0.105751
0.01829	35	105	5	25	4	0.115654
0.0184	35	106	5	25	4	0.114197
0.01899	35	110	5	25	4	0.112754
0.01901	35	116	5	25	4	0.111325
0.01903	35	118	5	25	4	0.111325
0.01906	36	119	5	25	4	0.111325
0.01923	36	122	5	25	4	0.111325
0.01927	36	123	5	25	4	0.111325
0.0194	36	124	5	25	4	0.111325
0.01986	36	125	5	25	4	0.111325
0.01996	36	127	5	25	4	0.111325
0.02001	36	128	5	25	4	0.111325
0.0201	36	129	5	25	4	0.111325
0.02013	36	130	5	25	4	0.111325
0.02016	36	132	5	25	4	0.111325
0.0209	36	133	5	25	4	0.111325
0.02093	36	134	5	25	4	0.111325
0.02095	36	135	5	25	4	0.111325
0.02097	36	136	5	25	4	0.111325
0.02102	36	137	5	25	4	0.11295
0.02108	36	138	5	25	4	0.117823
0.02114	36	139	5	25	4	0.122696
0.02117	36	140	5	25	4	0.127569
0.02121	36	141	5	25	4	0.132442
0.02188	36	144	5	25	4	0.137316
0.0219	36	147	5	25	4	0.142189
0.02194	37	151	5	26	4	0.143854
0.02198	37	152	4	28	4	0.0135293
0.02201	37	153	4	28	4	0.00900558
0.02203	37	154	4	28	4	0.00461106
0.02211	37	156	4	28	4	0.000340326
0.02216	37	158	4	28	4	-0.00381177
0.02221	37	160	4	28	4	-0.00785012
0.02226	37	161	4	28	4	-0.0117793
0.02228	37	162	4	28	4	-0.0143403
0.02285	37	164	4	28	4	-0.0143403
0.02287	37	167	4	28	4	-0.0143403
0.02292	37	168	4	28	4	-0.0143403
0.02294	37	170	4	28	4	-0.0143403
0.02298	37	171	4	28	4	0.00693163
0.02301	37	173	4	28	4	0.0301374
0.02308	37	174	4	28	4	0.0533431
0.0231	37	177	4	28	4	0.0765489
0.02312	37	179	4	28	4	0.0997547
0.02318	37	181	4	28	4	0.12296
0.02323	37	182	4	28	4	0.146166
0.02376	37	183	3	32	3	0.119743
0.02382	38	187	3	33	3	0.0934023
0.02384	38	189	3	33	3	0.0701756
