Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	42	45	10	23	3	0
0.00129	71	140	11	45	4	0
0.00257	98	316	8	72	8	0
0.00386	119	580	7	91	9	0
0.00388	119	613	7	91	9	0
0.00514	133	834	7	104	9	0
0.00516	141	959	6	112	9	0
0.00518	142	966	6	113	9	0
0.00643	148	1141	7	117	9	0
0.00645	154	1318	7	121	10	0
0.00647	154	1326	7	121	10	0
0.00772	156	1488	6	125	10	0
0.00774	161	1672	6	130	10	0
0.00776	163	1706	6	131	10	0
0.00778	163	1707	6	131	10	0
0.00901	163	1764	6	131	10	0
0.00903	166	1979	5	134	12	0
0.00905	167	2052	5	135	12	0
0.00907	167	2060	5	135	12	0
0.00909	167	2063	5	135	12	0
0.01031	167	2120	5	135	12	0
0.01033	168	2313	5	136	12	0
0.01035	170	2371	5	137	12	0
0.01037	170	2414	5	137	12	0
0.0104	170	2421	5	137	12	0
0.01161	171	2470	5	138	12	0
0.01163	171	2614	5	138	12	0
0.01165	172	2733	5	139	12	0
0.01167	172	2755	5	139	12	0
0.01169	172	2772	5	139	12	-0.00525267
0.01171	172	2773	5	139	12	-0.00618228
0.01291	172	2791	5	139	12	-0.00620151
0.01293	172	2900	5	139	12	-0.00678089
0.01295	174	2997	5	140	12	-0.00712158
0.01297	174	3047	5	140	12	-0.00745929
0.01299	174	3063	5	140	12	-0.00744408
0.01301	174	3074	5	140	12	-0.00721212
0.01303	174	3077	5	140	12	-0.00695184
0.01422	174	3103	5	140	12	-0.00658026
0.01424	174	3173	5	140	12	-0.0064301
0.01426	176	3240	6	140	12	-0.00621087
0.01428	176	3295	6	140	12	-0.00595986
0.0143	177	3309	6	141	12	-0.00562407
0.01432	177	3315	6	141	12	-0.00526043
0.01435	178	3318	6	142	12	-0.00493698
0.01553	178	3326	6	142	12	-0.00461116
0.01555	178	3383	6	142	12	-0.00478294
0.01557	178	3446	6	142	12	-0.00493271
0.01559	178	3469	6	142	12	-0.00508197
0.01561	178	3489	6	142	12	-0.00520917
0.01563	178	3493	6	142	12	-0.00531442
0.01565	178	3498	6	142	12	-0.0053982
0.01569	178	3499	6	142	12	-0.00546068
0.01683	178	3500	6	142	12	-0.00552302
0.01685	178	3520	6	142	12	-0.0055852
0.01687	178	3558	6	142	12	-0.00562628
0.01689	178	3594	6	142	12	-0.00566728
0.01691	178	3634	6	142	12	-0.0056873
0.01693	178	3646	6	142	12	-0.00570729
0.01695	178	3658	6	142	12	-0.00572725
0.01697	178	3659	6	142	12	-0.00574718
0.01699	178	3661	6	142	12	-0.00576708
0.01814	178	3662	6	142	12	-0.00578696
0.01816	178	3668	6	142	12	-0.005786
