Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	3	1	1	3	0	0
0.02022	4	2	2	2	2	0
0.02116	5	3	2	3	2	0
0.0218	5	3	2	3	2	1.01116
0.02285	5	4	2	3	2	1.24855
0.02292	6	5	2	4	2	1.57611
0.024	7	5	2	5	2	1.77823
0.02591	7	6	2	5	2	2
0.03117	7	7	1	7	0	0.45998
0.03147	7	8	1	7	0	0.243088
0.03156	8	8	1	8	0	0.0811095
0.03216	8	8	1	8	0	-0.00243634
0.03221	8	9	1	8	0	0.000634744
0.03476	8	10	1	8	0	0.00351388
0.03682	9	11	1	9	0	-0.0110912
0.03693	9	12	1	9	0	-0.0248371
0.03748	9	13	1	9	0	-0.021477
0.03768	9	14	1	9	0	-0.00243634
0.03792	9	15	1	9	0	0.0292981
0.03995	10	16	1	10	0	0.0310135
0.04132	11	17	1	11	0	0.00488701
0.04212	11	18	1	11	0	-0.0186906
0.04269	11	19	1	11	0	-0.0400749
0.04296	11	20	1	11	0	-0.0500381
0.04313	11	21	1	11	0	-0.0500381
0.04444	11	21	1	11	0	-0.0500381
0.04572	11	22	1	11	0	-0.0500381
0.04611	11	23	1	11	0	-0.0500381
0.04638	11	23	1	11	0	-0.0500381
0.04648	11	24	1	11	0	-0.0500381
0.04672	11	25	1	11	0	-0.0500381
0.04697	11	25	1	11	0	-0.0500381
0.04708	11	26	1	11	0	-0.0500381
0.04733	11	27	1	11	0	-0.0500381
0.04736	11	28	1	11	0	-0.0500381
0.04768	11	28	1	11	0	-0.0500381
0.04827	11	29	1	11	0	-0.0500381
0.04834	11	29	1	11	0	-0.0500381
0.04871	11	30	1	11	0	-0.0500381
0.04906	11	31	1	11	0	-0.0500381
0.04911	11	32	1	11	0	-0.0500381
0.04937	11	32	1	11	0	-0.0500381
0.04943	11	33	1	11	0	-0.0500381
0.04954	11	33	1	11	0	-0.0500381
0.04971	11	33	1	11	0	-0.0500381
0.04999	11	33	1	11	0	-0.0500381
0.05005	11	34	1	11	0	-0.0500381
0.05012	11	34	1	11	0	-0.0500381
0.05033	11	34	1	11	0	-0.0500381
0.05078	11	35	1	11	0	-0.0500381
0.05098	11	36	1	11	0	-0.0370558
0.05107	11	36	1	11	0	-0.0240735
0.05111	11	37	1	11	0	-0.0110912
0.05142	12	37	1	12	0	-0.021477
0.052	12	38	1	12	0	-0.0314113
0.05329	12	39	1	12	0	-0.0409228
0.05359	12	39	1	12	0	-0.0500381
0.05427	12	40	1	12	0	-0.0500381
0.05642	12	41	1	12	0	-0.0500381
0.05713	12	42	1	12	0	-0.0500381
0.05745	12	43	1	12	0	-0.0500381
0.05779	12	44	1	12	0	-0.0500381
0.05887	12	46	1	12	0	-0.0500381
0.05893	12	47	1	12	0	-0.0500381
0.05898	12	48	1	12	0	-0.0500381
0.05961	12	49	1	12	0	-0.0500381
0.05997	12	50	1	12	0	-0.0500381
0.06041	12	51	1	12	0	-0.0500381
0.06369	12	52	1	12	0	-0.0500381
0.06466	12	53	1	12	0	-0.0500381
0.0656	12	54	1	12	0	-0.0500381
0.06663	12	55	1	12	0	-0.0500381
0.06761	12	56	1	12	0	-0.0500381
0.06782	12	57	1	12	0	-0.0500381
0.06914	12	58	1	12	0	-0.0500381
0.06944	12	59	1	12	0	-0.0500381
0.07055	12	60	1	12	0	-0.0500381
0.07418	12	61	1	12	0	-0.0500381
0.07674	12	62	1	12	0	-0.0500381
0.07686	12	62	1	12	0	-0.0500381
0.07868	12	63	1	12	0	-0.0500381
0.08177	12	63	1	12	0	-0.0500381
0.08218	12	64	1	12	0	-0.192843
0.08369	12	65	1	12	0	-0.335648
0.09056	12	66	1	12	0	0
