Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	2	1	1	2	0	0
0.00801	2	2	1	2	0	0
0.00816	3	3	1	3	0	0
0.01633	3	4	1	3	0	0.155127
0.02903	4	5	1	4	0	-0.267309
0.03891	4	6	1	4	0	-0.206961
0.04028	6	7	2	4	2	1.3501
0.04348	6	8	2	4	2	2
0.06166	6	9	1	6	0	0.788782
0.06502	7	10	1	7	0	0.453318
0.06508	7	11	1	7	0	0.0975224
0.06745	7	12	1	7	0	-0.126497
0.06782	7	13	1	7	0	-0.1617
0.06806	7	14	1	7	0	-0.1617
0.06819	7	15	1	7	0	-0.1617
0.07057	7	16	1	7	0	-0.1617
0.07439	7	17	1	7	0	-0.1617
0.0758	7	18	1	7	0	-0.1617
0.07648	7	19	1	7	0	-0.478527
0.07936	7	20	1	7	0	-0.795354
0.08132	7	21	1	7	0	0
