Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	0
0.0112	2	2	1	2	0	0	1
0.01512	2	3	1	2	0	0	1
0.01555	2	4	1	2	0	1.5	2
0.02856	2	5	1	2	0	1.5	2
0.02912	2	6	1	2	0	1.5	2
0.03441	2	7	1	2	0	1.5	3
0.04642	2	8	1	2	0	1.5	3
0.04742	2	9	1	2	0	1.5	3
0.04831	2	10	1	2	0	1.5	3
0.05308	2	11	1	2	0	1.5	4
0.06188	2	12	1	2	0	1.5	4
0.06736	2	13	1	2	0	1.5	4
0.06836	2	14	1	2	0	1.5	4
0.07075	2	15	1	2	0	1.5	5
0.07219	2	16	1	2	0	1.5	5
0.07464	2	17	1	2	0	1.5	5
0.07522	2	18	1	2	0	1.5	6
0.07936	2	19	1	2	0	1.5	6
0.08136	2	20	1	2	0	1.5	6
0.08437	2	21	1	2	0	1.5	6
0.08568	2	22	1	2	0	1.5	6
0.08728	2	23	1	2	0	1.5	6
0.08792	2	24	1	2	0	1.5	6
0.08912	2	25	1	2	0	1.5	6
0.09635	2	26	1	2	0	-6.5	6
0.09641	2	27	1	2	0	-14.5	6
0.09663	2	28	1	2	0	0	6
