Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	0
0.01331	2	2	1	2	0	0	1
0.01408	2	3	1	2	0	0	1
0.01776	2	4	1	2	0	1.5	2
0.02456	2	5	1	2	0	1.5	2
0.02667	2	6	1	2	0	1.5	2
0.0283	2	7	1	2	0	1.5	3
0.03827	2	8	1	2	0	1.5	3
0.04174	2	10	1	2	0	1.5	3
0.0423	2	11	1	2	0	1.5	4
0.05312	2	12	1	2	0	1.5	4
0.05602	2	13	1	2	0	1.5	4
0.05775	2	14	1	2	0	1.5	5
0.05896	2	15	1	2	0	1.5	5
0.06056	2	16	1	2	0	1.5	5
0.06083	2	17	1	2	0	1.5	6
0.06406	2	18	1	2	0	1.5	6
0.06432	2	19	1	2	0	1.5	6
0.06586	2	20	1	2	0	1.5	6
0.07308	2	21	1	2	0	1.5	6
0.07373	2	22	1	2	0	1.5	6
0.07705	2	23	1	2	0	1.5	6
0.07757	2	24	1	2	0	1.5	6
0.08023	2	25	1	2	0	1.5	6
0.0855	2	26	1	2	0	-6.16667	6
0.08678	2	27	1	2	0	-13.8333	6
0.09064	2	28	1	2	0	0	6
