Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	3
0.00887	2	1	1	2	0	0	3
0.00965	2	2	1	2	0	0	4
0.01017	2	3	1	2	0	0	5
0.01109	2	5	1	2	0	0	7
0.01216	2	6	1	2	0	0	8
0.01218	2	7	1	2	0	1.5	8
0.01222	2	8	1	2	0	1.5	8
0.01224	2	9	1	2	0	1.5	9
0.01247	2	10	1	2	0	1.5	10
0.01259	2	11	1	2	0	1.5	11
0.01276	2	12	1	2	0	1.5	11
0.01281	2	13	1	2	0	1.5	11
0.01287	2	15	1	2	0	1.5	12
0.01294	2	15	1	2	0	1.5	12
0.01296	2	16	1	2	0	1.5	12
0.01331	2	17	1	2	0	1.5	13
0.01339	2	18	1	2	0	1.5	13
0.01348	2	19	1	2	0	1.5	14
0.01377	2	20	1	2	0	1.5	15
0.01382	2	21	1	2	0	1.5	16
0.01442	2	21	1	2	0	1.5	16
0.01453	2	22	1	2	0	1.5	16
0.01477	2	23	1	2	0	1.5	17
0.01518	2	24	1	2	0	1.5	18
0.01537	2	25	1	2	0	1.5	18
0.01551	2	26	1	2	0	1.5	19
0.01557	2	28	1	2	0	1.5	20
0.01592	2	29	1	2	0	1.5	20
0.01595	2	29	1	2	0	1.5	20
0.01618	2	30	1	2	0	1.5	21
0.01627	2	30	1	2	0	1.5	21
0.01629	2	31	1	2	0	1.5	21
0.01637	2	31	1	2	0	1.5	21
0.01642	2	32	1	2	0	1.5	22
0.01645	2	33	1	2	0	1.5	22
0.01651	2	35	1	2	0	1.5	22
0.01663	2	36	1	2	0	1.5	22
0.01682	2	37	1	2	0	1.5	22
0.01689	2	38	1	2	0	1.5	22
0.01693	2	40	1	2	0	1.5	22
0.01715	2	40	1	2	0	1.5	22
0.01718	2	41	1	2	0	1.5	22
0.01726	2	42	1	2	0	1.5	22
0.01737	2	43	1	2	0	1.5	22
0.01741	2	44	1	2	0	1.5	22
0.01743	2	45	1	2	0	1.5	22
0.01752	2	47	1	2	0	1.5	22
0.01754	2	48	1	2	0	1.5	22
0.01757	2	50	1	2	0	1.5	22
0.01762	2	51	1	2	0	1.5	23
0.01771	2	53	1	2	0	1.5	24
0.01775	2	54	1	2	0	1.5	24
0.01777	2	55	1	2	0	1.5	25
0.01779	2	56	1	2	0	1.5	25
0.01785	2	56	1	2	0	1.5	25
0.01789	2	56	1	2	0	1.5	25
0.01794	2	57	1	2	0	1.5	25
0.01805	2	58	1	2	0	1.5	25
0.01807	2	59	1	2	0	1.5	25
0.01809	2	60	1	2	0	1.5	25
0.01811	2	60	1	2	0	1.5	25
0.01813	2	61	1	2	0	1.5	25
0.01816	2	62	1	2	0	1.5	25
0.01824	2	62	1	2	0	1.5	25
0.01829	2	63	1	2	0	1.5	25
0.01833	2	64	1	2	0	1.5	25
0.01835	2	65	1	2	0	1.5	25
0.01848	2	66	1	2	0	1.5	25
0.0185	2	67	1	2	0	1.5	25
0.01857	2	68	1	2	0	1.5	25
0.01871	2	69	1	2	0	1.5	25
0.01874	2	71	1	2	0	1.5	26
0.01876	2	72	1	2	0	1.5	26
0.01878	2	73	1	2	0	1.5	26
0.01885	2	73	1	2	0	1.5	26
0.01889	2	74	1	2	0	1.5	26
0.01894	2	75	1	2	0	1.5	26
0.01896	2	75	1	2	0	1.5	26
0.019	2	76	1	2	0	1.5	26
0.01904	2	78	1	2	0	1.5	26
0.01906	2	78	1	2	0	1.5	26
0.01911	2	79	1	2	0	1.5	26
0.01916	2	80	1	2	0	1.5	26
0.0192	2	82	1	2	0	1.5	26
0.01932	2	83	1	2	0	1.5	26
0.01942	2	87	1	2	0	1.5	27
0.01952	2	88	1	2	0	1.5	27
0.01955	2	90	1	2	0	1.5	27
0.01958	2	92	1	2	0	1.5	27
0.01964	2	93	1	2	0	1.5	27
0.01966	2	94	1	2	0	1.5	27
0.01974	2	94	1	2	0	1.5	27
0.01978	2	95	1	2	0	1.5	27
0.01982	2	96	1	2	0	1.5	27
0.01984	2	96	1	2	0	1.5	27
0.01986	2	98	1	2	0	1.5	27
0.01988	2	98	1	2	0	1.5	27
0.0199	2	99	1	2	0	1.5	27
0.01999	2	99	1	2	0	1.5	27
0.02007	2	100	1	2	0	1.5	27
0.02009	2	103	1	2	0	1.5	28
0.02013	2	106	1	2	0	1.5	28
0.02016	2	107	1	2	0	1.5	28
0.02021	2	108	1	2	0	1.5	28
0.02025	2	108	1	2	0	1.5	28
0.02027	2	108	1	2	0	1.5	28
0.02032	2	111	1	2	0	1.5	28
0.02035	2	113	1	2	0	1.5	29
0.02038	2	114	1	2	0	1.5	29
0.02041	2	117	1	2	0	1.5	29
0.02043	2	118	1	2	0	1.5	29
0.02053	2	118	1	2	0	1.5	29
0.02061	2	119	1	2	0	1.5	29
0.02066	2	119	1	2	0	1.5	29
0.02077	2	121	1	2	0	1.5	29
0.02079	2	122	1	2	0	1.5	29
0.02081	2	123	1	2	0	1.5	29
0.02098	2	124	1	2	0	1.5	29
0.02104	2	125	1	2	0	1.5	29
0.02117	2	126	1	2	0	1.5	29
0.02121	2	127	1	2	0	1.5	29
0.02127	2	128	1	2	0	1.5	29
0.02129	2	130	1	2	0	1.5	29
0.02132	2	130	1	2	0	1.5	29
0.02138	2	131	1	2	0	1.5	29
0.02141	2	134	1	2	0	1.5	30
0.02143	2	135	1	2	0	1.5	30
0.02153	2	136	1	2	0	1.5	30
0.02163	2	137	1	2	0	1.5	30
0.02168	2	139	1	2	0	1.5	30
0.02175	2	140	1	2	0	1.5	30
0.0218	2	141	1	2	0	1.5	30
0.02183	2	142	1	2	0	1.5	30
0.02189	2	144	1	2	0	1.5	30
0.02191	2	145	1	2	0	1.5	30
0.02194	2	145	1	2	0	1.5	30
0.02196	2	145	1	2	0	1.5	30
0.0221	2	147	1	2	0	1.5	30
0.02214	2	147	1	2	0	1.5	30
0.02221	2	148	1	2	0	1.5	30
0.02228	2	149	1	2	0	1.5	30
0.02232	2	149	1	2	0	1.5	30
0.02235	2	151	1	2	0	1.5	31
0.02246	2	152	1	2	0	1.5	31
0.0225	2	154	1	2	0	1.5	31
0.02252	2	156	1	2	0	1.5	31
0.02254	2	158	1	2	0	1.5	31
0.02259	2	159	1	2	0	1.5	31
0.02263	2	159	1	2	0	1.5	31
0.02265	2	159	1	2	0	1.5	31
0.02267	2	160	1	2	0	1.5	31
0.02272	2	162	1	2	0	1.5	31
0.02279	2	163	1	2	0	1.5	31
0.02281	2	164	1	2	0	1.5	31
0.02283	2	165	1	2	0	1.5	31
0.02286	2	167	1	2	0	1.5	31
0.02288	2	169	1	2	0	1.5	31
0.02292	2	170	1	2	0	1.5	31
0.02296	2	172	1	2	0	1.5	31
0.02299	2	174	1	2	0	1.5	31
0.02301	2	174	1	2	0	1.5	31
0.02307	2	176	1	2	0	1.5	31
0.02318	2	177	1	2	0	1.5	31
0.0232	2	177	1	2	0	1.5	31
0.02323	2	180	1	2	0	1.5	31
0.02325	2	182	1	2	0	1.5	31
0.0233	2	183	1	2	0	1.5	31
0.02332	2	184	1	2	0	1.5	31
0.02336	2	185	1	2	0	1.5	31
0.02338	2	186	1	2	0	1.5	31
0.02342	2	187	1	2	0	1.5	31
0.02344	2	188	1	2	0	1.5	31
0.02349	2	189	1	2	0	1.5	31
0.02354	2	190	1	2	0	1.5	31
0.02356	2	190	1	2	0	1.5	31
0.02359	2	193	1	2	0	1.5	31
0.02364	2	193	1	2	0	1.5	31
0.02366	2	193	1	2	0	1.5	31
0.02368	2	194	1	2	0	1.5	31
0.02372	2	195	1	2	0	1.5	31
0.02377	2	197	1	2	0	1.5	32
0.02379	2	198	1	2	0	1.5	32
0.02383	2	198	1	2	0	1.5	32
0.02385	2	199	1	2	0	1.5	32
0.02389	2	201	1	2	0	1.5	32
0.02394	2	204	1	2	0	1.5	32
0.02398	2	205	1	2	0	1.5	32
0.02401	2	205	1	2	0	1.5	32
0.02403	2	205	1	2	0	1.5	32
0.02405	2	206	1	2	0	1.5	32
0.02409	2	207	1	2	0	1.5	32
0.02411	2	207	1	2	0	1.5	32
0.02415	2	208	1	2	0	1.5	32
0.02417	2	208	1	2	0	1.5	32
0.02421	2	210	1	2	0	1.5	32
0.02423	2	211	1	2	0	1.5	32
0.02426	2	212	1	2	0	1.5	32
0.02428	2	212	1	2	0	1.5	32
0.0243	2	214	1	2	0	1.5	32
0.02438	2	215	1	2	0	1.5	32
0.02443	2	216	1	2	0	1.5	32
0.02448	2	217	1	2	0	1.5	32
0.0245	2	218	1	2	0	1.5	32
0.02452	2	219	1	2	0	1.5	32
0.02458	2	220	1	2	0	1.5	32
0.0246	2	222	1	2	0	1.5	32
0.02463	2	224	1	2	0	1.5	32
0.02465	2	224	1	2	0	1.5	32
0.02468	2	226	1	2	0	1.5	32
0.0247	2	227	1	2	0	1.5	33
0.02473	2	228	1	2	0	1.5	33
0.02475	2	230	1	2	0	1.5	33
0.02477	2	231	1	2	0	1.5	33
0.02494	2	234	1	2	0	1.5	33
0.02501	2	238	1	2	0	1.5	33
0.02504	2	239	1	2	0	1.5	33
0.02507	2	240	1	2	0	1.5	33
0.02509	2	243	1	2	0	1.5	33
0.02512	2	244	1	2	0	1.5	33
0.02517	2	245	1	2	0	1.5	33
0.0252	2	246	1	2	0	1.5	33
0.02523	2	246	1	2	0	1.5	33
0.02526	2	247	1	2	0	1.5	33
0.02528	2	248	1	2	0	1.5	33
0.02531	2	248	1	2	0	1.5	33
0.02535	2	249	1	2	0	1.5	33
0.02538	2	249	1	2	0	1.5	33
0.02544	2	249	1	2	0	1.5	33
0.02546	2	250	1	2	0	1.5	33
0.02548	2	251	1	2	0	1.5	33
0.0255	2	252	1	2	0	1.5	33
0.02561	2	253	1	2	0	1.5	33
0.02564	2	255	1	2	0	1.5	33
0.0257	2	255	1	2	0	1.5	33
0.02576	2	259	1	2	0	1.5	33
0.02579	2	260	1	2	0	1.5	33
0.02581	2	260	1	2	0	1.5	33
0.02585	2	260	1	2	0	1.5	33
0.02587	2	261	1	2	0	1.5	33
0.02592	2	262	1	2	0	1.5	33
0.02596	2	262	1	2	0	1.5	33
0.02598	2	263	1	2	0	1.5	33
0.026	2	265	1	2	0	1.5	33
0.02605	2	266	1	2	0	1.5	33
0.0261	2	266	1	2	0	1.5	33
0.02615	2	267	1	2	0	1.5	33
0.02621	2	268	1	2	0	1.5	33
0.02623	2	269	1	2	0	1.5	33
0.02629	2	271	1	2	0	1.5	33
0.02634	2	274	1	2	0	1.5	33
0.02636	2	274	1	2	0	1.5	33
0.02647	2	276	1	2	0	1.5	33
0.0265	2	278	1	2	0	1.5	33
0.02652	2	279	1	2	0	1.5	33
0.02654	2	282	1	2	0	1.5	33
0.02657	2	283	1	2	0	1.5	33
0.02668	2	285	1	2	0	1.5	33
0.02673	2	285	1	2	0	1.5	33
0.02675	2	286	1	2	0	1.5	33
0.02679	2	287	1	2	0	1.5	33
0.02681	2	288	1	2	0	1.5	33
0.02684	2	288	1	2	0	1.5	33
0.02687	2	289	1	2	0	1.5	33
0.02691	2	290	1	2	0	1.5	33
0.02695	2	290	1	2	0	1.5	33
0.027	2	291	1	2	0	1.5	33
0.02702	2	291	1	2	0	1.5	33
0.02705	2	292	1	2	0	1.5	33
0.02708	2	294	1	2	0	1.5	33
0.0271	2	295	1	2	0	1.5	33
0.02714	2	297	1	2	0	1.5	33
0.02717	2	298	1	2	0	1.5	33
0.02719	2	298	1	2	0	1.5	33
0.02721	2	299	1	2	0	1.5	33
0.02724	2	300	1	2	0	1.5	33
0.02726	2	300	1	2	0	1.5	33
0.0273	2	301	1	2	0	1.5	33
0.02732	2	301	1	2	0	1.5	33
0.02734	2	302	1	2	0	1.5	33
0.02737	2	302	1	2	0	1.5	33
0.02739	2	302	1	2	0	1.5	33
0.02745	2	305	1	2	0	1.5	33
0.02748	2	305	1	2	0	1.5	33
0.02753	2	306	1	2	0	1.5	33
0.02757	2	307	1	2	0	1.5	33
0.02761	2	309	1	2	0	1.5	33
0.02764	2	311	1	2	0	1.5	33
0.02766	2	312	1	2	0	1.5	33
0.02768	2	315	1	2	0	1.5	33
0.02771	2	316	1	2	0	1.5	33
0.02777	2	317	1	2	0	1.5	33
0.02779	2	318	1	2	0	1.5	33
0.02781	2	319	1	2	0	1.5	33
0.02783	2	320	1	2	0	1.5	33
0.02786	2	322	1	2	0	1.5	33
0.02788	2	324	1	2	0	1.5	33
0.02792	2	324	1	2	0	1.5	33
0.02795	2	324	1	2	0	1.5	33
0.02797	2	324	1	2	0	1.5	33
0.028	2	325	1	2	0	1.5	33
0.02804	2	326	1	2	0	1.5	33
0.02811	2	326	1	2	0	1.5	33
0.02813	2	327	1	2	0	1.5	33
0.02815	2	329	1	2	0	1.5	33
0.02817	2	330	1	2	0	1.5	33
0.02822	2	330	1	2	0	1.5	33
0.02827	2	331	1	2	0	1.5	33
0.02829	2	331	1	2	0	1.5	33
0.02832	2	331	1	2	0	1.5	33
0.02834	2	332	1	2	0	1.5	33
0.02838	2	334	1	2	0	1.5	33
0.02842	2	335	1	2	0	1.5	33
0.02844	2	337	1	2	0	1.5	33
0.02847	2	338	1	2	0	1.5	33
0.02849	2	339	1	2	0	1.5	33
0.02852	2	340	1	2	0	1.5	33
0.02857	2	341	1	2	0	1.5	33
0.0286	2	342	1	2	0	1.5	33
0.02866	2	343	1	2	0	1.5	33
0.02868	2	345	1	2	0	1.5	33
0.02872	2	346	1	2	0	1.5	33
0.02874	2	347	1	2	0	1.5	33
0.02877	2	347	1	2	0	1.5	33
0.0288	2	348	1	2	0	1.5	33
0.02882	2	349	1	2	0	1.5	33
0.02885	2	351	1	2	0	1.5	33
0.02908	2	352	1	2	0	1.5	33
0.02919	2	352	1	2	0	1.5	33
0.02921	2	354	1	2	0	1.5	33
0.02923	2	356	1	2	0	1.5	33
0.02927	2	356	1	2	0	1.5	33
0.0293	2	357	1	2	0	1.5	33
0.02941	2	359	1	2	0	1.5	33
0.02944	2	359	1	2	0	1.5	33
0.02947	2	359	1	2	0	1.5	33
0.0295	2	360	1	2	0	1.5	33
0.02955	2	361	1	2	0	1.5	33
0.02957	2	362	1	2	0	1.5	33
0.02964	2	362	1	2	0	1.5	33
0.02971	2	363	1	2	0	1.5	33
0.02973	2	365	1	2	0	1.5	33
0.02975	2	366	1	2	0	1.5	33
0.02978	2	366	1	2	0	1.5	33
0.02981	2	367	1	2	0	1.5	33
0.02989	2	368	1	2	0	1.5	33
0.02991	2	369	1	2	0	1.5	33
0.02993	2	370	1	2	0	1.5	33
0.02998	2	371	1	2	0	1.5	33
0.03	2	372	1	2	0	1.5	33
0.03003	2	373	1	2	0	1.5	33
0.03009	2	374	1	2	0	1.5	33
0.03013	2	375	1	2	0	1.5	33
0.03021	2	376	1	2	0	1.5	33
0.03024	2	377	1	2	0	1.5	33
0.03027	2	377	1	2	0	1.5	33
0.03029	2	378	1	2	0	1.5	33
0.03033	2	379	1	2	0	1.5	33
