Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	5
0.00119	2	3	1	2	0	0	8
0.00133	2	4	1	2	0	0	10
0.00178	2	5	1	2	0	0	11
0.00199	2	6	1	2	0	0	12
0.00203	2	6	1	2	0	0	12
0.00237	2	7	1	2	0	0	13
0.00296	2	9	1	2	0	1.5	14
0.00356	2	9	1	2	0	1.5	14
0.00397	2	9	1	2	0	1.5	14
0.00414	2	11	1	2	0	1.5	14
0.00416	2	11	1	2	0	1.5	14
0.00464	2	12	1	2	0	1.5	15
0.00476	2	12	1	2	0	1.5	15
0.0053	2	13	1	2	0	1.5	16
0.00533	2	17	1	2	0	1.5	16
0.00535	2	20	1	2	0	1.5	19
0.00592	2	23	1	2	0	1.5	20
0.00594	2	26	1	2	0	1.5	24
0.00654	2	29	1	2	0	1.5	24
0.00711	2	31	1	2	0	1.5	25
0.00713	2	33	1	2	0	1.5	26
0.00715	2	34	1	2	0	1.5	26
0.0073	2	35	1	2	0	1.5	26
0.00735	2	36	1	2	0	1.5	26
0.0077	2	37	1	2	0	1.5	26
0.00773	2	41	1	2	0	1.5	27
0.00776	2	44	1	2	0	1.5	27
0.00779	2	44	1	2	0	1.5	27
0.00801	2	45	1	2	0	1.5	27
0.00831	2	51	1	2	0	1.5	30
0.00833	2	55	1	2	0	1.5	31
0.00835	2	55	1	2	0	1.5	31
0.00865	2	55	1	2	0	1.5	31
0.00872	2	55	1	2	0	1.5	31
0.00874	2	56	1	2	0	1.5	31
0.0089	2	59	1	2	0	1.5	32
0.00892	2	67	1	2	0	1.5	33
0.00894	2	70	1	2	0	1.5	33
0.00896	2	70	1	2	0	1.5	33
0.00929	2	70	1	2	0	1.5	33
0.00931	2	70	1	2	0	1.5	33
0.00934	2	70	1	2	0	1.5	33
0.00937	2	70	1	2	0	1.5	33
0.0094	2	70	1	2	0	1.5	33
0.00946	2	71	1	2	0	1.5	33
0.0095	2	76	1	2	0	1.5	33
0.00952	2	83	1	2	0	1.5	34
0.00954	2	87	1	2	0	1.5	34
0.00956	2	91	1	2	0	1.5	34
0.00997	2	92	1	2	0	1.5	34
0.01	2	92	1	2	0	1.5	34
0.01008	2	93	1	2	0	1.5	34
0.0101	2	99	1	2	0	1.5	35
0.01012	2	107	1	2	0	1.5	35
0.01014	2	115	1	2	0	1.5	35
0.01016	2	117	1	2	0	1.5	36
0.0106	2	118	1	2	0	1.5	36
0.01064	2	119	1	2	0	1.5	36
0.01067	2	119	1	2	0	1.5	36
0.01069	2	122	1	2	0	1.5	36
0.01071	2	128	1	2	0	1.5	37
0.01073	2	135	1	2	0	1.5	37
0.01077	2	135	1	2	0	1.5	37
0.01084	2	137	1	2	0	1.5	37
0.01086	2	138	1	2	0	1.5	39
0.01099	2	139	1	2	0	1.5	39
0.01131	2	145	1	2	0	1.5	39
0.01133	2	153	1	2	0	1.5	39
0.01135	2	162	1	2	0	1.5	39
0.01138	2	163	1	2	0	1.5	39
0.0114	2	163	1	2	0	1.5	39
0.01145	2	164	1	2	0	1.5	39
0.01148	2	165	1	2	0	1.5	39
0.01152	2	167	1	2	0	1.5	39
0.01154	2	168	1	2	0	1.5	39
0.01189	2	172	1	2	0	1.5	39
0.01191	2	179	1	2	0	1.5	41
0.01193	2	190	1	2	0	1.5	41
0.01195	2	196	1	2	0	1.5	41
0.01198	2	198	1	2	0	1.5	41
0.012	2	199	1	2	0	1.5	41
0.01203	2	199	1	2	0	1.5	41
0.01205	2	199	1	2	0	1.5	41
0.01207	2	199	1	2	0	1.5	41
0.0121	2	200	1	2	0	1.5	41
0.01213	2	200	1	2	0	1.5	41
0.01215	2	201	1	2	0	1.5	41
0.01219	2	203	1	2	0	1.5	41
