Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	139	719	19	59	31	0	4
0.00533	139	818	19	59	31	0	8
0.00536	139	1520	19	59	31	0	31
0.00538	139	1897	19	59	31	0	36
0.01069	139	2022	19	59	31	0	39
0.01072	139	2618	19	59	31	0	47
0.01074	139	2621	19	59	31	0	47
0.0108	139	2926	19	59	31	0	49
0.0109	139	2963	19	59	31	0	49
0.01092	139	2994	19	59	31	0	52
0.01094	139	3005	19	59	31	0	53
0.01608	139	3050	19	59	31	0	53
0.0161	139	3093	19	59	31	0	53
0.01612	139	3094	19	59	31	0	53
0.01616	139	3609	19	59	31	0	55
0.01618	139	3613	19	59	31	0	55
0.01624	139	3654	19	59	31	0	56
0.01626	139	3725	19	59	31	0	57
0.01628	139	3745	19	59	31	0	58
0.01631	139	3754	19	59	31	1.5	58
0.01634	139	3877	19	59	31	1.5	58
0.01663	139	3880	19	59	31	1.5	58
0.01665	139	3882	19	59	31	1.5	58
0.01667	139	3888	19	59	31	1.5	58
0.0167	139	3889	19	59	31	1.5	58
0.01672	139	3892	19	59	31	1.5	58
0.02151	139	3894	19	59	31	1.5	58
0.02156	139	3991	19	59	31	1.5	59
0.02165	139	4025	19	59	31	1.5	59
0.02167	139	4043	19	59	31	1.5	59
0.02169	139	4099	19	59	31	1.5	59
0.02171	139	4294	19	59	31	1.5	61
0.02173	139	4396	19	59	31	1.5	63
0.02175	139	4396	19	59	31	1.5	63
0.02179	139	4397	19	59	31	1.5	63
0.02195	139	4398	19	59	31	1.5	63
0.02197	139	4420	19	59	31	1.5	63
0.02199	139	4440	19	59	31	1.5	63
0.02201	139	4463	19	59	31	1.5	63
0.02204	139	4467	19	59	31	1.5	63
0.02206	139	4487	19	59	31	1.5	63
0.02208	139	4490	19	59	31	1.5	63
0.02263	139	4491	19	59	31	1.5	63
0.02272	139	4493	19	59	31	1.5	63
0.02701	139	4494	19	59	31	1.5	63
0.0271	139	4495	19	59	31	1.5	63
0.02712	139	4519	19	59	31	1.5	63
0.02714	139	4581	19	59	31	1.5	63
0.02716	139	4584	19	59	31	1.5	63
0.02718	139	4591	19	59	31	1.5	63
0.02723	139	4608	19	59	31	1.5	63
0.02725	139	4629	19	59	31	1.5	63
0.02727	139	4657	19	59	31	1.5	63
0.0273	139	4658	19	59	31	1.5	63
0.02737	139	4735	19	59	31	1.5	64
0.02739	139	4742	19	59	31	1.5	64
0.02741	139	4766	19	59	31	1.5	64
0.02743	139	4786	19	59	31	1.5	64
0.02745	139	4798	19	59	31	1.5	64
0.02748	139	4800	19	59	31	1.5	64
0.0275	139	4809	19	59	31	1.5	64
0.02759	139	4810	19	59	31	1.5	64
0.02778	139	4825	19	59	31	1.5	64
0.0278	139	4826	19	59	31	1.5	64
0.02785	139	4831	19	59	31	1.5	64
0.02788	139	4837	19	59	31	1.5	64
0.02797	139	4844	19	59	31	1.5	64
0.02799	139	4845	19	59	31	1.5	64
0.02802	139	4847	19	59	31	1.5	64
0.0326	139	4851	19	59	31	1.5	64
0.03264	139	4852	19	59	31	1.5	64
0.0327	139	4858	19	59	31	1.5	64
0.03272	139	4860	19	59	31	1.5	64
0.03275	139	4861	19	59	31	1.5	64
0.03283	139	4894	19	59	31	1.5	64
0.03286	139	4898	19	59	31	1.5	64
0.03288	139	4904	19	59	31	1.5	64
0.0329	139	4920	19	59	31	1.5	64
0.03292	139	4938	19	59	31	1.5	64
0.03294	139	4952	19	59	31	1.5	64
0.03296	139	4962	19	59	31	1.5	64
0.03298	139	4966	19	59	31	1.5	64
0.033	139	4970	19	59	31	1.5	64
0.03302	139	4972	19	59	31	1.5	64
0.03305	139	4976	19	59	31	1.5	64
0.03315	139	5007	19	59	31	1.5	64
0.03322	139	5008	19	59	31	1.5	64
0.03324	139	5011	19	59	31	1.5	64
0.03332	139	5016	19	59	31	1.5	64
0.03336	139	5024	19	59	31	1.5	64
0.03341	139	5026	19	59	31	1.5	64
0.03343	139	5031	19	59	31	1.5	64
0.03345	139	5032	19	59	31	1.5	64
0.03351	139	5033	19	59	31	1.5	64
0.03368	139	5034	19	59	31	1.5	64
0.03408	139	5035	19	59	31	1.5	64
0.03821	139	5038	19	59	31	1.5	65
0.03823	139	5040	19	59	31	1.5	65
0.0383	139	5041	19	59	31	1.5	65
0.03836	139	5042	19	59	31	1.5	65
0.03838	139	5044	19	59	31	1.5	65
0.0384	139	5045	19	59	31	1.5	65
0.03842	139	5048	19	59	31	1.5	65
0.03846	139	5061	19	59	31	1.5	65
0.03849	139	5062	19	59	31	1.5	65
0.03862	139	5084	19	59	31	1.5	66
0.03864	139	5095	19	59	31	1.5	66
0.03867	139	5102	19	59	31	1.5	66
0.03869	139	5108	19	59	31	1.5	66
0.03871	139	5117	19	59	31	1.5	66
0.03873	139	5119	19	59	31	1.5	66
0.0388	139	5120	19	59	31	1.5	66
0.03883	139	5124	19	59	31	1.5	66
0.03887	139	5126	19	59	31	1.5	66
0.03889	139	5129	19	59	31	1.5	66
0.03891	139	5131	19	59	31	1.5	66
0.039	139	5132	19	59	31	1.5	67
0.03904	139	5154	19	59	31	1.5	67
0.03917	139	5155	19	59	31	1.5	67
0.03935	139	5156	19	59	31	1.5	67
0.03946	139	5158	19	59	31	1.5	67
0.03953	139	5159	19	59	31	1.5	67
0.03959	139	5162	19	59	31	1.5	67
0.04393	139	5163	19	59	31	1.5	67
0.04401	139	5165	19	59	31	1.5	67
0.04405	139	5166	19	59	31	1.5	67
0.04411	139	5167	19	59	31	1.5	67
0.04415	139	5171	19	59	31	1.5	67
0.04417	139	5172	19	59	31	1.5	67
0.0442	139	5173	19	59	31	1.5	67
0.04423	139	5175	19	59	31	1.5	67
0.04434	139	5178	19	59	31	1.5	67
0.04438	139	5180	19	59	31	1.5	67
0.04441	139	5181	19	59	31	1.5	67
0.04443	139	5182	19	59	31	1.5	67
0.04445	139	5192	19	59	31	1.5	67
0.0445	139	5196	19	59	31	1.5	67
0.04453	139	5203	19	59	31	1.5	67
0.04455	139	5212	19	59	31	1.5	67
0.04457	139	5243	19	59	31	1.5	67
0.04459	139	5260	19	59	31	1.5	67
0.04461	139	5262	19	59	31	1.5	67
0.0448	139	5263	19	59	31	1.5	67
0.04485	139	5265	19	59	31	1.5	67
0.0449	139	5272	19	59	31	1.5	67
0.04492	139	5273	19	59	31	1.5	67
0.04501	139	5279	19	59	31	1.5	67
0.04506	139	5289	19	59	31	1.5	67
0.04509	139	5290	19	59	31	1.5	67
0.04518	139	5291	19	59	31	1.5	67
0.04532	139	5292	19	59	31	1.5	67
0.04559	139	5299	19	59	31	1.5	67
0.04567	139	5300	19	59	31	1.5	67
0.04575	139	5301	19	59	31	1.5	67
0.04986	139	5302	19	59	31	1.5	67
0.04994	139	5306	19	59	31	1.5	68
0.04997	139	5307	19	59	31	1.5	68
0.04999	139	5308	19	59	31	1.5	68
0.05005	139	5309	19	59	31	1.5	68
0.05007	139	5314	19	59	31	1.5	68
0.05009	139	5316	19	59	31	1.5	68
0.05013	139	5323	19	59	31	1.5	68
0.05015	139	5331	19	59	31	1.5	68
0.05018	139	5331	19	59	31	1.5	68
0.05022	139	5331	19	59	31	1.5	68
0.05025	139	5332	19	59	31	1.5	68
0.05027	139	5337	19	59	31	1.5	68
0.05029	139	5338	19	59	31	1.5	68
0.05031	139	5339	19	59	31	1.5	68
0.05033	139	5352	19	59	31	1.5	68
0.05035	139	5424	19	59	31	1.5	68
0.05037	139	5428	19	59	31	1.5	68
0.05039	139	5428	19	59	31	1.5	68
0.05042	139	5429	19	59	31	1.5	68
0.05048	139	5430	19	59	31	1.5	68
