Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	2
0.0291	2	2	1	2	0	0	4
0.03642	2	3	1	2	0	0	5
0.03869	2	4	1	2	0	0	7
0.04122	2	4	1	2	0	0	7
0.04241	2	5	1	2	0	0	9
0.04423	2	6	1	2	0	0	9
0.0449	2	7	1	2	0	0	11
0.04585	2	8	1	2	0	0	12
0.04659	2	9	1	2	0	0	12
0.04695	2	10	1	2	0	0	12
0.04769	2	11	1	2	0	1.5	13
0.04836	2	12	1	2	0	1.5	13
0.04864	2	13	1	2	0	1.5	14
0.04906	2	14	1	2	0	1.5	14
0.04978	2	15	1	2	0	1.5	15
0.04985	2	16	1	2	0	1.5	15
0.04988	2	17	1	2	0	1.5	16
0.05025	2	18	1	2	0	1.5	16
0.05044	2	18	1	2	0	1.5	16
0.05064	2	20	1	2	0	1.5	18
0.05068	2	21	1	2	0	1.5	19
0.05089	2	22	1	2	0	1.5	19
0.05096	2	23	1	2	0	1.5	20
0.05099	2	24	1	2	0	1.5	20
0.05104	2	26	1	2	0	1.5	20
0.05169	2	27	1	2	0	1.5	20
0.05192	2	27	1	2	0	1.5	20
0.05249	2	28	1	2	0	1.5	20
0.05283	2	29	1	2	0	1.5	21
0.05315	2	30	1	2	0	1.5	22
0.05319	2	31	1	2	0	1.5	22
0.05328	2	32	1	2	0	1.5	22
0.05334	2	33	1	2	0	1.5	23
0.0535	2	34	1	2	0	1.5	23
0.05365	2	35	1	2	0	1.5	23
0.05408	2	36	1	2	0	1.5	25
0.0542	2	37	1	2	0	1.5	26
0.05451	2	38	1	2	0	1.5	26
0.05454	2	38	1	2	0	1.5	26
0.05478	2	39	1	2	0	1.5	26
0.05488	2	40	1	2	0	1.5	26
0.05505	2	40	1	2	0	1.5	26
0.05531	2	41	1	2	0	1.5	26
0.05557	2	43	1	2	0	1.5	26
0.05561	2	44	1	2	0	1.5	26
0.05577	2	45	1	2	0	1.5	26
0.05579	2	46	1	2	0	1.5	26
0.05584	2	47	1	2	0	1.5	26
0.05596	2	48	1	2	0	1.5	26
0.05654	2	49	1	2	0	1.5	27
0.05656	2	50	1	2	0	1.5	27
0.05675	2	50	1	2	0	1.5	27
0.05691	2	52	1	2	0	1.5	27
0.0572	2	53	1	2	0	1.5	27
0.05722	2	54	1	2	0	1.5	27
0.05764	2	55	1	2	0	1.5	27
0.05774	2	56	1	2	0	1.5	27
0.05784	2	57	1	2	0	1.5	27
0.05787	2	58	1	2	0	1.5	27
0.05815	2	59	1	2	0	1.5	27
0.05818	2	61	1	2	0	1.5	27
0.0583	2	62	1	2	0	1.5	27
0.05835	2	63	1	2	0	1.5	27
0.05838	2	64	1	2	0	1.5	27
0.05841	2	65	1	2	0	1.5	27
0.0585	2	65	1	2	0	1.5	27
0.05852	2	65	1	2	0	1.5	27
0.05855	2	66	1	2	0	1.5	27
0.05868	2	67	1	2	0	1.5	27
0.05904	2	69	1	2	0	1.5	28
0.05913	2	71	1	2	0	1.5	28
0.05942	2	72	1	2	0	1.5	28
0.05944	2	73	1	2	0	1.5	28
0.05949	2	74	1	2	0	1.5	29
0.05952	2	75	1	2	0	1.5	29
0.05958	2	76	1	2	0	1.5	29
0.05962	2	77	1	2	0	1.5	30
0.05971	2	78	1	2	0	1.5	30
0.05974	2	79	1	2	0	1.5	30
0.05977	2	79	1	2	0	1.5	30
0.0599	2	80	1	2	0	1.5	30
0.05992	2	82	1	2	0	1.5	30
0.05995	2	83	1	2	0	1.5	30
0.06007	2	84	1	2	0	1.5	30
0.06019	2	85	1	2	0	1.5	30
0.06037	2	85	1	2	0	1.5	30
0.0604	2	87	1	2	0	1.5	30
0.06042	2	88	1	2	0	1.5	30
0.06052	2	89	1	2	0	1.5	31
0.06067	2	91	1	2	0	1.5	31
0.06071	2	91	1	2	0	1.5	31
0.06074	2	92	1	2	0	1.5	31
0.06079	2	94	1	2	0	1.5	31
0.06083	2	95	1	2	0	1.5	31
0.06094	2	97	1	2	0	1.5	31
0.06102	2	98	1	2	0	1.5	31
0.06132	2	98	1	2	0	1.5	31
0.06134	2	98	1	2	0	1.5	31
0.06143	2	99	1	2	0	1.5	31
0.06146	2	101	1	2	0	1.5	31
0.06166	2	102	1	2	0	1.5	31
0.06171	2	103	1	2	0	1.5	31
0.06173	2	104	1	2	0	1.5	31
0.06176	2	106	1	2	0	1.5	31
