Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	1
0.02198	2	2	1	2	0	0	2
0.02392	2	2	1	2	0	0	2
0.02396	2	2	1	2	0	1.5	2
0.02399	2	2	1	2	0	1.5	2
0.02744	2	3	1	2	0	1.5	3
0.02958	2	4	1	2	0	1.5	3
0.03169	2	5	1	2	0	1.5	4
0.03317	2	5	1	2	0	1.5	4
0.03377	2	5	1	2	0	1.5	4
0.03386	2	5	1	2	0	1.5	4
0.03389	2	6	1	2	0	1.5	5
0.037	2	8	1	2	0	1.5	6
0.0372	2	9	1	2	0	1.5	6
0.03892	2	10	1	2	0	1.5	6
0.03914	2	12	1	2	0	1.5	7
0.03918	2	12	1	2	0	1.5	7
0.03926	2	12	1	2	0	1.5	7
0.03952	2	13	1	2	0	1.5	7
0.03962	2	13	1	2	0	1.5	7
0.03972	2	13	1	2	0	1.5	7
0.0398	2	14	1	2	0	1.5	7
0.04042	2	15	1	2	0	1.5	7
0.04053	2	15	1	2	0	1.5	7
0.0406	2	15	1	2	0	1.5	7
0.04171	2	15	1	2	0	1.5	7
0.04229	2	16	1	2	0	1.5	7
0.04237	2	17	1	2	0	1.5	7
0.04256	2	18	1	2	0	1.5	7
0.04273	2	19	1	2	0	1.5	8
0.04278	2	19	1	2	0	1.5	8
0.04313	2	19	1	2	0	1.5	8
0.04343	2	19	1	2	0	1.5	8
0.04348	2	19	1	2	0	1.5	8
0.04351	2	20	1	2	0	1.5	9
0.04421	2	20	1	2	0	1.5	9
0.04431	2	22	1	2	0	1.5	9
0.04435	2	22	1	2	0	1.5	9
0.04452	2	23	1	2	0	1.5	9
0.04484	2	23	1	2	0	1.5	9
0.04494	2	23	1	2	0	1.5	9
0.04528	2	23	1	2	0	1.5	9
0.04539	2	23	1	2	0	1.5	9
0.04556	2	23	1	2	0	1.5	9
0.04579	2	24	1	2	0	1.5	9
0.04592	2	25	1	2	0	1.5	9
0.04601	2	26	1	2	0	1.5	9
0.04628	2	27	1	2	0	1.5	9
0.04659	2	28	1	2	0	1.5	9
0.04691	2	28	1	2	0	1.5	9
0.04693	2	30	1	2	0	1.5	9
0.04761	2	30	1	2	0	1.5	9
0.04764	2	31	1	2	0	1.5	9
0.04769	2	31	1	2	0	1.5	9
0.04775	2	31	1	2	0	1.5	9
0.0478	2	31	1	2	0	1.5	9
0.04789	2	31	1	2	0	1.5	9
0.048	2	32	1	2	0	1.5	9
0.0485	2	33	1	2	0	1.5	9
0.04869	2	33	1	2	0	1.5	9
0.04876	2	33	1	2	0	1.5	9
0.04887	2	33	1	2	0	1.5	9
0.04963	2	33	1	2	0	1.5	9
0.04981	2	34	1	2	0	1.5	9
0.04991	2	35	1	2	0	1.5	9
0.0508	2	36	1	2	0	1.5	9
0.05103	2	37	1	2	0	1.5	9
0.05119	2	38	1	2	0	1.5	9
0.05156	2	39	1	2	0	1.5	9
0.05182	2	39	1	2	0	1.5	9
0.05195	2	39	1	2	0	1.5	9
0.05208	2	40	1	2	0	1.5	9
0.05229	2	40	1	2	0	1.5	9
0.05245	2	42	1	2	0	1.5	9
0.05284	2	42	1	2	0	1.5	9
0.05312	2	43	1	2	0	1.5	9
0.05317	2	44	1	2	0	1.5	9
0.0532	2	44	1	2	0	1.5	9
0.05386	2	44	1	2	0	1.5	9
0.05389	2	45	1	2	0	1.5	9
0.05418	2	46	1	2	0	1.5	9
0.05441	2	47	1	2	0	1.5	9
0.05489	2	47	1	2	0	1.5	9
0.05518	2	48	1	2	0	1.5	9
0.05681	2	49	1	2	0	1.5	9
0.05765	2	50	1	2	0	1.5	9
0.05771	2	51	1	2	0	1.5	9
0.06062	2	52	1	2	0	1.5	9
0.0608	2	54	1	2	0	1.5	10
0.06547	2	55	1	2	0	1.5	10
0.06565	2	56	1	2	0	1.5	10
0.06616	2	57	1	2	0	1.5	10
0.0664	2	58	1	2	0	1.5	10
0.06648	2	59	1	2	0	1.5	10
0.06737	2	59	1	2	0	1.5	10
0.06986	2	60	1	2	0	1.5	10
0.07163	2	60	1	2	0	1.5	10
0.07267	2	61	1	2	0	1.5	10
0.07314	2	61	1	2	0	1.5	10
0.07321	2	62	1	2	0	1.5	10
0.07329	2	63	1	2	0	1.5	10
0.07475	2	63	1	2	0	1.5	10
0.07524	2	64	1	2	0	1.5	10
0.08194	2	65	1	2	0	1.5	10
0.08232	2	66	1	2	0	-32.8333	10
0.08444	2	66	1	2	0	-67.1667	10
0.08682	2	66	1	2	0	0	10
