Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	0
0.00844	2	2	1	2	0	0	1
0.01539	2	3	1	2	0	0	1
0.01552	2	4	1	2	0	1.5	2
0.02076	2	5	1	2	0	1.5	3
0.02259	2	6	1	2	0	1.5	3
0.02811	2	7	1	2	0	1.5	3
0.03123	2	8	1	2	0	1.5	3
0.03486	2	9	1	2	0	1.5	3
0.03661	2	10	1	2	0	1.5	3
0.0395	2	11	1	2	0	1.5	4
0.0422	2	12	1	2	0	1.5	4
0.0537	2	13	1	2	0	1.5	5
0.05675	2	14	1	2	0	1.5	5
0.05688	2	15	1	2	0	1.5	5
0.05824	2	16	1	2	0	1.5	5
0.05958	2	17	1	2	0	1.5	5
0.06381	2	18	1	2	0	1.5	5
0.06643	2	19	1	2	0	-4.16667	5
0.08705	2	20	1	2	0	-9.83333	5
0.09056	2	21	1	2	0	0	5
