Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	2
0.00473	2	2	1	2	0	0	3
0.00788	2	2	1	2	0	0	4
0.01097	2	3	1	2	0	0	5
0.011	2	4	1	2	0	0	6
0.01106	2	5	1	2	0	0	7
0.01264	2	6	1	2	0	1.5	8
0.01266	2	7	1	2	0	1.5	9
0.01417	2	8	1	2	0	1.5	9
0.01421	2	9	1	2	0	1.5	9
0.01424	2	11	1	2	0	1.5	11
0.01426	2	13	1	2	0	1.5	13
0.01432	2	14	1	2	0	1.5	14
0.01568	2	15	1	2	0	1.5	14
0.01573	2	16	1	2	0	1.5	15
0.01582	2	18	1	2	0	1.5	17
0.01596	2	18	1	2	0	1.5	17
0.01721	2	19	1	2	0	1.5	17
0.01744	2	20	1	2	0	1.5	17
0.01747	2	21	1	2	0	1.5	17
0.01749	2	23	1	2	0	1.5	17
0.01754	2	24	1	2	0	1.5	18
0.01757	2	25	1	2	0	1.5	18
0.01759	2	25	1	2	0	1.5	18
0.01895	2	26	1	2	0	1.5	18
0.01899	2	27	1	2	0	1.5	19
0.01901	2	29	1	2	0	1.5	19
0.01904	2	31	1	2	0	1.5	20
0.01906	2	32	1	2	0	1.5	20
0.0191	2	34	1	2	0	1.5	21
0.01912	2	35	1	2	0	1.5	21
0.01921	2	36	1	2	0	1.5	21
0.01923	2	37	1	2	0	1.5	23
0.01938	2	37	1	2	0	1.5	23
0.02044	2	38	1	2	0	1.5	23
0.02046	2	39	1	2	0	1.5	23
0.02049	2	40	1	2	0	1.5	23
0.02055	2	41	1	2	0	1.5	23
0.02061	2	42	1	2	0	1.5	23
0.02064	2	43	1	2	0	1.5	23
0.02066	2	44	1	2	0	1.5	23
0.02069	2	46	1	2	0	1.5	23
0.02075	2	47	1	2	0	1.5	24
0.02077	2	49	1	2	0	1.5	25
0.02079	2	50	1	2	0	1.5	25
0.0209	2	51	1	2	0	1.5	25
0.02198	2	52	1	2	0	1.5	25
0.02206	2	53	1	2	0	1.5	25
0.02218	2	55	1	2	0	1.5	25
0.0222	2	56	1	2	0	1.5	25
0.02226	2	58	1	2	0	1.5	25
0.02228	2	60	1	2	0	1.5	25
0.0223	2	61	1	2	0	1.5	26
0.02237	2	62	1	2	0	1.5	26
0.0224	2	64	1	2	0	1.5	27
0.02245	2	67	1	2	0	1.5	27
0.02265	2	67	1	2	0	1.5	27
0.02371	2	67	1	2	0	1.5	27
0.02374	2	68	1	2	0	1.5	27
0.02377	2	70	1	2	0	1.5	27
0.0238	2	72	1	2	0	1.5	27
0.02382	2	74	1	2	0	1.5	28
0.02384	2	77	1	2	0	1.5	28
0.02386	2	78	1	2	0	1.5	28
0.0239	2	79	1	2	0	1.5	28
0.02392	2	81	1	2	0	1.5	28
0.02408	2	82	1	2	0	1.5	28
0.02413	2	84	1	2	0	1.5	28
0.02423	2	85	1	2	0	1.5	28
0.02425	2	85	1	2	0	1.5	28
0.0252	2	86	1	2	0	1.5	28
0.0253	2	86	1	2	0	1.5	28
0.02533	2	87	1	2	0	1.5	28
0.0255	2	90	1	2	0	1.5	28
0.02552	2	91	1	2	0	1.5	28
0.02554	2	94	1	2	0	1.5	29
0.02557	2	95	1	2	0	1.5	29
0.02561	2	97	1	2	0	1.5	29
0.02565	2	101	1	2	0	1.5	29
0.02567	2	102	1	2	0	1.5	29
0.02574	2	103	1	2	0	1.5	29
0.02578	2	104	1	2	0	1.5	29
0.0258	2	106	1	2	0	1.5	30
0.02587	2	107	1	2	0	1.5	30
0.02601	2	108	1	2	0	1.5	30
