Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	7	4	3	3	2	0	13
0.00094	7	5	3	3	2	0	16
0.00099	7	6	3	3	2	0	17
0.00186	7	11	3	3	2	0	23
0.00197	7	13	3	3	2	0	25
0.00278	7	17	3	3	2	0	31
0.00296	7	20	3	3	2	0	33
0.0037	7	27	3	3	2	0	40
0.00372	7	28	3	3	2	0	41
0.00374	7	29	3	3	2	0	41
0.00385	7	34	3	3	2	0	45
0.00395	7	35	3	3	2	0	47
0.00398	7	36	3	3	2	0	48
0.00462	7	44	3	3	2	0	53
0.00464	7	45	3	3	2	0	55
0.00481	7	46	3	3	2	0	56
0.00555	7	55	3	3	2	0	58
0.00557	7	59	3	3	2	0	61
0.0056	7	60	3	3	2	0	63
0.0059	7	65	3	3	2	0	64
0.00592	7	67	3	3	2	0	67
0.00594	7	68	3	3	2	0	68
0.00597	7	70	3	3	2	0	68
0.00648	7	80	3	3	2	0	70
0.0065	7	84	3	3	2	0	74
0.00653	7	85	3	3	2	0	75
0.00655	7	86	3	3	2	0	76
0.00689	7	91	3	3	2	0	77
0.00691	7	92	3	3	2	0	77
0.00693	7	93	3	3	2	0	77
0.00702	7	93	3	3	2	1.5	77
0.00741	7	103	3	3	2	1.5	78
0.00743	7	106	3	3	2	1.5	80
0.00745	7	108	3	3	2	1.5	83
0.00748	7	109	3	3	2	1.5	83
0.00788	7	110	3	3	2	1.5	84
0.0079	7	110	3	3	2	1.5	84
0.00793	7	113	3	3	2	1.5	86
0.00795	7	114	3	3	2	1.5	87
0.00797	7	115	3	3	2	1.5	87
0.00833	7	120	3	3	2	1.5	87
0.00835	7	124	3	3	2	1.5	88
0.00838	7	129	3	3	2	1.5	92
0.00846	7	130	3	3	2	1.5	92
0.00888	7	134	3	3	2	1.5	94
0.0089	7	135	3	3	2	1.5	95
0.00893	7	137	3	3	2	1.5	96
0.00897	7	138	3	3	2	1.5	96
0.00926	7	145	3	3	2	1.5	97
0.00928	7	150	3	3	2	1.5	99
0.0093	7	155	3	3	2	1.5	101
0.00932	7	158	3	3	2	1.5	103
0.00935	7	160	3	3	2	1.5	106
0.00937	7	161	3	3	2	1.5	106
0.0094	7	162	3	3	2	1.5	106
0.00964	7	165	3	3	2	1.5	107
0.00987	7	172	3	3	2	1.5	109
0.00989	7	175	3	3	2	1.5	110
0.00991	7	179	3	3	2	1.5	113
0.00993	7	180	3	3	2	1.5	113
0.00998	7	182	3	3	2	1.5	113
0.01019	7	191	3	3	2	1.5	113
0.01021	7	199	3	3	2	1.5	116
0.01023	7	207	3	3	2	1.5	119
0.01025	7	214	3	3	2	1.5	122
0.01027	7	218	3	3	2	1.5	125
0.01085	7	220	3	3	2	1.5	126
0.01087	7	222	3	3	2	1.5	126
0.01089	7	223	3	3	2	1.5	126
0.01091	7	228	3	3	2	1.5	128
0.01094	7	229	3	3	2	1.5	128
0.01098	7	231	3	3	2	1.5	129
0.01112	7	237	3	3	2	1.5	130
0.01114	7	246	3	3	2	1.5	130
0.01116	7	253	3	3	2	1.5	131
0.01118	7	259	3	3	2	1.5	133
0.01121	7	262	3	3	2	1.5	135
0.01123	7	264	3	3	2	1.5	135
0.01125	7	265	3	3	2	1.5	136
0.01153	7	267	3	3	2	1.5	139
0.01156	7	268	3	3	2	1.5	139
0.01159	7	270	3	3	2	1.5	140
0.01185	7	275	3	3	2	1.5	141
0.01187	7	281	3	3	2	1.5	142
0.01189	7	286	3	3	2	1.5	146
0.01191	7	287	3	3	2	1.5	146
0.012	7	288	3	3	2	1.5	147
0.01202	7	290	3	3	2	1.5	148
0.01205	7	293	3	3	2	1.5	148
0.01207	7	313	3	3	2	1.5	148
0.01209	7	326	3	3	2	1.5	149
0.01211	7	335	3	3	2	1.5	149
0.01213	7	341	3	3	2	1.5	149
0.01215	7	349	3	3	2	1.5	151
0.01218	7	353	3	3	2	1.5	151
0.0122	7	354	3	3	2	1.5	151
0.01222	7	355	3	3	2	1.5	151
0.01256	7	357	3	3	2	1.5	152
0.01285	7	369	3	3	2	1.5	154
0.01287	7	379	3	3	2	1.5	154
0.01289	7	381	3	3	2	1.5	154
0.01291	7	383	3	3	2	1.5	155
0.01298	7	388	3	3	2	1.5	155
0.013	7	396	3	3	2	1.5	155
0.01302	7	404	3	3	2	1.5	156
0.01304	7	411	3	3	2	1.5	156
0.01306	7	415	3	3	2	1.5	156
0.01308	7	419	3	3	2	1.5	158
0.0131	7	420	3	3	2	1.5	158
0.01312	7	421	3	3	2	1.5	159
0.01384	7	427	3	3	2	1.5	159
0.01386	7	438	3	3	2	1.5	159
0.01388	7	443	3	3	2	1.5	159
0.01391	7	447	3	3	2	1.5	160
0.01393	7	455	3	3	2	1.5	160
0.01395	7	465	3	3	2	1.5	161
0.01397	7	476	3	3	2	1.5	161
0.01399	7	488	3	3	2	1.5	164
0.01401	7	494	3	3	2	1.5	165
0.01403	7	500	3	3	2	1.5	166
0.01405	7	503	3	3	2	1.5	166
0.01407	7	504	3	3	2	1.5	166
0.01409	7	505	3	3	2	1.5	166
0.01411	7	508	3	3	2	1.5	166
0.01422	7	509	3	3	2	1.5	166
0.01447	7	510	3	3	2	1.5	166
0.01451	7	514	3	3	2	1.5	166
0.01455	7	515	3	3	2	1.5	167
0.01458	7	516	3	3	2	1.5	167
0.01483	7	519	3	3	2	1.5	167
0.01485	7	529	3	3	2	1.5	168
0.01487	7	540	3	3	2	1.5	168
0.01489	7	552	3	3	2	1.5	169
0.01491	7	558	3	3	2	1.5	169
0.01493	7	565	3	3	2	1.5	169
0.01495	7	570	3	3	2	1.5	170
0.01497	7	572	3	3	2	1.5	170
0.01499	7	575	3	3	2	1.5	170
0.01501	7	575	3	3	2	1.5	170
0.01503	7	579	3	3	2	1.5	170
0.01508	7	581	3	3	2	1.5	171
0.0155	7	582	3	3	2	1.5	171
0.01579	7	584	3	3	2	1.5	171
0.01581	7	590	3	3	2	1.5	171
0.01583	7	596	3	3	2	1.5	171
0.01585	7	614	3	3	2	1.5	171
0.01587	7	624	3	3	2	1.5	171
0.01589	7	641	3	3	2	1.5	171
0.01591	7	649	3	3	2	1.5	172
0.01593	7	655	3	3	2	1.5	173
0.01595	7	656	3	3	2	1.5	173
0.01598	7	659	3	3	2	1.5	173
0.01601	7	662	3	3	2	1.5	173
0.01603	7	664	3	3	2	1.5	173
0.01609	7	665	3	3	2	1.5	173
0.01645	7	666	3	3	2	1.5	173
0.01647	7	667	3	3	2	1.5	173
0.01649	7	669	3	3	2	1.5	173
0.01662	7	670	3	3	2	1.5	173
0.01674	7	674	3	3	2	1.5	173
0.01676	7	682	3	3	2	1.5	173
0.01678	7	695	3	3	2	1.5	173
0.0168	7	701	3	3	2	1.5	174
0.01682	7	707	3	3	2	1.5	174
0.01684	7	726	3	3	2	1.5	174
0.01686	7	739	3	3	2	1.5	175
0.01688	7	752	3	3	2	1.5	176
0.0169	7	762	3	3	2	1.5	176
0.01692	7	769	3	3	2	1.5	176
0.01694	7	772	3	3	2	1.5	176
0.017	7	773	3	3	2	1.5	176
0.01703	7	775	3	3	2	1.5	176
0.01707	7	776	3	3	2	1.5	176
0.01745	7	777	3	3	2	1.5	176
0.0175	7	777	3	3	2	1.5	176
0.01768	7	783	3	3	2	1.5	177
0.0177	7	785	3	3	2	1.5	177
0.01772	7	792	3	3	2	1.5	177
0.01774	7	803	3	3	2	1.5	177
0.01776	7	810	3	3	2	1.5	178
0.01778	7	820	3	3	2	1.5	178
0.0178	7	825	3	3	2	1.5	178
0.01782	7	829	3	3	2	1.5	178
0.01784	7	840	3	3	2	1.5	178
0.01786	7	844	3	3	2	1.5	178
0.01788	7	855	3	3	2	1.5	179
0.0179	7	862	3	3	2	1.5	180
0.01792	7	867	3	3	2	1.5	180
0.01794	7	868	3	3	2	1.5	180
0.01796	7	870	3	3	2	1.5	180
0.01798	7	871	3	3	2	1.5	180
0.01806	7	872	3	3	2	1.5	180
0.01847	7	874	3	3	2	1.5	180
0.01862	7	874	3	3	2	1.5	180
0.01864	7	882	3	3	2	1.5	181
0.01866	7	887	3	3	2	1.5	181
0.01868	7	899	3	3	2	1.5	181
0.0187	7	903	3	3	2	1.5	181
0.01872	7	918	3	3	2	1.5	181
0.01874	7	927	3	3	2	1.5	181
0.01876	7	928	3	3	2	1.5	181
0.01878	7	933	3	3	2	1.5	181
0.0188	7	939	3	3	2	1.5	181
0.01883	7	944	3	3	2	1.5	181
0.01886	7	957	3	3	2	1.5	181
0.01888	7	969	3	3	2	1.5	182
0.0189	7	982	3	3	2	1.5	182
0.01892	7	988	3	3	2	1.5	182
0.01894	7	991	3	3	2	1.5	182
0.01896	7	993	3	3	2	1.5	182
0.019	7	993	3	3	2	1.5	182
0.01902	7	995	3	3	2	1.5	182
0.01907	7	995	3	3	2	1.5	182
0.01909	7	996	3	3	2	1.5	182
0.01911	7	997	3	3	2	1.5	182
0.01914	7	998	3	3	2	1.5	182
0.0193	7	999	3	3	2	1.5	182
0.01936	7	1000	3	3	2	1.5	182
0.01945	7	1002	3	3	2	1.5	182
0.01956	7	1006	3	3	2	1.5	182
0.01958	7	1009	3	3	2	1.5	182
0.0196	7	1014	3	3	2	1.5	182
0.01962	7	1026	3	3	2	1.5	182
0.01964	7	1034	3	3	2	1.5	182
0.01966	7	1040	3	3	2	1.5	182
0.01968	7	1053	3	3	2	1.5	182
0.0197	7	1062	3	3	2	1.5	182
0.01972	7	1069	3	3	2	1.5	182
0.01974	7	1073	3	3	2	1.5	182
0.01976	7	1079	3	3	2	1.5	182
0.01978	7	1083	3	3	2	1.5	182
0.0198	7	1087	3	3	2	1.5	182
0.01982	7	1090	3	3	2	1.5	182
0.01984	7	1093	3	3	2	1.5	182
0.01986	7	1094	3	3	2	1.5	182
0.01988	7	1100	3	3	2	1.5	183
0.0199	7	1107	3	3	2	1.5	183
0.01992	7	1112	3	3	2	1.5	184
0.01994	7	1114	3	3	2	1.5	184
0.02009	7	1115	3	3	2	1.5	184
0.02012	7	1116	3	3	2	1.5	184
0.02023	7	1117	3	3	2	1.5	184
0.02027	7	1118	3	3	2	1.5	184
0.0204	7	1120	3	3	2	1.5	184
0.02049	7	1121	3	3	2	1.5	184
0.02051	7	1126	3	3	2	1.5	184
0.02053	7	1130	3	3	2	1.5	184
0.02055	7	1136	3	3	2	1.5	184
0.02057	7	1143	3	3	2	1.5	184
0.02059	7	1148	3	3	2	1.5	184
0.02061	7	1161	3	3	2	1.5	184
0.02063	7	1178	3	3	2	1.5	184
0.02065	7	1186	3	3	2	1.5	184
0.02067	7	1195	3	3	2	1.5	184
0.02069	7	1203	3	3	2	1.5	184
0.02071	7	1209	3	3	2	1.5	184
0.02074	7	1212	3	3	2	1.5	184
0.02076	7	1215	3	3	2	1.5	185
0.02078	7	1218	3	3	2	1.5	185
0.0208	7	1221	3	3	2	1.5	185
0.02083	7	1223	3	3	2	1.5	185
0.02087	7	1227	3	3	2	1.5	185
0.02089	7	1233	3	3	2	1.5	185
0.02091	7	1239	3	3	2	1.5	186
0.02094	7	1248	3	3	2	1.5	186
0.02096	7	1252	3	3	2	1.5	186
0.02098	7	1255	3	3	2	1.5	186
0.02103	7	1256	3	3	2	1.5	186
0.02118	7	1258	3	3	2	1.5	186
0.02121	7	1258	3	3	2	1.5	186
0.02146	7	1259	3	3	2	1.5	186
0.02148	7	1264	3	3	2	1.5	186
0.0215	7	1269	3	3	2	1.5	186
0.02152	7	1276	3	3	2	1.5	186
0.02154	7	1279	3	3	2	1.5	186
0.02156	7	1292	3	3	2	1.5	186
0.02158	7	1305	3	3	2	1.5	186
0.0216	7	1312	3	3	2	1.5	186
0.02162	7	1315	3	3	2	1.5	186
0.02164	7	1322	3	3	2	1.5	186
0.02166	7	1326	3	3	2	1.5	186
0.02168	7	1332	3	3	2	1.5	186
0.0217	7	1339	3	3	2	1.5	186
0.02172	7	1343	3	3	2	1.5	186
0.02174	7	1352	3	3	2	1.5	186
0.02176	7	1356	3	3	2	1.5	186
0.02178	7	1357	3	3	2	1.5	186
0.0218	7	1358	3	3	2	1.5	186
0.02187	7	1360	3	3	2	1.5	186
0.0219	7	1365	3	3	2	1.5	186
0.02193	7	1373	3	3	2	1.5	186
0.02195	7	1378	3	3	2	1.5	186
0.02198	7	1380	3	3	2	1.5	186
0.02201	7	1383	3	3	2	1.5	186
0.02212	7	1384	3	3	2	1.5	186
0.02218	7	1385	3	3	2	1.5	186
0.02226	7	1386	3	3	2	1.5	186
0.02229	7	1387	3	3	2	1.5	186
0.02239	7	1390	3	3	2	1.5	186
0.02241	7	1397	3	3	2	1.5	186
0.02243	7	1401	3	3	2	1.5	186
0.02245	7	1403	3	3	2	1.5	186
0.02247	7	1409	3	3	2	1.5	186
0.02249	7	1415	3	3	2	1.5	186
0.02251	7	1422	3	3	2	1.5	186
0.02253	7	1437	3	3	2	1.5	186
0.02255	7	1445	3	3	2	1.5	186
0.02257	7	1453	3	3	2	1.5	186
0.02259	7	1464	3	3	2	1.5	186
0.02261	7	1474	3	3	2	1.5	186
0.02263	7	1482	3	3	2	1.5	186
0.02265	7	1486	3	3	2	1.5	186
0.02267	7	1492	3	3	2	1.5	186
0.02269	7	1494	3	3	2	1.5	186
0.02271	7	1496	3	3	2	1.5	186
0.02273	7	1499	3	3	2	1.5	186
0.02276	7	1500	3	3	2	1.5	186
0.02279	7	1501	3	3	2	1.5	186
0.02282	7	1502	3	3	2	1.5	186
0.02286	7	1505	3	3	2	1.5	186
0.02289	7	1510	3	3	2	1.5	186
0.02291	7	1513	3	3	2	1.5	186
0.02293	7	1516	3	3	2	1.5	186
0.02295	7	1524	3	3	2	1.5	186
0.02297	7	1529	3	3	2	1.5	186
0.02299	7	1533	3	3	2	1.5	186
0.02304	7	1534	3	3	2	1.5	186
0.02308	7	1535	3	3	2	1.5	186
0.02321	7	1538	3	3	2	1.5	186
0.02326	7	1538	3	3	2	1.5	186
0.02331	7	1539	3	3	2	1.5	186
0.02335	7	1542	3	3	2	1.5	186
0.02337	7	1545	3	3	2	1.5	186
0.02339	7	1550	3	3	2	1.5	186
0.02341	7	1552	3	3	2	1.5	186
0.02343	7	1555	3	3	2	1.5	186
0.02345	7	1562	3	3	2	1.5	186
0.02347	7	1575	3	3	2	1.5	186
0.02349	7	1581	3	3	2	1.5	186
0.02351	7	1593	3	3	2	1.5	186
0.02353	7	1604	3	3	2	1.5	186
0.02355	7	1614	3	3	2	1.5	186
0.02357	7	1626	3	3	2	1.5	186
0.02359	7	1632	3	3	2	1.5	186
0.02361	7	1641	3	3	2	1.5	186
0.02363	7	1646	3	3	2	1.5	186
0.02365	7	1653	3	3	2	1.5	186
0.02367	7	1660	3	3	2	1.5	186
0.02369	7	1666	3	3	2	1.5	186
0.02373	7	1669	3	3	2	1.5	186
0.02377	7	1672	3	3	2	1.5	186
0.02379	7	1674	3	3	2	1.5	186
0.02385	7	1676	3	3	2	1.5	186
0.02389	7	1677	3	3	2	1.5	186
0.02392	7	1679	3	3	2	1.5	186
0.02394	7	1683	3	3	2	1.5	187
0.02397	7	1687	3	3	2	1.5	187
0.02399	7	1689	3	3	2	1.5	187
0.02403	7	1691	3	3	2	1.5	187
0.02407	7	1692	3	3	2	1.5	187
0.02412	7	1693	3	3	2	1.5	187
0.02414	7	1694	3	3	2	1.5	187
0.02416	7	1695	3	3	2	1.5	187
0.02418	7	1696	3	3	2	1.5	187
0.02424	7	1696	3	3	2	1.5	187
0.02429	7	1697	3	3	2	1.5	187
0.02431	7	1699	3	3	2	1.5	187
0.02433	7	1703	3	3	2	1.5	187
0.02435	7	1705	3	3	2	1.5	187
0.02437	7	1712	3	3	2	1.5	187
0.02439	7	1718	3	3	2	1.5	187
0.02441	7	1721	3	3	2	1.5	187
0.02443	7	1731	3	3	2	1.5	187
0.02445	7	1747	3	3	2	1.5	187
0.02447	7	1754	3	3	2	1.5	187
0.02449	7	1763	3	3	2	1.5	187
0.02451	7	1771	3	3	2	1.5	187
0.02453	7	1778	3	3	2	1.5	187
0.02455	7	1787	3	3	2	1.5	187
0.02457	7	1795	3	3	2	1.5	187
0.02459	7	1806	3	3	2	1.5	187
0.02461	7	1812	3	3	2	1.5	187
0.02463	7	1817	3	3	2	1.5	187
0.02465	7	1819	3	3	2	1.5	187
0.02467	7	1820	3	3	2	1.5	187
0.02469	7	1822	3	3	2	1.5	187
0.02471	7	1824	3	3	2	1.5	187
0.02479	7	1825	3	3	2	1.5	187
0.02483	7	1826	3	3	2	1.5	187
0.02487	7	1827	3	3	2	1.5	187
0.0249	7	1830	3	3	2	1.5	187
0.02492	7	1831	3	3	2	1.5	187
0.02495	7	1833	3	3	2	1.5	187
0.02499	7	1836	3	3	2	1.5	187
0.02502	7	1841	3	3	2	1.5	187
