Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	3	2	1	3	0	0	0
0.00537	3	4	1	3	0	0	1
0.01089	3	7	1	3	0	0	2
0.06723	3	8	1	3	0	1.5	2
0.07339	3	9	1	3	0	1.5	3
0.0743	3	10	1	3	0	1.5	3
0.07457	3	11	1	3	0	1.5	3
0.07932	3	12	1	3	0	1.5	3
0.08644	3	13	1	3	0	1.5	3
0.09245	3	14	1	3	0	1.5	3
0.0986	3	15	1	3	0	1.5	3
0.09873	3	16	1	3	0	1.5	4
0.10595	3	17	1	3	0	1.5	4
0.11839	3	18	1	3	0	1.5	4
0.13033	3	19	1	3	0	-2.83333	4
0.13551	3	20	1	3	0	-7.16667	4
0.14221	3	21	1	3	0	0	4
