Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	1
0.03561	2	2	1	2	0	0	2
0.0421	2	3	1	2	0	0	2
0.04441	2	4	1	2	0	1.5	3
0.05018	2	5	1	2	0	1.5	4
0.05326	2	6	1	2	0	1.5	4
0.05332	2	7	1	2	0	1.5	4
0.05378	2	8	1	2	0	1.5	4
0.05463	2	9	1	2	0	1.5	4
0.05475	2	10	1	2	0	1.5	5
0.06277	2	11	1	2	0	1.5	5
0.06636	2	12	1	2	0	1.5	6
0.06716	2	13	1	2	0	1.5	7
0.06785	2	14	1	2	0	1.5	7
0.06822	2	15	1	2	0	1.5	7
0.06846	2	16	1	2	0	1.5	7
0.06922	2	17	1	2	0	1.5	7
0.06998	2	18	1	2	0	1.5	7
0.07019	2	19	1	2	0	1.5	7
0.07397	2	20	1	2	0	1.5	8
0.07413	2	21	1	2	0	1.5	8
0.07459	2	22	1	2	0	1.5	8
0.07491	2	23	1	2	0	1.5	8
0.07538	2	24	1	2	0	1.5	8
0.07578	2	25	1	2	0	1.5	8
0.07626	2	27	1	2	0	1.5	8
0.07644	2	28	1	2	0	1.5	8
0.0766	2	29	1	2	0	1.5	8
0.07681	2	30	1	2	0	1.5	8
0.07853	2	31	1	2	0	1.5	8
0.07884	2	32	1	2	0	1.5	8
0.07915	2	33	1	2	0	1.5	8
0.08005	2	34	1	2	0	1.5	8
0.08052	2	35	1	2	0	1.5	8
0.08144	2	36	1	2	0	1.5	8
0.08207	2	37	1	2	0	1.5	8
0.08292	2	38	1	2	0	1.5	8
0.08429	2	39	1	2	0	1.5	8
0.08458	2	40	1	2	0	1.5	8
0.09129	2	41	1	2	0	1.5	8
0.09459	2	42	1	2	0	1.5	8
0.09917	2	43	1	2	0	-11.8333	8
0.10297	2	44	1	2	0	-25.1667	8
0.10492	2	45	1	2	0	0	8
