Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	6	3	3	2	2	0	19
0.00034	6	7	3	2	2	0	24
0.00066	6	12	3	2	2	0	29
0.0007	6	13	3	2	2	0	31
0.00097	6	15	3	2	2	0	34
0.00099	6	16	3	2	2	0	34
0.00105	6	17	3	2	2	0	34
0.0013	6	23	3	2	2	0	38
0.00132	6	25	3	2	2	0	38
0.00139	6	27	3	2	2	0	38
0.00141	6	28	3	2	2	0	39
0.00162	6	33	3	2	2	0	43
0.00165	6	34	3	2	2	0	44
0.00173	6	36	3	2	2	0	44
0.00175	6	37	3	2	2	0	44
0.00194	6	42	3	2	2	0	47
0.00197	6	44	3	2	2	0	47
0.00207	6	46	3	2	2	0	48
0.00209	6	46	3	2	2	0	48
0.00226	6	56	3	2	2	0	53
0.0023	6	58	3	2	2	0	54
0.00242	6	63	3	2	2	0	56
0.00244	6	64	3	2	2	0	57
0.00255	6	65	3	2	2	0	57
0.00257	6	70	3	2	2	0	58
0.00259	6	85	3	2	2	0	68
0.00263	6	88	3	2	2	0	69
0.00276	6	92	3	2	2	0	69
0.00278	6	94	3	2	2	0	69
0.0028	6	95	3	2	2	0	69
0.00282	6	96	3	2	2	1.5	69
0.00286	6	96	3	2	2	1.5	69
0.00291	6	114	3	2	2	1.5	74
0.00296	6	115	3	2	2	1.5	74
0.0031	6	116	3	2	2	1.5	74
0.00312	6	117	3	2	2	1.5	74
0.00314	6	118	3	2	2	1.5	74
0.00317	6	119	3	2	2	1.5	74
0.00322	6	133	3	2	2	1.5	75
0.00324	6	134	3	2	2	1.5	76
0.00328	6	138	3	2	2	1.5	78
0.00345	6	142	3	2	2	1.5	80
0.00347	6	145	3	2	2	1.5	82
0.0035	6	146	3	2	2	1.5	83
0.00353	6	150	3	2	2	1.5	83
0.00355	6	169	3	2	2	1.5	91
0.00358	6	170	3	2	2	1.5	91
0.00361	6	172	3	2	2	1.5	91
0.00379	6	176	3	2	2	1.5	91
0.00381	6	178	3	2	2	1.5	91
0.00385	6	181	3	2	2	1.5	92
0.00387	6	202	3	2	2	1.5	97
0.00389	6	203	3	2	2	1.5	97
0.00394	6	205	3	2	2	1.5	99
0.00396	6	205	3	2	2	1.5	99
0.00414	6	206	3	2	2	1.5	99
0.00416	6	208	3	2	2	1.5	99
0.00418	6	213	3	2	2	1.5	100
0.0042	6	238	3	2	2	1.5	101
0.00423	6	239	3	2	2	1.5	101
0.00427	6	239	3	2	2	1.5	101
0.0043	6	239	3	2	2	1.5	101
0.00448	6	243	3	2	2	1.5	103
0.0045	6	248	3	2	2	1.5	103
0.00452	6	276	3	2	2	1.5	106
0.00455	6	277	3	2	2	1.5	106
0.0046	6	279	3	2	2	1.5	106
0.00462	6	281	3	2	2	1.5	106
0.00481	6	283	3	2	2	1.5	106
0.00483	6	291	3	2	2	1.5	107
0.00485	6	330	3	2	2	1.5	110
0.00488	6	332	3	2	2	1.5	110
0.0049	6	333	3	2	2	1.5	110
0.00492	6	337	3	2	2	1.5	111
0.005	6	337	3	2	2	1.5	111
0.0051	6	338	3	2	2	1.5	111
0.00515	6	341	3	2	2	1.5	111
0.00517	6	372	3	2	2	1.5	118
0.0052	6	374	3	2	2	1.5	118
0.00523	6	376	3	2	2	1.5	118
0.00525	6	381	3	2	2	1.5	118
0.00528	6	382	3	2	2	1.5	119
0.00535	6	382	3	2	2	1.5	119
0.00537	6	382	3	2	2	1.5	119
0.00544	6	384	3	2	2	1.5	119
0.00547	6	387	3	2	2	1.5	120
0.00549	6	433	3	2	2	1.5	124
0.00551	6	441	3	2	2	1.5	124
0.00555	6	446	3	2	2	1.5	124
0.00557	6	449	3	2	2	1.5	124
0.00559	6	450	3	2	2	1.5	124
0.00561	6	450	3	2	2	1.5	124
0.00563	6	451	3	2	2	1.5	124
0.00579	6	454	3	2	2	1.5	124
0.00581	6	505	3	2	2	1.5	129
0.00583	6	513	3	2	2	1.5	130
0.00586	6	514	3	2	2	1.5	130
0.00589	6	515	3	2	2	1.5	130
0.00591	6	521	3	2	2	1.5	130
0.00593	6	524	3	2	2	1.5	130
0.00595	6	524	3	2	2	1.5	130
0.00598	6	525	3	2	2	1.5	130
0.00609	6	527	3	2	2	1.5	130
0.00611	6	530	3	2	2	1.5	130
0.00613	6	554	3	2	2	1.5	132
0.00615	6	585	3	2	2	1.5	135
0.00619	6	585	3	2	2	1.5	135
0.00621	6	586	3	2	2	1.5	135
0.00623	6	594	3	2	2	1.5	135
0.00625	6	597	3	2	2	1.5	135
0.00627	6	602	3	2	2	1.5	135
0.00629	6	603	3	2	2	1.5	136
0.00632	6	603	3	2	2	1.5	136
0.00634	6	603	3	2	2	1.5	136
0.00642	6	605	3	2	2	1.5	137
0.00645	6	621	3	2	2	1.5	138
0.00647	6	666	3	2	2	1.5	139
0.00649	6	667	3	2	2	1.5	139
0.00653	6	667	3	2	2	1.5	139
0.00655	6	669	3	2	2	1.5	140
0.00657	6	669	3	2	2	1.5	140
0.00662	6	675	3	2	2	1.5	140
0.00664	6	677	3	2	2	1.5	140
0.00666	6	679	3	2	2	1.5	140
0.00668	6	681	3	2	2	1.5	140
0.00674	6	683	3	2	2	1.5	140
0.00676	6	684	3	2	2	1.5	140
0.00678	6	720	3	2	2	1.5	141
0.0068	6	750	3	2	2	1.5	142
0.00682	6	751	3	2	2	1.5	142
0.00687	6	752	3	2	2	1.5	142
0.0069	6	754	3	2	2	1.5	142
0.00693	6	760	3	2	2	1.5	142
0.00695	6	762	3	2	2	1.5	143
0.00697	6	767	3	2	2	1.5	143
0.00699	6	768	3	2	2	1.5	143
0.00705	6	769	3	2	2	1.5	143
0.00708	6	770	3	2	2	1.5	143
0.00711	6	806	3	2	2	1.5	143
0.00713	6	822	3	2	2	1.5	145
0.00715	6	823	3	2	2	1.5	145
0.00722	6	827	3	2	2	1.5	145
0.00724	6	829	3	2	2	1.5	145
0.00727	6	830	3	2	2	1.5	145
0.00729	6	831	3	2	2	1.5	145
0.00731	6	831	3	2	2	1.5	145
0.00733	6	836	3	2	2	1.5	145
0.00735	6	837	3	2	2	1.5	145
0.00739	6	838	3	2	2	1.5	146
0.00741	6	842	3	2	2	1.5	146
0.00743	6	872	3	2	2	1.5	149
0.00745	6	908	3	2	2	1.5	152
0.0075	6	910	3	2	2	1.5	152
0.00757	6	913	3	2	2	1.5	152
0.00759	6	915	3	2	2	1.5	152
0.00764	6	918	3	2	2	1.5	152
0.00766	6	919	3	2	2	1.5	152
0.00768	6	921	3	2	2	1.5	152
0.00771	6	927	3	2	2	1.5	153
0.00774	6	929	3	2	2	1.5	153
0.00776	6	992	3	2	2	1.5	156
0.00778	6	1006	3	2	2	1.5	156
0.00783	6	1006	3	2	2	1.5	156
0.00785	6	1007	3	2	2	1.5	156
0.00789	6	1009	3	2	2	1.5	156
0.00791	6	1009	3	2	2	1.5	156
0.00793	6	1012	3	2	2	1.5	156
0.00795	6	1014	3	2	2	1.5	156
0.00798	6	1018	3	2	2	1.5	156
0.008	6	1019	3	2	2	1.5	156
0.00802	6	1024	3	2	2	1.5	156
0.00804	6	1025	3	2	2	1.5	156
0.00806	6	1027	3	2	2	1.5	156
0.00808	6	1059	3	2	2	1.5	157
0.0081	6	1104	3	2	2	1.5	159
0.00812	6	1105	3	2	2	1.5	159
0.00816	6	1105	3	2	2	1.5	159
0.00818	6	1106	3	2	2	1.5	159
0.00825	6	1107	3	2	2	1.5	159
0.00827	6	1110	3	2	2	1.5	159
0.00829	6	1115	3	2	2	1.5	159
0.00832	6	1118	3	2	2	1.5	159
0.00837	6	1125	3	2	2	1.5	159
0.00839	6	1131	3	2	2	1.5	159
0.00841	6	1184	3	2	2	1.5	159
0.00843	6	1209	3	2	2	1.5	160
0.00846	6	1209	3	2	2	1.5	160
0.00851	6	1209	3	2	2	1.5	160
0.00853	6	1211	3	2	2	1.5	160
0.00857	6	1213	3	2	2	1.5	160
0.00859	6	1215	3	2	2	1.5	160
0.00861	6	1217	3	2	2	1.5	160
0.00864	6	1218	3	2	2	1.5	160
0.00867	6	1219	3	2	2	1.5	160
0.00869	6	1222	3	2	2	1.5	161
0.00871	6	1225	3	2	2	1.5	161
0.00873	6	1266	3	2	2	1.5	162
0.00875	6	1306	3	2	2	1.5	162
0.00877	6	1307	3	2	2	1.5	162
0.0088	6	1309	3	2	2	1.5	162
0.00888	6	1312	3	2	2	1.5	162
0.00893	6	1312	3	2	2	1.5	162
0.00896	6	1313	3	2	2	1.5	162
0.009	6	1314	3	2	2	1.5	162
0.00902	6	1317	3	2	2	1.5	162
0.00904	6	1319	3	2	2	1.5	162
0.00906	6	1378	3	2	2	1.5	164
0.00908	6	1411	3	2	2	1.5	165
0.00913	6	1411	3	2	2	1.5	165
0.00916	6	1411	3	2	2	1.5	165
0.00918	6	1411	3	2	2	1.5	165
0.00921	6	1413	3	2	2	1.5	165
0.00926	6	1417	3	2	2	1.5	165
0.00928	6	1417	3	2	2	1.5	165
0.0093	6	1418	3	2	2	1.5	165
0.00932	6	1420	3	2	2	1.5	165
0.00935	6	1422	3	2	2	1.5	165
0.00937	6	1433	3	2	2	1.5	165
0.00939	6	1500	3	2	2	1.5	165
0.00941	6	1515	3	2	2	1.5	165
0.00943	6	1519	3	2	2	1.5	165
0.00947	6	1521	3	2	2	1.5	165
0.00949	6	1521	3	2	2	1.5	165
0.00953	6	1523	3	2	2	1.5	165
0.00955	6	1527	3	2	2	1.5	165
0.00957	6	1528	3	2	2	1.5	165
0.00959	6	1531	3	2	2	1.5	165
0.00961	6	1535	3	2	2	1.5	165
0.00964	6	1537	3	2	2	1.5	165
0.00966	6	1539	3	2	2	1.5	165
0.00968	6	1542	3	2	2	1.5	165
0.0097	6	1552	3	2	2	1.5	165
0.00972	6	1616	3	2	2	1.5	168
0.00974	6	1623	3	2	2	1.5	168
0.00976	6	1624	3	2	2	1.5	168
0.00978	6	1626	3	2	2	1.5	168
0.0098	6	1628	3	2	2	1.5	168
0.00982	6	1629	3	2	2	1.5	168
0.00987	6	1630	3	2	2	1.5	168
0.00989	6	1631	3	2	2	1.5	168
0.00993	6	1632	3	2	2	1.5	168
0.00999	6	1634	3	2	2	1.5	168
0.01001	6	1638	3	2	2	1.5	169
0.01003	6	1659	3	2	2	1.5	171
0.01005	6	1737	3	2	2	1.5	171
0.01007	6	1745	3	2	2	1.5	171
0.01009	6	1745	3	2	2	1.5	171
0.01013	6	1754	3	2	2	1.5	171
0.01018	6	1754	3	2	2	1.5	171
0.01021	6	1754	3	2	2	1.5	171
0.01023	6	1755	3	2	2	1.5	171
0.01025	6	1756	3	2	2	1.5	171
0.01027	6	1758	3	2	2	1.5	171
0.0103	6	1762	3	2	2	1.5	171
0.01032	6	1764	3	2	2	1.5	171
0.01035	6	1774	3	2	2	1.5	172
0.01037	6	1829	3	2	2	1.5	174
0.01039	6	1853	3	2	2	1.5	174
0.01041	6	1856	3	2	2	1.5	174
0.01048	6	1858	3	2	2	1.5	174
0.0105	6	1860	3	2	2	1.5	174
0.01052	6	1863	3	2	2	1.5	174
0.01054	6	1864	3	2	2	1.5	174
0.01056	6	1865	3	2	2	1.5	174
0.01058	6	1866	3	2	2	1.5	174
0.01063	6	1868	3	2	2	1.5	174
0.01065	6	1870	3	2	2	1.5	174
0.01067	6	1874	3	2	2	1.5	174
0.01069	6	1916	3	2	2	1.5	174
0.01071	6	1953	3	2	2	1.5	174
0.01074	6	1955	3	2	2	1.5	174
0.01077	6	1957	3	2	2	1.5	174
0.01079	6	1958	3	2	2	1.5	174
0.01084	6	1959	3	2	2	1.5	174
0.01087	6	1960	3	2	2	1.5	174
0.01092	6	1964	3	2	2	1.5	174
0.01094	6	1966	3	2	2	1.5	174
0.01098	6	1970	3	2	2	1.5	174
0.011	6	1977	3	2	2	1.5	175
0.01102	6	2028	3	2	2	1.5	175
0.01104	6	2060	3	2	2	1.5	175
0.01106	6	2063	3	2	2	1.5	175
0.01108	6	2064	3	2	2	1.5	175
0.0111	6	2064	3	2	2	1.5	175
0.01112	6	2065	3	2	2	1.5	175
0.01115	6	2067	3	2	2	1.5	175
0.01119	6	2071	3	2	2	1.5	175
0.01121	6	2074	3	2	2	1.5	175
0.01124	6	2075	3	2	2	1.5	175
0.01127	6	2078	3	2	2	1.5	175
0.01129	6	2081	3	2	2	1.5	175
0.01131	6	2085	3	2	2	1.5	175
0.01133	6	2097	3	2	2	1.5	175
0.01135	6	2151	3	2	2	1.5	175
0.01137	6	2174	3	2	2	1.5	176
0.01139	6	2176	3	2	2	1.5	176
0.01141	6	2177	3	2	2	1.5	176
0.01143	6	2181	3	2	2	1.5	176
0.01145	6	2182	3	2	2	1.5	176
0.01147	6	2186	3	2	2	1.5	176
0.01149	6	2187	3	2	2	1.5	176
0.01151	6	2187	3	2	2	1.5	176
0.01153	6	2189	3	2	2	1.5	176
0.01155	6	2194	3	2	2	1.5	176
0.01158	6	2194	3	2	2	1.5	176
0.0116	6	2196	3	2	2	1.5	176
0.01162	6	2199	3	2	2	1.5	176
0.01164	6	2200	3	2	2	1.5	176
0.01166	6	2218	3	2	2	1.5	177
0.01168	6	2272	3	2	2	1.5	177
0.0117	6	2288	3	2	2	1.5	178
0.01172	6	2291	3	2	2	1.5	178
0.01175	6	2291	3	2	2	1.5	178
0.01177	6	2292	3	2	2	1.5	178
0.01182	6	2294	3	2	2	1.5	178
0.01186	6	2295	3	2	2	1.5	178
0.01189	6	2300	3	2	2	1.5	178
0.01191	6	2304	3	2	2	1.5	178
0.01193	6	2307	3	2	2	1.5	178
0.01195	6	2314	3	2	2	1.5	178
0.01197	6	2318	3	2	2	1.5	178
0.01199	6	2337	3	2	2	1.5	179
0.01201	6	2396	3	2	2	1.5	179
0.01203	6	2407	3	2	2	1.5	179
0.01205	6	2408	3	2	2	1.5	179
0.01207	6	2409	3	2	2	1.5	179
0.0121	6	2409	3	2	2	1.5	179
0.01212	6	2411	3	2	2	1.5	179
0.01215	6	2411	3	2	2	1.5	179
0.01217	6	2413	3	2	2	1.5	179
0.01219	6	2416	3	2	2	1.5	180
0.01222	6	2417	3	2	2	1.5	180
0.01224	6	2423	3	2	2	1.5	180
0.01226	6	2429	3	2	2	1.5	180
0.01228	6	2429	3	2	2	1.5	180
0.0123	6	2430	3	2	2	1.5	180
0.01232	6	2449	3	2	2	1.5	180
0.01234	6	2493	3	2	2	1.5	180
0.01236	6	2498	3	2	2	1.5	180
0.01238	6	2500	3	2	2	1.5	180
0.0124	6	2500	3	2	2	1.5	180
0.01242	6	2502	3	2	2	1.5	180
0.01244	6	2504	3	2	2	1.5	180
