Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	0
0.00801	2	2	1	2	0	0	1
0.00816	2	3	1	2	0	0	1
0.01633	2	4	1	2	0	1.5	2
0.02903	2	5	1	2	0	1.5	2
0.03891	2	6	1	2	0	1.5	2
0.04028	2	7	1	2	0	1.5	4
0.04348	2	8	1	2	0	1.5	4
0.06166	2	9	1	2	0	1.5	5
0.06502	2	10	1	2	0	1.5	5
0.06508	2	11	1	2	0	1.5	5
0.06745	2	12	1	2	0	1.5	5
0.06782	2	13	1	2	0	1.5	5
0.06806	2	14	1	2	0	1.5	5
0.06819	2	15	1	2	0	1.5	5
0.07057	2	16	1	2	0	1.5	5
0.07439	2	17	1	2	0	1.5	5
0.0758	2	18	1	2	0	1.5	5
0.07648	2	19	1	2	0	-4.16667	5
0.07936	2	20	1	2	0	-9.83333	5
0.08132	2	21	1	2	0	0	5
