Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	4	2	2	2	2	0	1
0.006	4	2	2	2	2	0	1
0.00778	4	3	2	2	2	0	2
0.00787	4	4	2	2	2	0	4
0.0098	4	5	2	2	2	0	5
0.00983	4	6	2	2	2	0	6
0.00989	4	7	2	2	2	0	7
0.01002	4	9	2	2	2	0	7
0.01073	4	10	2	2	2	0	8
0.01165	4	11	2	2	2	0	9
0.0117	4	12	2	2	2	0	10
0.01177	4	13	2	2	2	0	11
0.01183	4	14	2	2	2	1.5	11
0.01186	4	16	2	2	2	1.5	12
0.01191	4	17	2	2	2	1.5	12
0.01197	4	18	2	2	2	1.5	13
0.01203	4	20	2	2	2	1.5	13
0.01366	4	22	2	2	2	1.5	16
0.01371	4	23	2	2	2	1.5	17
0.0138	4	24	2	2	2	1.5	17
0.0139	4	25	2	2	2	1.5	17
0.01393	4	26	2	2	2	1.5	18
0.01401	4	26	2	2	2	1.5	18
0.01403	4	28	2	2	2	1.5	18
0.01407	4	30	2	2	2	1.5	18
0.01411	4	31	2	2	2	1.5	18
0.01417	4	32	2	2	2	1.5	18
0.01431	4	33	2	2	2	1.5	18
0.0156	4	34	2	2	2	1.5	19
0.01564	4	37	2	2	2	1.5	20
0.01567	4	38	2	2	2	1.5	22
0.01575	4	39	2	2	2	1.5	22
0.01577	4	40	2	2	2	1.5	22
0.01579	4	42	2	2	2	1.5	22
0.01585	4	44	2	2	2	1.5	22
0.01591	4	46	2	2	2	1.5	23
0.01599	4	47	2	2	2	1.5	23
0.01603	4	48	2	2	2	1.5	23
0.01612	4	49	2	2	2	1.5	23
0.01615	4	50	2	2	2	1.5	23
0.01617	4	51	2	2	2	1.5	23
0.0162	4	51	2	2	2	1.5	23
0.01628	4	52	2	2	2	1.5	23
0.0176	4	53	2	2	2	1.5	23
0.01765	4	54	2	2	2	1.5	23
0.01768	4	55	2	2	2	1.5	25
0.01779	4	56	2	2	2	1.5	25
0.01789	4	57	2	2	2	1.5	25
0.01795	4	59	2	2	2	1.5	25
0.01798	4	60	2	2	2	1.5	26
0.0181	4	62	2	2	2	1.5	26
0.01816	4	63	2	2	2	1.5	26
0.01821	4	66	2	2	2	1.5	27
0.01906	4	67	2	2	2	1.5	27
0.01943	4	68	2	2	2	1.5	27
0.01952	4	69	2	2	2	1.5	27
0.01956	4	70	2	2	2	1.5	27
0.01958	4	71	2	2	2	1.5	27
0.0196	4	73	2	2	2	1.5	27
0.01965	4	74	2	2	2	1.5	27
0.01967	4	76	2	2	2	1.5	28
0.01969	4	77	2	2	2	1.5	28
0.01971	4	80	2	2	2	1.5	29
0.01974	4	81	2	2	2	1.5	29
0.01976	4	81	2	2	2	1.5	29
0.01983	4	83	2	2	2	1.5	29
0.01988	4	84	2	2	2	1.5	29
0.01995	4	84	2	2	2	1.5	29
0.01999	4	85	2	2	2	1.5	30
0.02004	4	86	2	2	2	1.5	30
0.0201	4	87	2	2	2	1.5	30
0.02014	4	88	2	2	2	1.5	30
0.02021	4	89	2	2	2	1.5	30
0.0204	4	90	2	2	2	1.5	30
0.0215	4	91	2	2	2	1.5	30
0.02153	4	92	2	2	2	1.5	30
0.02157	4	95	2	2	2	1.5	30
0.02162	4	96	2	2	2	1.5	30
0.02165	4	97	2	2	2	1.5	30
0.02171	4	97	2	2	2	1.5	30
0.02182	4	98	2	2	2	1.5	30
0.02187	4	99	2	2	2	1.5	30
0.02191	4	100	2	2	2	1.5	30
0.02194	4	101	2	2	2	1.5	31
0.02197	4	102	2	2	2	1.5	31
0.02202	4	103	2	2	2	1.5	31
0.02216	4	104	2	2	2	1.5	31
0.02218	4	105	2	2	2	1.5	31
0.02222	4	106	2	2	2	1.5	31
0.02225	4	107	2	2	2	1.5	31
0.02229	4	108	2	2	2	1.5	32
0.02245	4	109	2	2	2	1.5	32
0.0234	4	110	2	2	2	1.5	32
0.02359	4	111	2	2	2	1.5	32
0.02365	4	112	2	2	2	1.5	32
0.02373	4	115	2	2	2	1.5	32
0.02379	4	116	2	2	2	1.5	32
0.02384	4	117	2	2	2	1.5	33
0.02388	4	118	2	2	2	1.5	33
0.02394	4	119	2	2	2	1.5	33
0.02407	4	120	2	2	2	1.5	33
0.02412	4	121	2	2	2	1.5	33
0.02417	4	123	2	2	2	1.5	33
0.0242	4	123	2	2	2	1.5	33
0.02422	4	125	2	2	2	1.5	33
0.02435	4	126	2	2	2	1.5	33
0.02457	4	127	2	2	2	1.5	33
0.02467	4	128	2	2	2	1.5	33
0.02532	4	129	2	2	2	1.5	33
0.02536	4	131	2	2	2	1.5	33
0.02546	4	133	2	2	2	1.5	33
0.0256	4	134	2	2	2	1.5	33
0.02563	4	135	2	2	2	1.5	33
0.02569	4	137	2	2	2	1.5	33
0.02577	4	138	2	2	2	1.5	33
0.02589	4	139	2	2	2	1.5	33
0.02593	4	140	2	2	2	1.5	34
0.026	4	141	2	2	2	1.5	34
0.02602	4	142	2	2	2	1.5	34
0.02605	4	143	2	2	2	1.5	34
0.02608	4	144	2	2	2	1.5	34
0.02616	4	145	2	2	2	1.5	35
0.0262	4	147	2	2	2	1.5	35
0.02626	4	148	2	2	2	1.5	35
0.02638	4	148	2	2	2	1.5	35
0.02654	4	148	2	2	2	1.5	35
0.02663	4	148	2	2	2	1.5	35
0.02705	4	149	2	2	2	1.5	35
0.02708	4	150	2	2	2	1.5	36
0.02716	4	151	2	2	2	1.5	36
0.02733	4	152	2	2	2	1.5	36
0.02736	4	153	2	2	2	1.5	36
0.02742	4	154	2	2	2	1.5	36
0.02757	4	155	2	2	2	1.5	36
0.02764	4	156	2	2	2	1.5	36
0.02766	4	157	2	2	2	1.5	36
0.02774	4	158	2	2	2	1.5	36
0.02776	4	159	2	2	2	1.5	36
0.02795	4	160	2	2	2	1.5	36
0.02797	4	161	2	2	2	1.5	36
0.02799	4	162	2	2	2	1.5	36
0.02811	4	163	2	2	2	1.5	37
0.02816	4	164	2	2	2	1.5	37
0.02818	4	166	2	2	2	1.5	37
0.02821	4	167	2	2	2	1.5	37
0.02824	4	168	2	2	2	1.5	37
0.02831	4	169	2	2	2	1.5	37
0.02837	4	170	2	2	2	1.5	37
0.02848	4	171	2	2	2	1.5	37
0.02852	4	171	2	2	2	1.5	37
0.02866	4	172	2	2	2	1.5	37
0.02875	4	173	2	2	2	1.5	39
0.02886	4	174	2	2	2	1.5	39
0.02889	4	175	2	2	2	1.5	39
0.029	4	176	2	2	2	1.5	39
0.02902	4	177	2	2	2	1.5	39
0.02912	4	178	2	2	2	1.5	39
0.02915	4	178	2	2	2	1.5	39
0.02938	4	179	2	2	2	1.5	39
0.02943	4	180	2	2	2	1.5	39
0.0295	4	180	2	2	2	1.5	39
0.02953	4	181	2	2	2	1.5	39
0.02963	4	182	2	2	2	1.5	39
0.02965	4	183	2	2	2	1.5	39
0.02981	4	184	2	2	2	1.5	39
0.02988	4	185	2	2	2	1.5	39
0.02998	4	187	2	2	2	1.5	39
0.03001	4	188	2	2	2	1.5	39
0.03003	4	189	2	2	2	1.5	39
0.0301	4	191	2	2	2	1.5	40
0.03013	4	191	2	2	2	1.5	40
0.03022	4	192	2	2	2	1.5	40
0.03029	4	196	2	2	2	1.5	41
0.03032	4	197	2	2	2	1.5	41
0.03039	4	198	2	2	2	1.5	41
0.03048	4	198	2	2	2	1.5	41
0.03052	4	200	2	2	2	1.5	41
0.03057	4	201	2	2	2	1.5	41
0.03064	4	203	2	2	2	1.5	41
0.03069	4	203	2	2	2	1.5	41
0.0308	4	203	2	2	2	1.5	41
0.03082	4	203	2	2	2	1.5	41
0.03085	4	204	2	2	2	1.5	41
0.03092	4	205	2	2	2	1.5	41
