Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	0
0.00078	2	2	1	2	0	0	2
0.00307	2	3	1	2	0	0	6
0.00847	2	4	1	2	0	0	6
0.01002	2	5	1	2	0	0	7
0.01009	2	6	1	2	0	0	7
0.01079	2	7	1	2	0	0	7
0.01081	2	8	1	2	0	0	7
0.01083	2	9	1	2	0	0	8
0.01085	2	10	1	2	0	0	8
0.01089	2	11	1	2	0	0	8
0.01155	2	12	1	2	0	1.5	8
0.01158	2	13	1	2	0	1.5	9
0.01162	2	15	1	2	0	1.5	9
0.01233	2	16	1	2	0	1.5	10
0.01238	2	17	1	2	0	1.5	10
0.01244	2	18	1	2	0	1.5	11
0.01247	2	19	1	2	0	1.5	11
0.01311	2	20	1	2	0	1.5	13
0.0135	2	21	1	2	0	1.5	13
0.01387	2	22	1	2	0	1.5	13
0.01393	2	23	1	2	0	1.5	13
0.01401	2	24	1	2	0	1.5	13
0.01465	2	25	1	2	0	1.5	13
0.01469	2	27	1	2	0	1.5	15
0.0148	2	28	1	2	0	1.5	15
0.01482	2	30	1	2	0	1.5	15
0.01517	2	35	1	2	0	1.5	18
0.0152	2	36	1	2	0	1.5	19
0.01523	2	36	1	2	0	1.5	19
0.01525	2	37	1	2	0	1.5	19
0.01543	2	37	1	2	0	1.5	19
0.0155	2	37	1	2	0	1.5	19
0.01552	2	37	1	2	0	1.5	19
0.01554	2	37	1	2	0	1.5	19
0.01621	2	37	1	2	0	1.5	19
0.01624	2	38	1	2	0	1.5	20
0.01626	2	39	1	2	0	1.5	20
0.01633	2	40	1	2	0	1.5	20
0.01638	2	41	1	2	0	1.5	22
0.01661	2	42	1	2	0	1.5	22
0.01688	2	45	1	2	0	1.5	23
0.01691	2	46	1	2	0	1.5	24
0.01696	2	47	1	2	0	1.5	24
0.01703	2	48	1	2	0	1.5	24
0.01709	2	50	1	2	0	1.5	24
0.01718	2	51	1	2	0	1.5	24
0.01728	2	53	1	2	0	1.5	24
0.01735	2	54	1	2	0	1.5	25
0.01747	2	55	1	2	0	1.5	25
0.01785	2	55	1	2	0	1.5	25
0.01787	2	56	1	2	0	1.5	25
0.01795	2	57	1	2	0	1.5	25
0.01797	2	58	1	2	0	1.5	25
0.0182	2	59	1	2	0	1.5	25
0.01846	2	59	1	2	0	1.5	25
0.0185	2	60	1	2	0	1.5	25
0.01859	2	64	1	2	0	1.5	26
0.01861	2	66	1	2	0	1.5	27
0.01867	2	67	1	2	0	1.5	27
0.01889	2	68	1	2	0	1.5	27
0.01893	2	69	1	2	0	1.5	28
0.01899	2	69	1	2	0	1.5	28
0.01933	2	70	1	2	0	1.5	28
0.01939	2	71	1	2	0	1.5	28
0.01943	2	72	1	2	0	1.5	28
0.01954	2	73	1	2	0	1.5	28
0.01962	2	74	1	2	0	1.5	28
0.01965	2	75	1	2	0	1.5	28
0.01972	2	76	1	2	0	1.5	28
0.01984	2	76	1	2	0	1.5	28
0.02008	2	77	1	2	0	1.5	28
0.02012	2	78	1	2	0	1.5	28
0.02016	2	80	1	2	0	1.5	28
