Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	2
0.00067	2	2	1	2	0	0	5
0.00119	2	4	1	2	0	0	8
0.00133	2	4	1	2	0	0	9
0.00178	2	6	1	2	0	0	12
0.00203	2	6	1	2	0	0	12
0.00237	2	7	1	2	0	0	13
0.00296	2	8	1	2	0	1.5	14
0.00356	2	9	1	2	0	1.5	14
0.00397	2	10	1	2	0	1.5	14
0.00415	2	11	1	2	0	1.5	14
0.00464	2	12	1	2	0	1.5	15
0.00476	2	12	1	2	0	1.5	15
0.0053	2	13	1	2	0	1.5	15
0.00535	2	16	1	2	0	1.5	17
0.00592	2	19	1	2	0	1.5	17
0.00594	2	22	1	2	0	1.5	21
0.00651	2	24	1	2	0	1.5	23
0.00654	2	28	1	2	0	1.5	24
0.00711	2	29	1	2	0	1.5	25
0.00713	2	32	1	2	0	1.5	26
0.00715	2	33	1	2	0	1.5	26
0.0073	2	33	1	2	0	1.5	26
0.00735	2	33	1	2	0	1.5	26
0.00737	2	34	1	2	0	1.5	26
0.0077	2	36	1	2	0	1.5	26
0.00773	2	38	1	2	0	1.5	27
0.00777	2	39	1	2	0	1.5	27
0.00797	2	39	1	2	0	1.5	27
0.00801	2	40	1	2	0	1.5	27
0.00831	2	45	1	2	0	1.5	28
0.00833	2	49	1	2	0	1.5	29
0.00835	2	52	1	2	0	1.5	29
0.00865	2	52	1	2	0	1.5	29
0.00874	2	53	1	2	0	1.5	29
0.0089	2	56	1	2	0	1.5	32
0.00892	2	65	1	2	0	1.5	33
0.00894	2	67	1	2	0	1.5	33
0.00929	2	67	1	2	0	1.5	33
0.00931	2	67	1	2	0	1.5	33
0.00934	2	67	1	2	0	1.5	33
0.00937	2	68	1	2	0	1.5	33
0.0095	2	71	1	2	0	1.5	33
0.00952	2	78	1	2	0	1.5	34
0.00954	2	86	1	2	0	1.5	34
0.00956	2	88	1	2	0	1.5	34
0.00997	2	89	1	2	0	1.5	34
0.01006	2	90	1	2	0	1.5	34
0.0101	2	95	1	2	0	1.5	35
0.01012	2	101	1	2	0	1.5	35
0.01014	2	111	1	2	0	1.5	35
0.01016	2	113	1	2	0	1.5	36
0.01064	2	114	1	2	0	1.5	36
0.01066	2	115	1	2	0	1.5	36
0.01069	2	118	1	2	0	1.5	36
0.01071	2	124	1	2	0	1.5	36
0.01073	2	132	1	2	0	1.5	36
0.01076	2	133	1	2	0	1.5	36
0.01078	2	134	1	2	0	1.5	36
0.01084	2	135	1	2	0	1.5	36
0.01086	2	136	1	2	0	1.5	36
0.01127	2	137	1	2	0	1.5	36
0.01131	2	141	1	2	0	1.5	37
0.01133	2	149	1	2	0	1.5	37
0.01135	2	156	1	2	0	1.5	37
0.01138	2	156	1	2	0	1.5	37
0.0114	2	156	1	2	0	1.5	37
0.01145	2	157	1	2	0	1.5	37
0.01152	2	159	1	2	0	1.5	37
0.01154	2	160	1	2	0	1.5	37
0.0119	2	167	1	2	0	1.5	40
0.01192	2	176	1	2	0	1.5	41
0.01194	2	184	1	2	0	1.5	41
0.01196	2	186	1	2	0	1.5	41
0.01198	2	189	1	2	0	1.5	41
0.012	2	190	1	2	0	1.5	41
0.01203	2	190	1	2	0	1.5	41
0.01205	2	190	1	2	0	1.5	41
0.01207	2	190	1	2	0	1.5	41
0.0121	2	191	1	2	0	1.5	41
0.01213	2	191	1	2	0	1.5	41
0.01215	2	192	1	2	0	1.5	41
0.01222	2	195	1	2	0	1.5	41
0.01249	2	200	1	2	0	1.5	41
0.01251	2	205	1	2	0	1.5	41
0.01253	2	220	1	2	0	1.5	42
0.01255	2	229	1	2	0	1.5	42
0.01257	2	230	1	2	0	1.5	42
0.01259	2	231	1	2	0	1.5	42
0.01263	2	231	1	2	0	1.5	42
0.01266	2	231	1	2	0	1.5	42
0.01268	2	232	1	2	0	1.5	42
0.01272	2	234	1	2	0	1.5	42
0.01276	2	234	1	2	0	1.5	42
0.0128	2	235	1	2	0	1.5	42
0.01283	2	237	1	2	0	1.5	42
0.01285	2	238	1	2	0	1.5	42
0.01287	2	239	1	2	0	1.5	42
0.01289	2	240	1	2	0	1.5	42
0.01291	2	242	1	2	0	1.5	42
0.01309	2	244	1	2	0	1.5	42
0.01311	2	252	1	2	0	1.5	42
0.01313	2	263	1	2	0	1.5	42
0.01315	2	266	1	2	0	1.5	42
0.01317	2	268	1	2	0	1.5	42
0.01319	2	268	1	2	0	1.5	42
0.01331	2	268	1	2	0	1.5	42
0.01335	2	269	1	2	0	1.5	42
0.01337	2	270	1	2	0	1.5	42
0.0134	2	270	1	2	0	1.5	42
0.01346	2	270	1	2	0	1.5	42
0.01348	2	271	1	2	0	1.5	42
0.0135	2	271	1	2	0	1.5	42
0.01353	2	272	1	2	0	1.5	42
0.01356	2	272	1	2	0	1.5	42
0.01358	2	274	1	2	0	1.5	42
0.0136	2	275	1	2	0	1.5	42
0.01362	2	276	1	2	0	1.5	42
0.01369	2	278	1	2	0	1.5	42
0.01371	2	295	1	2	0	1.5	42
0.01373	2	305	1	2	0	1.5	42
0.01375	2	313	1	2	0	1.5	42
0.01377	2	319	1	2	0	1.5	42
0.01379	2	321	1	2	0	1.5	42
