Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	3	2	1	3	0	0	1
0.00158	3	4	1	3	0	0	4
0.00317	3	5	1	3	0	0	5
0.00471	3	7	1	3	0	0	7
0.00629	3	9	1	3	0	0	9
0.00786	3	11	1	3	0	0	12
0.00789	3	12	1	3	0	0	13
0.00946	3	14	1	3	0	0	15
0.0095	3	15	1	3	0	0	15
0.00954	3	16	1	3	0	1.5	15
0.01103	3	18	1	3	0	1.5	18
0.01106	3	20	1	3	0	1.5	20
0.01108	3	23	1	3	0	1.5	22
0.01114	3	26	1	3	0	1.5	23
0.01261	3	27	1	3	0	1.5	23
0.01267	3	30	1	3	0	1.5	24
0.0127	3	31	1	3	0	1.5	24
0.01273	3	32	1	3	0	1.5	24
0.01275	3	32	1	3	0	1.5	24
0.01415	3	33	1	3	0	1.5	24
0.01418	3	35	1	3	0	1.5	25
0.01422	3	38	1	3	0	1.5	26
0.01432	3	41	1	3	0	1.5	28
0.01446	3	42	1	3	0	1.5	28
0.0158	3	43	1	3	0	1.5	28
0.01584	3	44	1	3	0	1.5	29
0.01586	3	45	1	3	0	1.5	30
0.01591	3	49	1	3	0	1.5	30
0.01595	3	50	1	3	0	1.5	30
0.01601	3	51	1	3	0	1.5	30
0.01729	3	52	1	3	0	1.5	30
0.01736	3	55	1	3	0	1.5	30
0.01742	3	55	1	3	0	1.5	30
0.01744	3	57	1	3	0	1.5	31
0.01746	3	61	1	3	0	1.5	32
0.01751	3	62	1	3	0	1.5	32
0.01754	3	64	1	3	0	1.5	32
0.01766	3	65	1	3	0	1.5	32
0.01894	3	68	1	3	0	1.5	32
0.01903	3	71	1	3	0	1.5	32
0.01905	3	72	1	3	0	1.5	32
0.01907	3	74	1	3	0	1.5	33
0.0191	3	75	1	3	0	1.5	33
0.01912	3	78	1	3	0	1.5	33
0.01914	3	82	1	3	0	1.5	33
0.01917	3	83	1	3	0	1.5	33
0.01923	3	84	1	3	0	1.5	33
0.01943	3	84	1	3	0	1.5	33
0.02056	3	86	1	3	0	1.5	33
0.02059	3	87	1	3	0	1.5	33
0.02065	3	89	1	3	0	1.5	33
0.02067	3	91	1	3	0	1.5	33
0.0207	3	95	1	3	0	1.5	35
0.02072	3	99	1	3	0	1.5	35
0.02074	3	103	1	3	0	1.5	38
0.02076	3	106	1	3	0	1.5	38
0.02078	3	107	1	3	0	1.5	38
0.0208	3	110	1	3	0	1.5	38
0.02082	3	112	1	3	0	1.5	38
0.02084	3	116	1	3	0	1.5	38
0.02087	3	118	1	3	0	1.5	38
0.02092	3	119	1	3	0	1.5	38
0.02105	3	120	1	3	0	1.5	38
0.02213	3	121	1	3	0	1.5	38
0.02219	3	124	1	3	0	1.5	38
0.02224	3	125	1	3	0	1.5	38
0.02226	3	130	1	3	0	1.5	39
0.02228	3	134	1	3	0	1.5	39
0.0223	3	136	1	3	0	1.5	39
0.02233	3	139	1	3	0	1.5	39
0.02235	3	141	1	3	0	1.5	39
0.02237	3	142	1	3	0	1.5	39
0.02239	3	144	1	3	0	1.5	39
0.02241	3	146	1	3	0	1.5	39
0.02243	3	152	1	3	0	1.5	39
0.02246	3	154	1	3	0	1.5	39
0.0225	3	155	1	3	0	1.5	39
0.02254	3	156	1	3	0	1.5	39
0.02379	3	158	1	3	0	1.5	39
0.02381	3	160	1	3	0	1.5	39
0.02385	3	162	1	3	0	1.5	39
0.02387	3	164	1	3	0	1.5	39
0.02389	3	167	1	3	0	1.5	40
0.02392	3	170	1	3	0	1.5	40
0.02394	3	176	1	3	0	1.5	40
0.02396	3	177	1	3	0	1.5	40
0.02398	3	180	1	3	0	1.5	40
0.02401	3	183	1	3	0	1.5	40
0.02403	3	186	1	3	0	1.5	40
0.02405	3	189	1	3	0	1.5	40
0.02408	3	192	1	3	0	1.5	40
0.02411	3	195	1	3	0	1.5	41
0.02418	3	196	1	3	0	1.5	41
0.02424	3	197	1	3	0	1.5	41
0.02427	3	198	1	3	0	1.5	41
0.02431	3	199	1	3	0	1.5	41
0.02528	3	200	1	3	0	1.5	41
0.0254	3	200	1	3	0	1.5	41
0.02543	3	203	1	3	0	1.5	41
0.02547	3	205	1	3	0	1.5	41
0.02551	3	208	1	3	0	1.5	41
0.02553	3	210	1	3	0	1.5	41
0.02555	3	215	1	3	0	1.5	41
0.02558	3	218	1	3	0	1.5	41
0.0256	3	220	1	3	0	1.5	41
0.02562	3	221	1	3	0	1.5	41
