Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	1
0.03408	2	2	1	2	0	0	2
0.03453	2	3	1	2	0	0	3
0.03491	2	4	1	2	0	1.5	4
0.03528	2	5	1	2	0	1.5	4
0.04017	2	5	1	2	0	1.5	4
0.04296	2	5	1	2	0	1.5	4
0.04476	2	6	1	2	0	1.5	4
0.04484	2	7	1	2	0	1.5	5
0.04645	2	8	1	2	0	1.5	5
0.05005	2	9	1	2	0	1.5	6
0.05167	2	10	1	2	0	1.5	6
0.05176	2	11	1	2	0	1.5	6
0.05209	2	12	1	2	0	1.5	6
0.05233	2	13	1	2	0	1.5	6
0.05587	2	13	1	2	0	1.5	6
0.05592	2	13	1	2	0	1.5	6
0.05597	2	13	1	2	0	1.5	6
0.05769	2	14	1	2	0	1.5	6
0.05798	2	15	1	2	0	1.5	6
0.05836	2	15	1	2	0	1.5	6
0.05858	2	16	1	2	0	1.5	7
0.05997	2	16	1	2	0	1.5	7
0.06023	2	17	1	2	0	1.5	7
0.06076	2	18	1	2	0	1.5	8
0.0612	2	19	1	2	0	1.5	8
0.06137	2	20	1	2	0	1.5	8
0.06214	2	20	1	2	0	1.5	8
0.06284	2	21	1	2	0	1.5	9
0.0634	2	21	1	2	0	1.5	9
0.06504	2	22	1	2	0	1.5	9
0.06555	2	22	1	2	0	1.5	9
0.06682	2	22	1	2	0	1.5	9
0.06684	2	22	1	2	0	1.5	9
0.06838	2	22	1	2	0	1.5	9
0.06872	2	23	1	2	0	1.5	9
0.06884	2	24	1	2	0	1.5	9
0.06898	2	25	1	2	0	1.5	9
0.06922	2	26	1	2	0	1.5	9
0.06985	2	27	1	2	0	1.5	9
0.07026	2	28	1	2	0	1.5	9
0.07095	2	28	1	2	0	1.5	9
0.07103	2	28	1	2	0	1.5	9
0.07201	2	29	1	2	0	1.5	9
0.07425	2	29	1	2	0	1.5	9
0.07474	2	29	1	2	0	1.5	9
0.07547	2	30	1	2	0	1.5	9
0.07676	2	30	1	2	0	1.5	9
0.07736	2	31	1	2	0	1.5	9
0.07793	2	32	1	2	0	1.5	9
0.07911	2	33	1	2	0	1.5	9
0.07949	2	34	1	2	0	1.5	9
0.07967	2	35	1	2	0	1.5	9
0.08166	2	36	1	2	0	1.5	9
0.08301	2	37	1	2	0	1.5	9
0.08401	2	38	1	2	0	1.5	9
0.0841	2	39	1	2	0	1.5	9
0.08472	2	40	1	2	0	1.5	9
0.08655	2	41	1	2	0	1.5	9
0.08724	2	42	1	2	0	1.5	9
0.0876	2	43	1	2	0	1.5	9
0.08769	2	44	1	2	0	1.5	9
0.08953	2	45	1	2	0	1.5	9
0.08963	2	45	1	2	0	1.5	9
0.09154	2	46	1	2	0	1.5	9
0.09217	2	46	1	2	0	1.5	9
0.09349	2	47	1	2	0	1.5	9
0.09368	2	48	1	2	0	1.5	9
0.0973	2	49	1	2	0	1.5	9
0.09836	2	50	1	2	0	1.5	9
0.10271	2	51	1	2	0	1.5	9
0.10339	2	52	1	2	0	1.5	9
0.10752	2	53	1	2	0	-22.1667	9
0.10942	2	54	1	2	0	-45.8333	9
0.11668	2	55	1	2	0	0	9
