Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	0
0.03438	2	1	1	2	0	0	0
0.03499	2	1	1	2	0	0	0
0.04606	2	2	1	2	0	1.5	1
0.04795	2	3	1	2	0	1.5	2
0.04925	2	4	1	2	0	1.5	3
0.05004	2	4	1	2	0	1.5	3
0.0551	2	4	1	2	0	1.5	3
0.05722	2	5	1	2	0	1.5	3
0.06018	2	6	1	2	0	1.5	3
0.06176	2	7	1	2	0	1.5	3
0.06444	2	7	1	2	0	1.5	3
0.06503	2	7	1	2	0	1.5	3
0.06557	2	8	1	2	0	1.5	3
0.07034	2	9	1	2	0	1.5	4
0.07062	2	10	1	2	0	1.5	5
0.07118	2	11	1	2	0	1.5	5
0.07135	2	12	1	2	0	1.5	6
0.07149	2	12	1	2	0	1.5	6
0.07205	2	12	1	2	0	1.5	6
0.07214	2	13	1	2	0	1.5	7
0.07436	2	13	1	2	0	1.5	7
0.07438	2	13	1	2	0	1.5	7
0.07658	2	13	1	2	0	1.5	7
0.07684	2	14	1	2	0	1.5	8
0.07732	2	14	1	2	0	1.5	8
0.07869	2	14	1	2	0	1.5	8
0.07899	2	15	1	2	0	1.5	8
0.08109	2	16	1	2	0	1.5	8
0.08299	2	17	1	2	0	1.5	9
0.08378	2	18	1	2	0	1.5	9
0.08482	2	18	1	2	0	1.5	9
0.08501	2	18	1	2	0	1.5	9
0.08603	2	18	1	2	0	1.5	9
0.08656	2	18	1	2	0	1.5	9
0.0871	2	19	1	2	0	1.5	9
0.0872	2	19	1	2	0	1.5	9
0.08831	2	19	1	2	0	1.5	9
0.08858	2	19	1	2	0	1.5	9
0.09178	2	20	1	2	0	1.5	9
0.09198	2	21	1	2	0	1.5	9
0.09231	2	21	1	2	0	1.5	9
0.09244	2	21	1	2	0	1.5	9
0.09304	2	22	1	2	0	1.5	9
0.09333	2	23	1	2	0	1.5	9
0.0942	2	24	1	2	0	1.5	9
0.09491	2	24	1	2	0	1.5	9
0.09576	2	25	1	2	0	1.5	9
0.09601	2	25	1	2	0	1.5	9
0.09798	2	25	1	2	0	1.5	9
0.09801	2	26	1	2	0	1.5	9
0.09906	2	26	1	2	0	1.5	9
0.09908	2	26	1	2	0	1.5	9
0.09913	2	27	1	2	0	1.5	9
0.09964	2	28	1	2	0	1.5	9
0.09995	2	28	1	2	0	1.5	9
0.10019	2	28	1	2	0	1.5	9
0.10346	2	28	1	2	0	1.5	9
0.10604	2	29	1	2	0	1.5	9
0.10706	2	29	1	2	0	1.5	9
0.109	2	29	1	2	0	1.5	9
0.10947	2	30	1	2	0	1.5	9
0.10956	2	31	1	2	0	1.5	9
0.11493	2	31	1	2	0	1.5	9
0.1157	2	32	1	2	0	1.5	9
0.11768	2	33	1	2	0	1.5	9
0.1185	2	33	1	2	0	1.5	9
0.11904	2	33	1	2	0	1.5	9
0.12175	2	34	1	2	0	1.5	9
0.12399	2	34	1	2	0	1.5	9
0.12553	2	34	1	2	0	1.5	9
0.1288	2	34	1	2	0	1.5	9
0.12918	2	35	1	2	0	1.5	9
0.13183	2	36	1	2	0	1.5	9
0.13195	2	37	1	2	0	1.5	9
0.13529	2	37	1	2	0	1.5	9
0.1359	2	38	1	2	0	1.5	9
0.13856	2	39	1	2	0	1.5	9
0.13967	2	40	1	2	0	1.5	9
0.14062	2	41	1	2	0	1.5	9
0.14069	2	42	1	2	0	1.5	9
0.14524	2	43	1	2	0	1.5	9
0.14894	2	44	1	2	0	1.5	9
0.15092	2	44	1	2	0	1.5	9
0.15222	2	45	1	2	0	1.5	9
0.15528	2	45	1	2	0	1.5	9
0.15571	2	45	1	2	0	1.5	9
0.15751	2	46	1	2	0	1.5	9
0.1653	2	46	1	2	0	1.5	9
0.16685	2	47	1	2	0	1.5	9
0.17996	2	48	1	2	0	1.5	9
0.18099	2	48	1	2	0	1.5	9
0.18834	2	48	1	2	0	1.5	9
0.19143	2	49	1	2	0	1.5	9
0.19703	2	49	1	2	0	1.5	9
0.20387	2	50	1	2	0	1.5	9
0.22021	2	50	1	2	0	1.5	9
0.22582	2	51	1	2	0	1.5	9
0.23202	2	51	1	2	0	1.5	9
0.24482	2	52	1	2	0	1.5	9
0.25296	2	53	1	2	0	-31.5	9
0.25894	2	54	1	2	0	-64.5	9
0.28727	2	55	1	2	0	0	9
