Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	1
0.02022	2	2	1	2	0	0	2
0.02116	2	3	1	2	0	0	3
0.0218	2	3	1	2	0	1.5	3
0.02285	2	4	1	2	0	1.5	4
0.02292	2	5	1	2	0	1.5	5
0.024	2	5	1	2	0	1.5	5
0.02591	2	6	1	2	0	1.5	5
0.03117	2	7	1	2	0	1.5	5
0.03147	2	8	1	2	0	1.5	6
0.03156	2	8	1	2	0	1.5	6
0.03216	2	8	1	2	0	1.5	6
0.03221	2	9	1	2	0	1.5	6
0.03476	2	10	1	2	0	1.5	7
0.03682	2	11	1	2	0	1.5	7
0.03693	2	12	1	2	0	1.5	7
0.03748	2	13	1	2	0	1.5	7
0.03768	2	14	1	2	0	1.5	7
0.03792	2	15	1	2	0	1.5	8
0.03995	2	16	1	2	0	1.5	9
0.04132	2	17	1	2	0	1.5	9
0.04212	2	18	1	2	0	1.5	9
0.04269	2	19	1	2	0	1.5	9
0.04296	2	20	1	2	0	1.5	9
0.04313	2	21	1	2	0	1.5	9
0.04444	2	21	1	2	0	1.5	9
0.04572	2	22	1	2	0	1.5	9
0.04611	2	23	1	2	0	1.5	9
0.04638	2	23	1	2	0	1.5	9
0.04648	2	24	1	2	0	1.5	9
0.04672	2	25	1	2	0	1.5	9
0.04697	2	25	1	2	0	1.5	9
0.04708	2	26	1	2	0	1.5	9
0.04733	2	27	1	2	0	1.5	9
0.04736	2	28	1	2	0	1.5	9
0.04768	2	28	1	2	0	1.5	9
0.04827	2	29	1	2	0	1.5	9
0.04834	2	29	1	2	0	1.5	9
0.04871	2	30	1	2	0	1.5	9
0.04906	2	31	1	2	0	1.5	9
0.04911	2	32	1	2	0	1.5	9
0.04937	2	32	1	2	0	1.5	9
0.04943	2	33	1	2	0	1.5	9
0.04954	2	33	1	2	0	1.5	9
0.04971	2	33	1	2	0	1.5	9
0.04999	2	33	1	2	0	1.5	9
0.05005	2	34	1	2	0	1.5	9
0.05012	2	34	1	2	0	1.5	9
0.05033	2	34	1	2	0	1.5	9
0.05078	2	35	1	2	0	1.5	9
0.05098	2	36	1	2	0	1.5	9
0.05107	2	36	1	2	0	1.5	9
0.05111	2	37	1	2	0	1.5	10
0.05142	2	37	1	2	0	1.5	10
0.052	2	38	1	2	0	1.5	10
0.05329	2	39	1	2	0	1.5	10
0.05359	2	39	1	2	0	1.5	10
0.05427	2	40	1	2	0	1.5	10
0.05642	2	41	1	2	0	1.5	10
0.05713	2	42	1	2	0	1.5	10
0.05745	2	43	1	2	0	1.5	10
0.05779	2	44	1	2	0	1.5	10
0.05887	2	46	1	2	0	1.5	10
0.05893	2	47	1	2	0	1.5	10
0.05898	2	48	1	2	0	1.5	10
0.05961	2	49	1	2	0	1.5	10
0.05997	2	50	1	2	0	1.5	10
0.06041	2	51	1	2	0	1.5	10
0.06369	2	52	1	2	0	1.5	10
0.06466	2	53	1	2	0	1.5	10
0.0656	2	54	1	2	0	1.5	10
0.06663	2	55	1	2	0	1.5	10
0.06761	2	56	1	2	0	1.5	10
0.06782	2	57	1	2	0	1.5	10
0.06914	2	58	1	2	0	1.5	10
0.06944	2	59	1	2	0	1.5	10
0.07055	2	60	1	2	0	1.5	10
0.07418	2	61	1	2	0	1.5	10
0.07674	2	62	1	2	0	1.5	10
0.07686	2	62	1	2	0	1.5	10
0.07868	2	63	1	2	0	1.5	10
0.08177	2	63	1	2	0	1.5	10
0.08218	2	64	1	2	0	-25.5	10
0.08369	2	65	1	2	0	-52.5	10
0.09056	2	66	1	2	0	0	10
