Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	1
0.0203	2	2	1	2	0	0	3
0.02202	2	3	1	2	0	0	3
0.02238	2	4	1	2	0	1.5	3
0.02403	2	5	1	2	0	1.5	3
0.0329	2	6	1	2	0	1.5	4
0.03306	2	7	1	2	0	1.5	4
0.03345	2	8	1	2	0	1.5	5
0.03416	2	9	1	2	0	1.5	6
0.03513	2	10	1	2	0	1.5	6
0.03538	2	11	1	2	0	1.5	6
0.03953	2	12	1	2	0	1.5	7
0.04021	2	13	1	2	0	1.5	7
0.04124	2	14	1	2	0	1.5	7
0.04216	2	15	1	2	0	1.5	7
0.04352	2	16	1	2	0	1.5	7
0.04512	2	17	1	2	0	1.5	7
0.04581	2	18	1	2	0	1.5	7
0.04724	2	19	1	2	0	1.5	7
0.04728	2	20	1	2	0	1.5	8
0.04783	2	20	1	2	0	1.5	8
0.04964	2	21	1	2	0	1.5	8
0.04985	2	22	1	2	0	1.5	8
0.05008	2	22	1	2	0	1.5	8
0.05039	2	23	1	2	0	1.5	8
0.05087	2	24	1	2	0	1.5	8
0.05111	2	25	1	2	0	1.5	8
0.05194	2	25	1	2	0	1.5	8
0.05251	2	26	1	2	0	1.5	8
0.05257	2	26	1	2	0	1.5	8
0.05482	2	27	1	2	0	1.5	8
0.05522	2	28	1	2	0	1.5	8
0.05545	2	28	1	2	0	1.5	8
0.05578	2	29	1	2	0	1.5	8
0.0559	2	30	1	2	0	1.5	8
0.05604	2	31	1	2	0	1.5	8
0.05729	2	32	1	2	0	1.5	8
0.05735	2	33	1	2	0	1.5	8
0.05752	2	34	1	2	0	1.5	8
0.05947	2	35	1	2	0	1.5	8
0.06142	2	36	1	2	0	1.5	8
0.06282	2	37	1	2	0	1.5	8
0.06299	2	38	1	2	0	1.5	8
0.06352	2	38	1	2	0	1.5	8
0.06434	2	39	1	2	0	1.5	8
0.06459	2	40	1	2	0	1.5	8
0.06507	2	41	1	2	0	1.5	8
0.06551	2	42	1	2	0	1.5	8
0.06704	2	43	1	2	0	1.5	8
0.0677	2	43	1	2	0	1.5	8
0.06772	2	43	1	2	0	1.5	8
0.06789	2	44	1	2	0	1.5	9
0.06885	2	44	1	2	0	1.5	9
0.07202	2	45	1	2	0	1.5	9
0.07379	2	46	1	2	0	1.5	9
0.08485	2	47	1	2	0	1.5	9
0.08515	2	48	1	2	0	1.5	9
0.09451	2	49	1	2	0	1.5	9
0.09538	2	50	1	2	0	1.5	9
0.1026	2	51	1	2	0	1.5	9
0.10269	2	51	1	2	0	1.5	9
0.10618	2	52	1	2	0	1.5	9
0.10643	2	53	1	2	0	-18.8333	9
0.11188	2	54	1	2	0	-39.1667	9
0.11233	2	55	1	2	0	0	9
