Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	2
0.00534	2	2	1	2	0	0	4
0.00805	2	3	1	2	0	0	5
0.00994	2	4	1	2	0	0	6
0.01002	2	5	1	2	0	0	6
0.01016	2	6	1	2	0	0	8
0.01181	2	8	1	2	0	0	10
0.0119	2	8	1	2	0	0	10
0.01198	2	9	1	2	0	1.5	10
0.01371	2	10	1	2	0	1.5	10
0.01384	2	12	1	2	0	1.5	11
0.0139	2	13	1	2	0	1.5	12
0.01402	2	14	1	2	0	1.5	13
0.01585	2	15	1	2	0	1.5	14
0.01588	2	15	1	2	0	1.5	14
0.01607	2	16	1	2	0	1.5	16
0.01637	2	17	1	2	0	1.5	17
0.01771	2	18	1	2	0	1.5	18
0.01774	2	19	1	2	0	1.5	18
0.0178	2	20	1	2	0	1.5	19
0.01795	2	21	1	2	0	1.5	20
0.01894	2	21	1	2	0	1.5	20
0.01955	2	22	1	2	0	1.5	20
0.01965	2	23	1	2	0	1.5	20
0.01968	2	24	1	2	0	1.5	20
0.01972	2	25	1	2	0	1.5	20
0.01977	2	26	1	2	0	1.5	21
0.01984	2	26	1	2	0	1.5	21
0.01989	2	27	1	2	0	1.5	22
0.01994	2	27	1	2	0	1.5	22
0.02011	2	27	1	2	0	1.5	22
0.02014	2	28	1	2	0	1.5	23
0.02089	2	29	1	2	0	1.5	23
0.02166	2	31	1	2	0	1.5	24
0.02197	2	32	1	2	0	1.5	24
0.02201	2	33	1	2	0	1.5	25
0.02205	2	33	1	2	0	1.5	25
0.02213	2	34	1	2	0	1.5	25
0.02256	2	35	1	2	0	1.5	25
0.02293	2	36	1	2	0	1.5	25
0.02301	2	37	1	2	0	1.5	25
0.02351	2	38	1	2	0	1.5	25
0.02373	2	39	1	2	0	1.5	25
0.02389	2	40	1	2	0	1.5	25
0.02424	2	40	1	2	0	1.5	25
0.02433	2	41	1	2	0	1.5	25
0.02521	2	42	1	2	0	1.5	25
0.02527	2	44	1	2	0	1.5	25
0.02546	2	44	1	2	0	1.5	25
0.02557	2	46	1	2	0	1.5	25
0.02578	2	47	1	2	0	1.5	25
0.02582	2	48	1	2	0	1.5	25
0.02585	2	48	1	2	0	1.5	25
0.02597	2	49	1	2	0	1.5	25
0.02607	2	50	1	2	0	1.5	25
0.02623	2	50	1	2	0	1.5	25
0.02628	2	51	1	2	0	1.5	25
0.027	2	52	1	2	0	1.5	25
0.02708	2	52	1	2	0	1.5	25
0.0271	2	54	1	2	0	1.5	26
0.02713	2	54	1	2	0	1.5	26
0.02716	2	55	1	2	0	1.5	26
0.02719	2	56	1	2	0	1.5	26
0.02721	2	57	1	2	0	1.5	26
0.02723	2	58	1	2	0	1.5	26
0.02736	2	59	1	2	0	1.5	26
0.02753	2	59	1	2	0	1.5	26
0.02791	2	61	1	2	0	1.5	27
0.02795	2	61	1	2	0	1.5	27
0.02797	2	62	1	2	0	1.5	27
0.02818	2	62	1	2	0	1.5	27
0.02822	2	62	1	2	0	1.5	27
0.02829	2	63	1	2	0	1.5	27
0.02834	2	63	1	2	0	1.5	27
0.02861	2	63	1	2	0	1.5	27
0.02863	2	64	1	2	0	1.5	27
0.02876	2	65	1	2	0	1.5	27
0.02885	2	66	1	2	0	1.5	27
0.02892	2	67	1	2	0	1.5	27
0.02895	2	68	1	2	0	1.5	27
0.02901	2	69	1	2	0	1.5	28
0.02909	2	70	1	2	0	1.5	28
0.02914	2	71	1	2	0	1.5	28
0.02916	2	72	1	2	0	1.5	29
0.02932	2	73	1	2	0	1.5	29
0.0296	2	74	1	2	0	1.5	29
0.02969	2	75	1	2	0	1.5	29
0.02979	2	76	1	2	0	1.5	29
0.02982	2	76	1	2	0	1.5	29
0.03005	2	76	1	2	0	1.5	29
0.03022	2	77	1	2	0	1.5	29
0.03028	2	78	1	2	0	1.5	29
0.03033	2	79	1	2	0	1.5	29
0.03035	2	79	1	2	0	1.5	29
0.03055	2	80	1	2	0	1.5	29
0.03071	2	80	1	2	0	1.5	29
0.0308	2	81	1	2	0	1.5	29
0.03097	2	82	1	2	0	1.5	29
0.03099	2	83	1	2	0	1.5	29
0.03105	2	84	1	2	0	1.5	29
0.03108	2	85	1	2	0	1.5	30
0.03116	2	85	1	2	0	1.5	30
0.03118	2	86	1	2	0	1.5	30
0.03132	2	87	1	2	0	1.5	30
0.03148	2	88	1	2	0	1.5	30
0.03154	2	88	1	2	0	1.5	30
0.03157	2	89	1	2	0	1.5	30
0.0316	2	90	1	2	0	1.5	30
0.03172	2	91	1	2	0	1.5	30
0.03177	2	92	1	2	0	1.5	30
