Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	1
0.01107	2	2	1	2	0	0	2
0.01276	2	3	1	2	0	0	2
0.01301	2	4	1	2	0	1.5	3
0.01314	2	5	1	2	0	1.5	3
0.01718	2	6	1	2	0	1.5	3
0.02755	2	7	1	2	0	1.5	4
0.0345	2	8	1	2	0	1.5	4
0.04083	2	9	1	2	0	1.5	5
0.04524	2	10	1	2	0	1.5	6
0.04564	2	11	1	2	0	1.5	6
0.04719	2	12	1	2	0	1.5	6
0.05221	2	13	1	2	0	1.5	7
0.05248	2	14	1	2	0	1.5	8
0.05372	2	15	1	2	0	1.5	8
0.05461	2	16	1	2	0	1.5	9
0.05901	2	17	1	2	0	1.5	9
0.06073	2	18	1	2	0	1.5	9
0.06275	2	19	1	2	0	1.5	9
0.06352	2	20	1	2	0	1.5	9
0.06432	2	21	1	2	0	1.5	9
0.06754	2	22	1	2	0	1.5	9
0.07022	2	23	1	2	0	1.5	9
0.07059	2	24	1	2	0	1.5	9
0.07395	2	25	1	2	0	1.5	9
0.07435	2	26	1	2	0	1.5	9
0.07473	2	27	1	2	0	1.5	9
0.07494	2	28	1	2	0	1.5	9
0.07542	2	29	1	2	0	1.5	9
0.08009	2	30	1	2	0	1.5	9
0.08091	2	31	1	2	0	1.5	9
0.08223	2	32	1	2	0	1.5	9
0.08591	2	33	1	2	0	1.5	9
0.08734	2	34	1	2	0	1.5	9
0.08889	2	35	1	2	0	1.5	9
0.08983	2	36	1	2	0	1.5	9
0.09011	2	37	1	2	0	1.5	9
0.09136	2	38	1	2	0	1.5	9
0.09161	2	40	1	2	0	1.5	9
0.09434	2	41	1	2	0	1.5	9
0.09509	2	42	1	2	0	1.5	9
0.0955	2	43	1	2	0	1.5	9
0.09784	2	44	1	2	0	1.5	9
0.09962	2	45	1	2	0	1.5	9
0.10301	2	46	1	2	0	1.5	9
0.10437	2	47	1	2	0	1.5	9
0.10523	2	48	1	2	0	1.5	9
0.10907	2	49	1	2	0	1.5	9
0.11076	2	50	1	2	0	1.5	9
0.113	2	51	1	2	0	1.5	9
0.11404	2	52	1	2	0	1.5	9
0.11482	2	53	1	2	0	-15.1667	9
0.11535	2	54	1	2	0	-31.8333	9
0.11637	2	55	1	2	0	0	9
