Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	34	78	3	30	2	0	1
0.00541	34	81	3	30	2	0	1
0.00545	34	99	3	30	2	0	3
0.00547	34	103	3	30	2	0	5
0.00553	34	107	3	30	2	0	5
0.00709	34	109	3	30	2	0	6
0.00724	34	110	3	30	2	1.5	6
0.00764	34	112	3	30	2	1.5	6
0.00771	34	118	3	30	2	1.5	7
0.00774	34	121	3	30	2	1.5	7
0.00781	34	125	3	30	2	1.5	8
0.00789	34	139	3	30	2	1.5	8
0.00792	34	149	3	30	2	1.5	9
0.008	34	153	3	30	2	1.5	10
0.00807	34	155	3	30	2	1.5	10
0.01074	34	156	3	30	2	1.5	10
0.01086	34	165	3	30	2	1.5	10
0.0109	34	167	3	30	2	1.5	10
0.01097	34	169	3	30	2	1.5	10
0.01099	34	194	3	30	2	1.5	10
0.01104	34	201	3	30	2	1.5	10
0.01117	34	217	3	30	2	1.5	10
0.01123	34	221	3	30	2	1.5	10
0.01383	34	223	3	30	2	1.5	10
0.01413	34	224	3	30	2	1.5	10
0.01446	34	224	3	30	2	1.5	10
0.01535	34	225	3	30	2	1.5	10
0.01538	34	226	3	30	2	1.5	10
0.01542	34	227	3	30	2	1.5	10
0.01544	34	227	3	30	2	1.5	10
0.01547	34	228	3	30	2	1.5	10
0.01564	34	229	3	30	2	1.5	10
0.01579	34	236	3	30	2	1.5	11
0.016	34	237	3	30	2	1.5	11
0.01608	34	237	3	30	2	1.5	11
0.01612	34	238	3	30	2	1.5	11
0.01616	34	239	3	30	2	1.5	11
0.01618	34	242	3	30	2	1.5	11
0.01629	34	243	3	30	2	1.5	11
0.01634	34	246	3	30	2	1.5	11
0.01636	34	247	3	30	2	1.5	11
0.01639	34	250	3	30	2	1.5	11
0.01643	34	261	3	30	2	1.5	11
0.01645	34	263	3	30	2	1.5	11
0.01652	34	268	3	30	2	1.5	12
0.01657	34	269	3	30	2	1.5	12
0.01661	34	271	3	30	2	1.5	12
0.01663	34	284	3	30	2	1.5	12
0.01665	34	291	3	30	2	1.5	12
0.01671	34	303	3	30	2	1.5	12
0.01674	34	306	3	30	2	1.5	12
0.0168	34	308	3	30	2	1.5	12
0.01683	34	308	3	30	2	1.5	12
0.01691	34	321	3	30	2	1.5	12
0.01693	34	326	3	30	2	1.5	12
0.01701	34	332	3	30	2	1.5	12
0.02168	34	332	3	30	2	1.5	12
0.02172	34	332	3	30	2	1.5	12
0.02176	34	333	3	30	2	1.5	12
0.02187	34	333	3	30	2	1.5	12
0.02192	34	337	3	30	2	1.5	12
0.02194	34	342	3	30	2	1.5	12
0.02198	34	343	3	30	2	1.5	12
0.022	34	344	3	30	2	1.5	12
0.02202	34	344	3	30	2	1.5	12
0.02206	34	347	3	30	2	1.5	12
0.02208	34	351	3	30	2	1.5	12
0.0221	34	355	3	30	2	1.5	13
0.02212	34	358	3	30	2	1.5	13
0.02216	34	359	3	30	2	1.5	13
0.02222	34	360	3	30	2	1.5	13
0.02224	34	361	3	30	2	1.5	13
0.02227	34	362	3	30	2	1.5	13
0.02229	34	368	3	30	2	1.5	13
0.02241	34	381	3	30	2	1.5	13
0.02243	34	389	3	30	2	1.5	13
0.02247	34	391	3	30	2	1.5	13
0.02249	34	406	3	30	2	1.5	13
0.02254	34	407	3	30	2	1.5	13
0.02256	34	413	3	30	2	1.5	13
0.02259	34	414	3	30	2	1.5	13
0.02261	34	422	3	30	2	1.5	13
0.02263	34	424	3	30	2	1.5	13
0.02274	34	425	3	30	2	1.5	13
0.02279	34	438	3	30	2	1.5	13
0.02281	34	439	3	30	2	1.5	13
0.02292	34	442	3	30	2	1.5	13
0.02321	34	442	3	30	2	1.5	13
0.02375	34	443	3	30	2	1.5	14
0.02394	34	443	3	30	2	1.5	14
0.02397	34	444	3	30	2	1.5	14
0.0241	34	445	3	30	2	1.5	14
0.02438	34	445	3	30	2	1.5	14
0.02455	34	446	3	30	2	1.5	14
0.0247	34	447	3	30	2	1.5	14
0.02698	34	448	3	30	2	1.5	14
0.02715	34	449	3	30	2	1.5	14
0.02718	34	450	3	30	2	1.5	14
0.02742	34	450	3	30	2	1.5	14
0.02746	34	451	3	30	2	1.5	14
0.02748	34	453	3	30	2	1.5	14
0.02757	34	456	3	30	2	1.5	14
0.02761	34	458	3	30	2	1.5	14
0.02764	34	461	3	30	2	1.5	14
0.02766	34	463	3	30	2	1.5	14
0.02772	34	466	3	30	2	1.5	14
0.02777	34	466	3	30	2	1.5	14
0.02781	34	467	3	30	2	1.5	14
0.02787	34	478	3	30	2	1.5	14
0.0279	34	478	3	30	2	1.5	14
0.02792	34	486	3	30	2	1.5	14
0.02794	34	488	3	30	2	1.5	14
0.02799	34	489	3	30	2	1.5	14
0.02801	34	490	3	30	2	1.5	14
0.02803	34	491	3	30	2	1.5	14
0.02805	34	495	3	30	2	1.5	14
0.02807	34	505	3	30	2	1.5	14
