Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	17	13	6	5	3	0	19
0.00054	17	23	6	5	3	0	30
0.00107	17	35	6	5	3	0	34
0.0016	17	58	6	5	3	0	47
0.00213	17	95	6	5	3	0	69
0.00266	17	122	6	5	3	0	77
0.00319	17	173	6	5	3	0	89
0.00372	17	244	6	5	3	0	101
0.00374	17	248	6	5	3	0	104
0.00415	17	249	6	5	3	0	104
0.00426	17	322	6	5	3	0	113
0.00479	17	414	6	5	3	0	125
0.00481	17	416	6	5	3	0	126
0.00519	17	417	6	5	3	0	126
0.00532	17	530	6	5	3	0	136
0.00534	17	535	6	5	3	0	137
0.00554	17	536	6	5	3	0	137
0.00584	17	541	6	5	3	0	137
0.00586	17	634	6	5	3	0	139
0.00588	17	637	6	5	3	0	140
0.00638	17	703	6	5	3	0	143
0.0064	17	760	6	5	3	0	147
0.00649	17	761	6	5	3	0	147
0.00692	17	858	6	5	3	0	150
0.00694	17	881	6	5	3	0	152
0.00696	17	883	6	5	3	0	152
0.00713	17	887	6	5	3	0	153
0.00745	17	938	6	5	3	0	157
0.00747	17	1008	6	5	3	0	159
0.00749	17	1009	6	5	3	0	159
0.00761	17	1011	6	5	3	1.5	159
0.00779	17	1012	6	5	3	1.5	159
0.00781	17	1013	6	5	3	1.5	159
0.00799	17	1106	6	5	3	1.5	159
0.00801	17	1150	6	5	3	1.5	162
0.00803	17	1153	6	5	3	1.5	162
0.0083	17	1156	6	5	3	1.5	162
0.00832	17	1157	6	5	3	1.5	162
0.00845	17	1161	6	5	3	1.5	162
0.00852	17	1210	6	5	3	1.5	163
0.00854	17	1314	6	5	3	1.5	164
0.00856	17	1323	6	5	3	1.5	165
0.009	17	1325	6	5	3	1.5	165
0.00903	17	1326	6	5	3	1.5	165
0.00906	17	1412	6	5	3	1.5	166
0.00908	17	1500	6	5	3	1.5	168
0.0091	17	1508	6	5	3	1.5	168
0.00959	17	1552	6	5	3	1.5	168
0.00961	17	1674	6	5	3	1.5	169
0.00963	17	1705	6	5	3	1.5	169
0.00965	17	1709	6	5	3	1.5	169
0.0097	17	1714	6	5	3	1.5	169
0.00976	17	1716	6	5	3	1.5	169
0.01013	17	1762	6	5	3	1.5	169
0.01015	17	1877	6	5	3	1.5	170
0.01017	17	1892	6	5	3	1.5	170
0.01019	17	1893	6	5	3	1.5	170
0.01021	17	1895	6	5	3	1.5	170
0.01039	17	1897	6	5	3	1.5	170
0.01041	17	1899	6	5	3	1.5	170
0.01043	17	1900	6	5	3	1.5	170
0.01067	17	1963	6	5	3	1.5	170
0.01069	17	2081	6	5	3	1.5	171
0.01071	17	2103	6	5	3	1.5	171
0.01077	17	2104	6	5	3	1.5	171
0.01106	17	2107	6	5	3	1.5	171
0.01109	17	2109	6	5	3	1.5	171
0.01112	17	2110	6	5	3	1.5	171
0.0112	17	2129	6	5	3	1.5	171
0.01122	17	2239	6	5	3	1.5	175
0.01124	17	2298	6	5	3	1.5	177
0.01126	17	2314	6	5	3	1.5	177
0.01131	17	2315	6	5	3	1.5	177
0.01172	17	2322	6	5	3	1.5	177
0.01174	17	2346	6	5	3	1.5	177
0.01176	17	2443	6	5	3	1.5	177
0.01178	17	2494	6	5	3	1.5	178
0.0118	17	2507	6	5	3	1.5	179
0.01182	17	2509	6	5	3	1.5	179
0.01184	17	2510	6	5	3	1.5	179
0.01186	17	2511	6	5	3	1.5	179
0.01229	17	2571	6	5	3	1.5	179
0.01231	17	2653	6	5	3	1.5	179
0.01233	17	2679	6	5	3	1.5	179
0.01235	17	2683	6	5	3	1.5	179
0.01237	17	2686	6	5	3	1.5	179
