Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	2	1	1	2	0	0	1
0.0224	2	2	1	2	0	0	3
0.03968	2	3	1	2	0	0	3
0.04064	2	4	1	2	0	1.5	4
0.04147	2	5	1	2	0	1.5	4
0.05047	2	6	1	2	0	1.5	4
0.05312	2	7	1	2	0	1.5	5
0.05501	2	8	1	2	0	1.5	6
0.06008	2	9	1	2	0	1.5	6
0.06923	2	10	1	2	0	1.5	6
0.0701	2	11	1	2	0	1.5	6
0.0785	2	12	1	2	0	1.5	6
0.08412	2	13	1	2	0	1.5	6
0.08623	2	14	1	2	0	1.5	7
0.08682	2	15	1	2	0	1.5	7
0.08763	2	16	1	2	0	1.5	7
0.08779	2	17	1	2	0	1.5	7
0.09503	2	18	1	2	0	1.5	7
0.10228	2	19	1	2	0	1.5	7
0.10452	2	20	1	2	0	1.5	7
0.10486	2	21	1	2	0	1.5	7
0.10519	2	22	1	2	0	1.5	7
0.10561	2	23	1	2	0	1.5	7
0.106	2	24	1	2	0	1.5	7
0.1086	2	25	1	2	0	1.5	7
0.10864	2	26	1	2	0	1.5	8
0.11179	2	27	1	2	0	1.5	8
0.11199	2	28	1	2	0	1.5	8
0.11595	2	29	1	2	0	1.5	8
0.11813	2	30	1	2	0	1.5	8
0.12013	2	31	1	2	0	1.5	8
0.12016	2	32	1	2	0	1.5	8
0.12139	2	33	1	2	0	1.5	8
0.12149	2	34	1	2	0	1.5	8
0.127	2	35	1	2	0	1.5	8
0.12728	2	36	1	2	0	1.5	8
0.1296	2	37	1	2	0	1.5	8
0.13059	2	38	1	2	0	1.5	8
0.13117	2	39	1	2	0	1.5	8
0.13582	2	40	1	2	0	1.5	8
0.13675	2	41	1	2	0	1.5	8
0.1448	2	42	1	2	0	1.5	8
0.14562	2	43	1	2	0	-12.1667	8
0.14646	2	44	1	2	0	-25.8333	8
0.15072	2	45	1	2	0	0	8
