Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
1e-05	3	2	1	3	0	0	0
0.00901	3	3	1	3	0	0	1
0.00904	3	5	1	3	0	0	1
0.01084	3	6	1	3	0	1.5	2
0.02023	3	7	1	3	0	1.5	2
0.02192	3	8	1	3	0	1.5	3
0.0256	3	9	1	3	0	1.5	3
0.02568	3	10	1	3	0	1.5	3
0.02571	3	11	1	3	0	1.5	3
0.02744	3	12	1	3	0	1.5	3
0.02912	3	13	1	3	0	1.5	3
0.02926	3	14	1	3	0	1.5	4
0.03317	3	15	1	3	0	1.5	4
0.03473	3	16	1	3	0	1.5	4
0.03507	3	17	1	3	0	1.5	4
0.03706	3	18	1	3	0	1.5	5
0.04021	3	19	1	3	0	1.5	5
0.04058	3	20	1	3	0	1.5	5
0.04062	3	21	1	3	0	1.5	5
0.04216	3	22	1	3	0	1.5	5
0.04496	3	23	1	3	0	1.5	5
0.04847	3	24	1	3	0	1.5	5
0.04879	3	25	1	3	0	1.5	5
0.0502	3	26	1	3	0	-5.83333	5
0.05069	3	27	1	3	0	-13.1667	5
0.05259	3	28	1	3	0	0	5
