Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score	Singletons
0.0001	2	1	1	2	0	0	9
0.0011	2	2	1	2	0	0	9
0.0021	3	3	1	3	0	0	8
0.0032	5	4	2	3	2	1	6
0.0051	7	5	3	3	2	0.042628	4
0.0081	9	6	4	3	2	-1.00452	2
0.0122	11	7	5	3	2	0	0
